Image ID,Model,Object detected,Confidence
b'3462334590_2b8f39c540_z.jpg',aggregated,person,0.2953472137451172
b'3462334590_2b8f39c540_z.jpg',aggregated,person,0.28823205828666687
b'3462334590_2b8f39c540_z.jpg',yolo5,dog,0.8193110227584839
b'3462334590_2b8f39c540_z.jpg',yolo5,person,0.7657971978187561
b'3462334590_2b8f39c540_z.jpg',yolo5,chair,0.5901296138763428
b'3462334590_2b8f39c540_z.jpg',yolo5,person,0.5332939624786377
b'3462334590_2b8f39c540_z.jpg',yolo8,dog,0.9082713723182678
b'3462334590_2b8f39c540_z.jpg',yolo8,person,0.8579596877098083
b'3462334590_2b8f39c540_z.jpg',yolo8,person,0.4267362058162689
b'3462334590_2b8f39c540_z.jpg',yolo8,person,0.42624253034591675
b'3462334590_2b8f39c540_z.jpg',yolo8,person,0.2953472137451172
b'3462334590_2b8f39c540_z.jpg',yolo8,person,0.28823205828666687
b'8464801471_b2b61acc7b_z.jpg',aggregated,cat,0.44383323192596436
b'8464801471_b2b61acc7b_z.jpg',yolo8,cat,0.44383323192596436
b'7782123174_dbda292cef_z.jpg',aggregated,car,0.4112999737262726
b'7782123174_dbda292cef_z.jpg',aggregated,car,0.7251541614532471
b'7782123174_dbda292cef_z.jpg',aggregated,truck,0.6491080522537231
b'7782123174_dbda292cef_z.jpg',yolo5,car,0.4112999737262726
b'7782123174_dbda292cef_z.jpg',yolo8,car,0.7251541614532471
b'7782123174_dbda292cef_z.jpg',yolo8,truck,0.6491080522537231
b'144429519_9567ff4044_z.jpg',aggregated,car,0.8573908805847168
b'144429519_9567ff4044_z.jpg',yolo5,truck,0.41035789251327515
b'144429519_9567ff4044_z.jpg',yolo8,car,0.8573908805847168
b'16107639462_07e2d4455d_z.jpg',aggregated,dog,0.31434449553489685
b'16107639462_07e2d4455d_z.jpg',aggregated,dog,0.8444705605506897
b'16107639462_07e2d4455d_z.jpg',yolo5,dog,0.31434449553489685
b'16107639462_07e2d4455d_z.jpg',yolo8,dog,0.8444705605506897
b'3312304999_bc296f3260_z.jpg',aggregated,truck,0.5485929846763611
b'3312304999_bc296f3260_z.jpg',aggregated,truck,0.5746451616287231
b'3312304999_bc296f3260_z.jpg',yolo5,truck,0.5485929846763611
b'3312304999_bc296f3260_z.jpg',yolo8,truck,0.5746451616287231
b'16106543870_2f167db1e1_z.jpg',aggregated,motorcycle,0.38881948590278625
b'16106543870_2f167db1e1_z.jpg',aggregated,car,0.49577462673187256
b'16106543870_2f167db1e1_z.jpg',yolo5,motorcycle,0.38881948590278625
b'16106543870_2f167db1e1_z.jpg',yolo8,car,0.49577462673187256
b'4163439575_7c6a260e8e_z.jpg',aggregated,bear,0.2821507155895233
b'4163439575_7c6a260e8e_z.jpg',aggregated,dog,0.5083572268486023
b'4163439575_7c6a260e8e_z.jpg',yolo5,bear,0.2821507155895233
b'4163439575_7c6a260e8e_z.jpg',yolo8,dog,0.5083572268486023
b'15196353300_2dcb1a1948_z.jpg',aggregated,person,0.7373236417770386
b'15196353300_2dcb1a1948_z.jpg',aggregated,car,0.5010151267051697
b'15196353300_2dcb1a1948_z.jpg',aggregated,person,0.6378208994865417
b'15196353300_2dcb1a1948_z.jpg',aggregated,car,0.809727132320404
b'15196353300_2dcb1a1948_z.jpg',aggregated,car,0.7277321815490723
b'15196353300_2dcb1a1948_z.jpg',aggregated,car,0.35606658458709717
b'15196353300_2dcb1a1948_z.jpg',aggregated,person,0.7180812358856201
b'15196353300_2dcb1a1948_z.jpg',aggregated,car,0.8469212651252747
b'15196353300_2dcb1a1948_z.jpg',aggregated,car,0.5888805985450745
b'15196353300_2dcb1a1948_z.jpg',yolo5,person,0.6474334597587585
b'15196353300_2dcb1a1948_z.jpg',yolo5,car,0.5010151267051697
b'15196353300_2dcb1a1948_z.jpg',yolo5,person,0.49475085735321045
b'15196353300_2dcb1a1948_z.jpg',yolo5,truck,0.48006901144981384
b'15196353300_2dcb1a1948_z.jpg',yolo5,car,0.46683406829833984
b'15196353300_2dcb1a1948_z.jpg',yolo5,car,0.35606658458709717
b'15196353300_2dcb1a1948_z.jpg',yolo5,person,0.32759907841682434
b'15196353300_2dcb1a1948_z.jpg',yolo8,car,0.8469212651252747
b'15196353300_2dcb1a1948_z.jpg',yolo8,car,0.809727132320404
b'15196353300_2dcb1a1948_z.jpg',yolo8,person,0.7373236417770386
b'15196353300_2dcb1a1948_z.jpg',yolo8,car,0.7277321815490723
b'15196353300_2dcb1a1948_z.jpg',yolo8,person,0.7180812358856201
b'15196353300_2dcb1a1948_z.jpg',yolo8,person,0.6378208994865417
b'15196353300_2dcb1a1948_z.jpg',yolo8,car,0.5888805985450745
b'80536950_5993089209_z.jpg',aggregated,cat,0.6560290455818176
b'80536950_5993089209_z.jpg',yolo8,cat,0.6560290455818176
b'5298849761_aeeed1a3f9_z.jpg',aggregated,elephant,0.27807503938674927
b'5298849761_aeeed1a3f9_z.jpg',aggregated,person,0.6026144027709961
b'5298849761_aeeed1a3f9_z.jpg',yolo5,elephant,0.27807503938674927
b'5298849761_aeeed1a3f9_z.jpg',yolo8,person,0.6026144027709961
b'4349979920_189df35e15_z.jpg',aggregated,bicycle,0.5369216203689575
b'4349979920_189df35e15_z.jpg',aggregated,bicycle,0.7845398187637329
b'4349979920_189df35e15_z.jpg',yolo5,bicycle,0.5369216203689575
b'4349979920_189df35e15_z.jpg',yolo8,bicycle,0.7845398187637329
b'81717243_2c9fcf3dab_z.jpg',aggregated,dog,0.6023901104927063
b'81717243_2c9fcf3dab_z.jpg',aggregated,dog,0.8206624984741211
b'81717243_2c9fcf3dab_z.jpg',yolo5,dog,0.6023901104927063
b'81717243_2c9fcf3dab_z.jpg',yolo8,dog,0.8206624984741211
b'15091650494_d8a5f37637_z.jpg',aggregated,person,0.3997851312160492
b'15091650494_d8a5f37637_z.jpg',aggregated,person,0.922417402267456
b'15091650494_d8a5f37637_z.jpg',aggregated,tie,0.884187638759613
b'15091650494_d8a5f37637_z.jpg',yolo5,person,0.3997851312160492
b'15091650494_d8a5f37637_z.jpg',yolo8,person,0.922417402267456
b'15091650494_d8a5f37637_z.jpg',yolo8,tie,0.884187638759613
b'1428837563_12ec867e05_z.jpg',aggregated,elephant,0.36337393522262573
b'1428837563_12ec867e05_z.jpg',aggregated,cat,0.2966494858264923
b'1428837563_12ec867e05_z.jpg',yolo8,elephant,0.36337393522262573
b'1428837563_12ec867e05_z.jpg',yolo8,cat,0.2966494858264923
b'449567850_48a3c60a6f_z.jpg',aggregated,cat,0.6502872705459595
b'449567850_48a3c60a6f_z.jpg',yolo8,cat,0.6502872705459595
b'19283436_772222a19e_z.jpg',aggregated,tv,0.48386991024017334
b'19283436_772222a19e_z.jpg',aggregated,dog,0.8668767809867859
b'19283436_772222a19e_z.jpg',yolo5,tv,0.48386991024017334
b'19283436_772222a19e_z.jpg',yolo8,dog,0.8668767809867859
b'892497288_b916ec820e_z.jpg',aggregated,person,0.570840060710907
b'892497288_b916ec820e_z.jpg',aggregated,person,0.5668004155158997
b'892497288_b916ec820e_z.jpg',aggregated,person,0.4327965974807739
b'892497288_b916ec820e_z.jpg',aggregated,bed,0.3647283911705017
b'892497288_b916ec820e_z.jpg',aggregated,person,0.3550991117954254
b'892497288_b916ec820e_z.jpg',yolo8,person,0.570840060710907
b'892497288_b916ec820e_z.jpg',yolo8,person,0.5668004155158997
b'892497288_b916ec820e_z.jpg',yolo8,person,0.4327965974807739
b'892497288_b916ec820e_z.jpg',yolo8,bed,0.3647283911705017
b'892497288_b916ec820e_z.jpg',yolo8,person,0.3550991117954254
b'14265143426_0770389597_z.jpg',aggregated,person,0.6659399271011353
b'14265143426_0770389597_z.jpg',aggregated,person,0.782939076423645
b'14265143426_0770389597_z.jpg',aggregated,motorcycle,0.5611948370933533
b'14265143426_0770389597_z.jpg',aggregated,bench,0.48883527517318726
b'14265143426_0770389597_z.jpg',yolo5,person,0.6659399271011353
b'14265143426_0770389597_z.jpg',yolo8,person,0.782939076423645
b'14265143426_0770389597_z.jpg',yolo8,motorcycle,0.5611948370933533
b'14265143426_0770389597_z.jpg',yolo8,bench,0.48883527517318726
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.866138219833374
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.8861436247825623
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.8462470173835754
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.8971145749092102
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.8854882121086121
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.8545383214950562
b'6217890759_2a6a04d1d9_z.jpg',aggregated,person,0.829715371131897
b'6217890759_2a6a04d1d9_z.jpg',yolo5,person,0.866138219833374
b'6217890759_2a6a04d1d9_z.jpg',yolo5,person,0.8534672856330872
b'6217890759_2a6a04d1d9_z.jpg',yolo5,person,0.8462470173835754
b'6217890759_2a6a04d1d9_z.jpg',yolo5,person,0.8192541003227234
b'6217890759_2a6a04d1d9_z.jpg',yolo5,person,0.77949458360672
b'6217890759_2a6a04d1d9_z.jpg',yolo5,person,0.7532639503479004
b'6217890759_2a6a04d1d9_z.jpg',yolo8,person,0.8971145749092102
b'6217890759_2a6a04d1d9_z.jpg',yolo8,person,0.8861436247825623
b'6217890759_2a6a04d1d9_z.jpg',yolo8,person,0.8854882121086121
b'6217890759_2a6a04d1d9_z.jpg',yolo8,person,0.8545383214950562
b'6217890759_2a6a04d1d9_z.jpg',yolo8,person,0.8429716229438782
b'6217890759_2a6a04d1d9_z.jpg',yolo8,person,0.829715371131897
b'12988804124_bbea6d94c0_z.jpg',aggregated,cat,0.6901077628135681
b'12988804124_bbea6d94c0_z.jpg',yolo8,cat,0.6901077628135681
b'14351072751_334621d203_z.jpg',aggregated,sheep,0.6096100807189941
b'14351072751_334621d203_z.jpg',aggregated,sheep,0.6624374389648438
b'14351072751_334621d203_z.jpg',aggregated,sheep,0.2827609181404114
b'14351072751_334621d203_z.jpg',aggregated,sheep,0.44406959414482117
b'14351072751_334621d203_z.jpg',yolo5,sheep,0.6096100807189941
b'14351072751_334621d203_z.jpg',yolo5,sheep,0.5815044641494751
b'14351072751_334621d203_z.jpg',yolo5,sheep,0.2827609181404114
b'14351072751_334621d203_z.jpg',yolo8,sheep,0.6624374389648438
b'14351072751_334621d203_z.jpg',yolo8,sheep,0.44406959414482117
b'81717243_2c9fcf3dab_z.jpg',aggregated,dog,0.6023901104927063
b'81717243_2c9fcf3dab_z.jpg',aggregated,dog,0.8206624984741211
b'81717243_2c9fcf3dab_z.jpg',yolo5,dog,0.6023901104927063
b'81717243_2c9fcf3dab_z.jpg',yolo8,dog,0.8206624984741211
b'296513213_9681371ed9_z.jpg',aggregated,person,0.725793182849884
b'296513213_9681371ed9_z.jpg',yolo8,person,0.725793182849884
b'14757587416_892a95bf77_z.jpg',aggregated,person,0.8919362425804138
b'14757587416_892a95bf77_z.jpg',aggregated,person,0.7388378381729126
b'14757587416_892a95bf77_z.jpg',aggregated,person,0.5024014711380005
b'14757587416_892a95bf77_z.jpg',aggregated,backpack,0.2621878683567047
b'14757587416_892a95bf77_z.jpg',yolo5,person,0.8919362425804138
b'14757587416_892a95bf77_z.jpg',yolo5,person,0.7388378381729126
b'14757587416_892a95bf77_z.jpg',yolo8,person,0.872287929058075
b'14757587416_892a95bf77_z.jpg',yolo8,person,0.5024014711380005
b'14757587416_892a95bf77_z.jpg',yolo8,backpack,0.2621878683567047
b'6062750656_89284163db_z.jpg',aggregated,cat,0.4765661060810089
b'6062750656_89284163db_z.jpg',yolo5,cat,0.3288942873477936
b'6062750656_89284163db_z.jpg',yolo8,cat,0.4765661060810089
b'6098643678_fc8044b5ac_z.jpg',aggregated,person,0.9301106929779053
b'6098643678_fc8044b5ac_z.jpg',aggregated,person,0.836843729019165
b'6098643678_fc8044b5ac_z.jpg',aggregated,person,0.4912320077419281
b'6098643678_fc8044b5ac_z.jpg',yolo5,person,0.8179165720939636
b'6098643678_fc8044b5ac_z.jpg',yolo5,person,0.6357121467590332
b'6098643678_fc8044b5ac_z.jpg',yolo8,person,0.9301106929779053
b'6098643678_fc8044b5ac_z.jpg',yolo8,person,0.836843729019165
b'6098643678_fc8044b5ac_z.jpg',yolo8,person,0.4912320077419281
b'15782459318_437c57f515_z.jpg',aggregated,sheep,0.8949686884880066
b'15782459318_437c57f515_z.jpg',aggregated,elephant,0.4437348246574402
b'15782459318_437c57f515_z.jpg',aggregated,person,0.434183806180954
b'15782459318_437c57f515_z.jpg',yolo5,sheep,0.8949686884880066
b'15782459318_437c57f515_z.jpg',yolo8,dog,0.8005339503288269
b'15782459318_437c57f515_z.jpg',yolo8,elephant,0.4437348246574402
b'15782459318_437c57f515_z.jpg',yolo8,person,0.434183806180954
b'8399932836_19c21d3779_z.jpg',aggregated,person,0.6597522497177124
b'8399932836_19c21d3779_z.jpg',aggregated,person,0.9108444452285767
b'8399932836_19c21d3779_z.jpg',aggregated,tie,0.734089195728302
b'8399932836_19c21d3779_z.jpg',yolo5,person,0.6597522497177124
b'8399932836_19c21d3779_z.jpg',yolo8,person,0.9108444452285767
b'8399932836_19c21d3779_z.jpg',yolo8,tie,0.734089195728302
b'5093076088_7bc77ec199_z.jpg',aggregated,person,0.9136537909507751
b'5093076088_7bc77ec199_z.jpg',aggregated,dog,0.9195900559425354
b'5093076088_7bc77ec199_z.jpg',aggregated,person,0.641956627368927
b'5093076088_7bc77ec199_z.jpg',aggregated,person,0.9137921333312988
b'5093076088_7bc77ec199_z.jpg',aggregated,dog,0.8157268762588501
b'5093076088_7bc77ec199_z.jpg',yolo5,person,0.8594743609428406
b'5093076088_7bc77ec199_z.jpg',yolo5,dog,0.7030528783798218
b'5093076088_7bc77ec199_z.jpg',yolo5,person,0.641956627368927
b'5093076088_7bc77ec199_z.jpg',yolo8,dog,0.9195900559425354
b'5093076088_7bc77ec199_z.jpg',yolo8,person,0.9137921333312988
b'5093076088_7bc77ec199_z.jpg',yolo8,person,0.9136537909507751
b'5093076088_7bc77ec199_z.jpg',yolo8,dog,0.8157268762588501
b'1229448893_42c357ea12_z.jpg',aggregated,bicycle,0.372843861579895
b'1229448893_42c357ea12_z.jpg',yolo8,bicycle,0.372843861579895
b'5402229494_570e48f7f9_z.jpg',aggregated,backpack,0.5668402314186096
b'5402229494_570e48f7f9_z.jpg',aggregated,motorcycle,0.6357501745223999
b'5402229494_570e48f7f9_z.jpg',aggregated,bicycle,0.5400773882865906
b'5402229494_570e48f7f9_z.jpg',yolo5,backpack,0.5668402314186096
b'5402229494_570e48f7f9_z.jpg',yolo8,motorcycle,0.6357501745223999
b'5402229494_570e48f7f9_z.jpg',yolo8,bicycle,0.5400773882865906
b'2218544892_0ae9cb42da_z.jpg',aggregated,elephant,0.7951361536979675
b'2218544892_0ae9cb42da_z.jpg',aggregated,cat,0.8620916604995728
b'2218544892_0ae9cb42da_z.jpg',yolo5,elephant,0.7951361536979675
b'2218544892_0ae9cb42da_z.jpg',yolo8,cat,0.8620916604995728
b'2166320847_63a04a9303_z.jpg',aggregated,truck,0.3018524944782257
b'2166320847_63a04a9303_z.jpg',aggregated,truck,0.36827632784843445
b'2166320847_63a04a9303_z.jpg',yolo5,truck,0.3018524944782257
b'2166320847_63a04a9303_z.jpg',yolo8,truck,0.36827632784843445
b'6431153899_9ac59a36b4_z.jpg',aggregated,car,0.7134378552436829
b'6431153899_9ac59a36b4_z.jpg',yolo8,car,0.7134378552436829
b'5516505342_43268015f4_z.jpg',aggregated,car,0.8884425759315491
b'5516505342_43268015f4_z.jpg',aggregated,car,0.4663209021091461
b'5516505342_43268015f4_z.jpg',aggregated,car,0.91651850938797
b'5516505342_43268015f4_z.jpg',yolo5,car,0.6306668519973755
b'5516505342_43268015f4_z.jpg',yolo5,car,0.4663209021091461
b'5516505342_43268015f4_z.jpg',yolo8,car,0.91651850938797
b'5516505342_43268015f4_z.jpg',yolo8,car,0.8884425759315491
b'9478594118_5861e54c87_z.jpg',aggregated,cat,0.7490431070327759
b'9478594118_5861e54c87_z.jpg',aggregated,suitcase,0.49953627586364746
b'9478594118_5861e54c87_z.jpg',yolo8,cat,0.7490431070327759
b'9478594118_5861e54c87_z.jpg',yolo8,suitcase,0.49953627586364746
b'2258982401_762044a41d_z.jpg',aggregated,bicycle,0.6784040331840515
b'2258982401_762044a41d_z.jpg',aggregated,person,0.8250199556350708
b'2258982401_762044a41d_z.jpg',aggregated,bicycle,0.9308039546012878
b'2258982401_762044a41d_z.jpg',aggregated,car,0.6193109750747681
b'2258982401_762044a41d_z.jpg',yolo5,bicycle,0.6784040331840515
b'2258982401_762044a41d_z.jpg',yolo5,person,0.6625643372535706
b'2258982401_762044a41d_z.jpg',yolo8,bicycle,0.9308039546012878
b'2258982401_762044a41d_z.jpg',yolo8,person,0.8250199556350708
b'2258982401_762044a41d_z.jpg',yolo8,car,0.6193109750747681
b'5877731495_29cc1a6c57_z.jpg',aggregated,bicycle,0.8565713763237
b'5877731495_29cc1a6c57_z.jpg',aggregated,person,0.751044750213623
b'5877731495_29cc1a6c57_z.jpg',aggregated,bicycle,0.9184871315956116
b'5877731495_29cc1a6c57_z.jpg',aggregated,person,0.8581785559654236
b'5877731495_29cc1a6c57_z.jpg',yolo5,bicycle,0.8565713763237
b'5877731495_29cc1a6c57_z.jpg',yolo5,person,0.751044750213623
b'5877731495_29cc1a6c57_z.jpg',yolo8,bicycle,0.9184871315956116
b'5877731495_29cc1a6c57_z.jpg',yolo8,person,0.8581785559654236
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.8325154781341553
b'9549882142_c59c04bac0_z.jpg',aggregated,person,0.8586248755455017
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.6498332023620605
b'9549882142_c59c04bac0_z.jpg',aggregated,bicycle,0.5931535363197327
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.4767184257507324
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.8835921883583069
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.7735667824745178
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.701213002204895
b'9549882142_c59c04bac0_z.jpg',aggregated,bicycle,0.5865032076835632
b'9549882142_c59c04bac0_z.jpg',aggregated,bicycle,0.5228938460350037
b'9549882142_c59c04bac0_z.jpg',yolo5,car,0.8325154781341553
b'9549882142_c59c04bac0_z.jpg',yolo5,person,0.8023906350135803
b'9549882142_c59c04bac0_z.jpg',yolo5,car,0.6498332023620605
b'9549882142_c59c04bac0_z.jpg',yolo5,bicycle,0.5931535363197327
b'9549882142_c59c04bac0_z.jpg',yolo5,car,0.4767184257507324
b'9549882142_c59c04bac0_z.jpg',yolo8,car,0.8835921883583069
b'9549882142_c59c04bac0_z.jpg',yolo8,person,0.8586248755455017
b'9549882142_c59c04bac0_z.jpg',yolo8,car,0.7735667824745178
b'9549882142_c59c04bac0_z.jpg',yolo8,car,0.701213002204895
b'9549882142_c59c04bac0_z.jpg',yolo8,bicycle,0.5865032076835632
b'9549882142_c59c04bac0_z.jpg',yolo8,bicycle,0.5228938460350037
b'8523144329_569f1781b3_z.jpg',aggregated,elephant,0.5042971968650818
b'8523144329_569f1781b3_z.jpg',aggregated,cat,0.8782314658164978
b'8523144329_569f1781b3_z.jpg',yolo5,elephant,0.5042971968650818
b'8523144329_569f1781b3_z.jpg',yolo8,cat,0.8782314658164978
b'2784964324_0b0373fd24_z.jpg',aggregated,person,0.6764661073684692
b'2784964324_0b0373fd24_z.jpg',aggregated,bicycle,0.6229636073112488
b'2784964324_0b0373fd24_z.jpg',aggregated,bicycle,0.9426046013832092
b'2784964324_0b0373fd24_z.jpg',aggregated,person,0.8140179514884949
b'2784964324_0b0373fd24_z.jpg',yolo5,person,0.6764661073684692
b'2784964324_0b0373fd24_z.jpg',yolo5,bicycle,0.6229636073112488
b'2784964324_0b0373fd24_z.jpg',yolo8,bicycle,0.9426046013832092
b'2784964324_0b0373fd24_z.jpg',yolo8,person,0.8140179514884949
b'15333662010_2f428f7e2f_z.jpg',aggregated,bicycle,0.8875381946563721
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.769197940826416
b'15333662010_2f428f7e2f_z.jpg',aggregated,bicycle,0.7151424288749695
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.6114118695259094
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.589976966381073
b'15333662010_2f428f7e2f_z.jpg',aggregated,bicycle,0.8986758589744568
b'15333662010_2f428f7e2f_z.jpg',aggregated,bicycle,0.2921557128429413
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.8771327137947083
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.8344122171401978
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.35585010051727295
b'15333662010_2f428f7e2f_z.jpg',aggregated,bicycle,0.3299521207809448
b'15333662010_2f428f7e2f_z.jpg',aggregated,person,0.2944103181362152
b'15333662010_2f428f7e2f_z.jpg',yolo5,bicycle,0.7895256876945496
b'15333662010_2f428f7e2f_z.jpg',yolo5,person,0.769197940826416
b'15333662010_2f428f7e2f_z.jpg',yolo5,bicycle,0.7151424288749695
b'15333662010_2f428f7e2f_z.jpg',yolo5,person,0.6114118695259094
b'15333662010_2f428f7e2f_z.jpg',yolo5,person,0.44628775119781494
b'15333662010_2f428f7e2f_z.jpg',yolo5,bicycle,0.39792224764823914
b'15333662010_2f428f7e2f_z.jpg',yolo5,bicycle,0.2921557128429413
b'15333662010_2f428f7e2f_z.jpg',yolo8,bicycle,0.8986758589744568
b'15333662010_2f428f7e2f_z.jpg',yolo8,bicycle,0.8875381946563721
b'15333662010_2f428f7e2f_z.jpg',yolo8,person,0.8771327137947083
b'15333662010_2f428f7e2f_z.jpg',yolo8,person,0.8344122171401978
b'15333662010_2f428f7e2f_z.jpg',yolo8,person,0.589976966381073
b'15333662010_2f428f7e2f_z.jpg',yolo8,person,0.35585010051727295
b'15333662010_2f428f7e2f_z.jpg',yolo8,bicycle,0.3299521207809448
b'15333662010_2f428f7e2f_z.jpg',yolo8,person,0.2944103181362152
b'6113997729_5f5ac02209_z.jpg',aggregated,dog,0.6034531593322754
b'6113997729_5f5ac02209_z.jpg',yolo5,dog,0.432157963514328
b'6113997729_5f5ac02209_z.jpg',yolo8,dog,0.6034531593322754
b'14811525368_d8b774e40a_z.jpg',aggregated,person,0.5323735475540161
b'14811525368_d8b774e40a_z.jpg',aggregated,person,0.7954917550086975
b'14811525368_d8b774e40a_z.jpg',aggregated,person,0.6091289520263672
b'14811525368_d8b774e40a_z.jpg',yolo5,person,0.5323735475540161
b'14811525368_d8b774e40a_z.jpg',yolo5,person,0.5116961002349854
b'14811525368_d8b774e40a_z.jpg',yolo8,person,0.7954917550086975
b'14811525368_d8b774e40a_z.jpg',yolo8,person,0.6091289520263672
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.9558812975883484
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.7505844831466675
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.6580983400344849
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.6090359687805176
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.573373019695282
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.7444208860397339
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.681476354598999
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.5862924456596375
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.5631778240203857
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.4565260708332062
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.38271814584732056
b'4282546783_10b5e0a62e_z.jpg',aggregated,person,0.2703293263912201
b'4282546783_10b5e0a62e_z.jpg',yolo5,person,0.7932286262512207
b'4282546783_10b5e0a62e_z.jpg',yolo5,person,0.7505844831466675
b'4282546783_10b5e0a62e_z.jpg',yolo5,person,0.6580983400344849
b'4282546783_10b5e0a62e_z.jpg',yolo5,person,0.6037376523017883
b'4282546783_10b5e0a62e_z.jpg',yolo5,person,0.573373019695282
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.9558812975883484
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.7444208860397339
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.681476354598999
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.6090359687805176
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.5862924456596375
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.5631778240203857
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.4565260708332062
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.38271814584732056
b'4282546783_10b5e0a62e_z.jpg',yolo8,person,0.2703293263912201
b'2167290248_1ac3cbd890_z.jpg',aggregated,bear,0.7357429265975952
b'2167290248_1ac3cbd890_z.jpg',yolo8,bear,0.7357429265975952
b'19474810921_d2f23de0fc_z.jpg',aggregated,person,0.8582704067230225
b'19474810921_d2f23de0fc_z.jpg',aggregated,person,0.8081735372543335
b'19474810921_d2f23de0fc_z.jpg',aggregated,person,0.7072529792785645
b'19474810921_d2f23de0fc_z.jpg',aggregated,chair,0.36016908288002014
b'19474810921_d2f23de0fc_z.jpg',yolo5,person,0.7871463894844055
b'19474810921_d2f23de0fc_z.jpg',yolo5,person,0.7159655094146729
b'19474810921_d2f23de0fc_z.jpg',yolo5,person,0.703988790512085
b'19474810921_d2f23de0fc_z.jpg',yolo5,chair,0.36016908288002014
b'19474810921_d2f23de0fc_z.jpg',yolo8,person,0.8582704067230225
b'19474810921_d2f23de0fc_z.jpg',yolo8,person,0.8081735372543335
b'19474810921_d2f23de0fc_z.jpg',yolo8,person,0.7072529792785645
b'7192116992_5447de0caa_z.jpg',aggregated,person,0.5104225873947144
b'7192116992_5447de0caa_z.jpg',aggregated,elephant,0.3478167653083801
b'7192116992_5447de0caa_z.jpg',aggregated,tie,0.3407522737979889
b'7192116992_5447de0caa_z.jpg',yolo5,person,0.5104225873947144
b'7192116992_5447de0caa_z.jpg',yolo8,elephant,0.3478167653083801
b'7192116992_5447de0caa_z.jpg',yolo8,tie,0.3407522737979889
b'3685504815_c15a389bd3_z.jpg',aggregated,bench,0.6506004929542542
b'3685504815_c15a389bd3_z.jpg',aggregated,person,0.5751355290412903
b'3685504815_c15a389bd3_z.jpg',aggregated,bicycle,0.4561634957790375
b'3685504815_c15a389bd3_z.jpg',aggregated,bicycle,0.9125608801841736
b'3685504815_c15a389bd3_z.jpg',aggregated,person,0.8761337995529175
b'3685504815_c15a389bd3_z.jpg',yolo5,bench,0.6506004929542542
b'3685504815_c15a389bd3_z.jpg',yolo5,person,0.5751355290412903
b'3685504815_c15a389bd3_z.jpg',yolo5,bicycle,0.4561634957790375
b'3685504815_c15a389bd3_z.jpg',yolo8,bicycle,0.9125608801841736
b'3685504815_c15a389bd3_z.jpg',yolo8,person,0.8761337995529175
b'3685504815_c15a389bd3_z.jpg',yolo8,bench,0.4947340190410614
b'20264405486_14055e8288_z.jpg',aggregated,sheep,0.25296035408973694
b'20264405486_14055e8288_z.jpg',aggregated,cat,0.49515143036842346
b'20264405486_14055e8288_z.jpg',yolo5,sheep,0.25296035408973694
b'20264405486_14055e8288_z.jpg',yolo8,cat,0.49515143036842346
b'4444608672_0fa9174b62_z.jpg',aggregated,elephant,0.4706687331199646
b'4444608672_0fa9174b62_z.jpg',aggregated,dog,0.5306937098503113
b'4444608672_0fa9174b62_z.jpg',yolo5,elephant,0.4706687331199646
b'4444608672_0fa9174b62_z.jpg',yolo8,dog,0.5306937098503113
b'1570552254_fcac0be216_z.jpg',aggregated,bear,0.8458759188652039
