Image ID,Response time,correctly_detect,true_class
5007439610_5bb351fc1f_z.jpg,13a455c1-c901-41c7-a6db-9ef2e7f2892e,0.4232053756713867,1,car
21376683791_d98acff014_z.jpg,04724186-baf6-4a4d-91b6-e6e25674b917,0.5565581321716309,1,bicycle
16433605163_8c9393beb1_z.jpg,6573e9d3-3b5a-4575-9575-de3f4b61fea3,0.4157736301422119,1,person
422908475_7be8fe7338_z.jpg,5eb8cdc0-4e59-476d-bbb9-b30894afe453,0.5003352165222168,1,cat
4029738064_00c4cd038b_z.jpg,a96d481b-e496-4d3e-b1b6-db903f48085c,0.37061023712158203,1,person
13073061203_f7d640a8b3_z.jpg,269a5f72-7ad4-4fe3-be81-c74850777f32,0.36958980560302734,1,dog
15392489891_905432249f_z.jpg,166bfa88-e004-4d84-aa60-b993d2f2c95a,0.37642979621887207,1,person
6723753569_a1d8678cde_z.jpg,03a6bbd7-d8f3-4a02-a31d-827eb54152b3,0.3696610927581787,1,person
8960442702_6c931904f0_z.jpg,c5ceae23-85e2-44da-b058-b2a7dd7d3aac,0.36783599853515625,1,person
14652913468_5d3b2a39f1_z.jpg,705d5ecb-17d1-47bd-b009-1dd3c4b4dd95,0.40636706352233887,1,bicycle
3409776362_07a8bb7f17_z.jpg,ee41f88d-bd7b-441c-b34f-0ce76468416b,0.46286535263061523,1,person
9688658716_4b3e9c618c_z.jpg,f0503680-8298-4c89-9d38-f850668eaa69,0.3816342353820801,1,bicycle
13073061203_f7d640a8b3_z.jpg,69ba1971-870f-4c9c-8b3d-d3bc9d3bff41,0.3851752281188965,1,dog
7035751851_15d745cf2c_z.jpg,dd63861a-adef-4b27-a046-50b5e4a4b197,0.40985560417175293,1,car
6431185703_6c72dd7b5e_z.jpg,402384c3-cf52-4642-8201-cf992c5ffd8a,0.38375353813171387,1,person
7443993440_80892cc39d_z.jpg,9a2affca-72e4-4e22-a9c5-146ce68a46d5,0.5432784557342529,1,dog
234597792_a9f1e7e7a9_z.jpg,aa80265e-9cee-4a2c-9822-51115f5bfef8,0.36240625381469727,0,bicycle
17554656478_22dea58ed2_z.jpg,77fb91dc-cc97-4309-8175-a2fe2902bd7e,0.36835741996765137,1,car
8291522231_19e1414c1b_z.jpg,7a157233-199a-4530-9f92-087d29bd17fc,0.5194103717803955,1,bicycle
3715997008_28a251eba7_z.jpg,d0a6d037-0c57-4746-9080-d7eac975eb27,0.3799173831939697,0,bicycle
2522213440_edbcb5ba05_z.jpg,282e3b08-f5ef-43fd-b0aa-89ebd5fcfa61,0.37857675552368164,1,person
19299023856_077e45c472_z.jpg,b17dc3fe-fdf8-44b8-a19c-0163a75fe433,0.3593761920928955,1,car
15584457029_80b75274db_z.jpg,d0a62bc4-13af-4dd5-b7ec-aa71a279e5e8,0.37755489349365234,1,cat
5974549533_83d56b822d_z.jpg,d15091d7-f306-4815-8bcf-aa12d34457e1,0.35695981979370117,1,cat
2592416858_f849d2ac8f_z.jpg,65504cc0-f951-440a-8863-86dc87228f0f,0.4168570041656494,1,dog
7163490183_0dff14b5d6_z.jpg,286fd5a8-a585-42f8-b216-5f098dfb89e0,0.31700658798217773,1,person
17554656478_22dea58ed2_z.jpg,ed2d19d4-a9cd-4dba-9cc3-b06989354290,0.3769676685333252,1,car
7664570690_6ab2f0ab5d_z.jpg,17eaa23c-6a17-4492-b29c-946efb66513d,0.4101862907409668,1,cat
14786765330_5d381d2451_z.jpg,e9292f26-826e-4af9-a50b-2f8f339f758a,0.4376552104949951,1,car
4730790029_bdc24fcb8c_z.jpg,6df68d33-adf8-43e0-8e5b-9a4a993daff5,0.36122846603393555,1,cat
252889263_3cf2d57f34_z.jpg,c0f4e12b-9b21-4ae9-a079-122879231edd,0.4263036251068115,0,dog
1492095547_3a48dbc70b_z.jpg,bb2015f7-4263-4c2a-a77e-48e6f8135645,0.42421889305114746,1,cat
7175939730_9a03853d4c_z.jpg,2fbe0603-4954-4583-b7f4-cf36822c7184,0.4103667736053467,0,cat
2534669669_0c1d10c3e6_z.jpg,62f1d6ce-62e0-4dda-a88c-ca0dc1565ce1,0.4105706214904785,1,person
211850545_7f670901ab_z.jpg,a558a9cb-2e09-46f6-a4ba-a39d2adf2698,0.3876357078552246,0,car
2166320847_63a04a9303_z.jpg,c46d9002-d028-4444-bcd8-475b9a6de49f,0.3613429069519043,0,car
268134569_0cea602ccb_z.jpg,93857bc4-c291-4c19-a72c-4bec7f5d2f2e,0.42662668228149414,1,person
3595778703_d3bec2f74e_z.jpg,6aed7b3a-ce80-48aa-8ae4-54ee6d9afa4b,0.41231250762939453,0,car
258460789_c4baeb300a_z.jpg,0a6c606b-e01f-4e74-b477-2ed78c507b12,0.4165666103363037,1,cat
5007439610_5bb351fc1f_z.jpg,e87613a5-6c8d-4ed2-979d-9b637abfa99d,0.4136385917663574,1,car
144429519_9567ff4044_z.jpg,532bc921-5875-46d1-ad5c-d80071edee4a,0.3766176700592041,1,car
6113997729_5f5ac02209_z.jpg,4e8ab300-b068-417e-b21e-016004f6e677,0.40532708168029785,1,dog
11709285374_bbb0e09e4e_z.jpg,f842bc6b-7781-4294-9ec2-e1da5b1cfe31,0.4066331386566162,0,dog
5381237016_f49e86b880_z.jpg,c0d1baae-1f8a-48b2-b5f0-08a6689adfa7,0.33255982398986816,1,dog
422908475_7be8fe7338_z.jpg,c9bc09f5-d4c7-4d92-bb4f-ef8518ccb38a,0.4944281578063965,1,cat
31792151_e1e4c47427_z.jpg,38c68f4f-72fd-4318-9281-d869136e719f,0.3677828311920166,1,cat
8031274301_1d9bc9b665_z.jpg,bcd765a2-2129-41cb-b944-21342c85592e,0.3768942356109619,1,person
51712355_49c2e95899_z.jpg,3e831f60-cbac-4bb9-8e7e-5c620546ebc5,0.37049365043640137,1,bicycle
14507981482_c50d893620_z.jpg,bc1a9aec-1662-41cc-9f92-7efa7a499200,0.4383397102355957,1,person
15235483580_08696e0988_z.jpg,dcc675fb-8b7f-49e8-a39b-713b773028b2,0.38457703590393066,0,bicycle
104222040_c20f16bbc0_z.jpg,f54d666c-169b-4f69-8b2e-7ea1a9a0d860,0.4359745979309082,0,dog
15071673457_0703cea442_z.jpg,ede2690e-6a55-4eb6-bdc6-f688f7713468,0.36128711700439453,1,person
2767937261_724bce0179_z.jpg,6acb0175-7320-4f06-83f8-ccf0167a3154,0.41927671432495117,1,person
5763085728_cd042a4cb0_z.jpg,3be50759-a532-4431-9c73-e096b27db871,0.36460113525390625,1,car
3582713912_3d9ac5ecc9_z.jpg,d1753232-25b8-446b-be17-25344c842f6b,0.42345404624938965,1,cat
3372528428_1fdbd7e39c_z.jpg,24ae4d1b-c34b-43c7-a757-4ef5c01fce3b,0.41296911239624023,1,cat
16850385890_8105762655_z.jpg,faadd302-356e-45b1-8d75-c630307f6d12,0.38144969940185547,0,person
5971377496_abc7d794c7_z.jpg,9d295b07-7fa6-4887-aaa8-915afee42141,0.4055044651031494,1,bicycle
1511658057_17b7bac11a_z.jpg,906f936d-aa58-4710-8c14-0aa3d07d0d90,0.37121057510375977,1,bicycle
4414731678_5f70c9f88e_z.jpg,625f14e9-8e40-4908-b748-456f91783015,0.4050009250640869,1,dog
2592416858_f849d2ac8f_z.jpg,dd0af80f-131d-424f-b14f-25c20c16ef5a,0.40497374534606934,1,dog
15543230406_71c5a59208_z.jpg,1a09de0d-2813-4daa-98a6-5e419a9ada9e,0.39472293853759766,1,person
6455179889_6db5a93bfa_z.jpg,c6ab09a5-8444-472a-a70b-cf23723fba7e,0.4249417781829834,1,cat
3413987789_b607473327_z.jpg,cb97022e-f768-47c3-8c8b-82d3c7e92968,0.432218074798584,1,car
8922688952_9cacbffe29_z.jpg,ca352372-97eb-45b2-9c44-24f377c118b4,0.3436722755432129,1,person
17554656478_22dea58ed2_z.jpg,c336f1ad-0e59-44f9-b81b-d60d7b697a9d,0.37810587882995605,1,car
506974894_b74672813b_z.jpg,9c68f047-3974-4faa-94c3-f2b4e96fc0af,0.3703501224517822,1,dog
15983066535_629c335c63_z.jpg,e7792529-2835-4aac-afef-5776ad64df60,0.3687264919281006,1,person
15038212434_9e0e575008_z.jpg,b5274bca-e607-4e4d-8417-1970f7585dc3,0.5530614852905273,0,car
144429519_9567ff4044_z.jpg,c808f098-4663-43e5-9954-2c22315c5b57,0.3764162063598633,1,car
7417962302_a50fc8eb6b_z.jpg,c5630a9e-7e69-497b-b513-83c6ea90b999,0.374316930770874,1,bicycle
34095624_ce7c705614_z.jpg,c69bebea-2c7d-4a06-917a-643c16005ce0,0.3989245891571045,1,dog
5827517048_a890acd7e6_z.jpg,eb338029-7776-4f32-873b-42338f2c710d,0.37526822090148926,0,dog
15196353300_2dcb1a1948_z.jpg,611d2bf2-5a93-4c74-834e-fa52272b4e1f,0.3737955093383789,1,car
5652496789_70e6f301e9_z.jpg,69a6d63e-d1e4-4387-851d-de0ff5146925,0.3796110153198242,0,dog
18285977255_534ec8e749_z.jpg,7d05c170-3ad5-4c69-9999-0c97dcd0b880,0.3749568462371826,0,cat
81717243_2c9fcf3dab_z.jpg,fd213fd3-e692-4647-8660-18ec9be14173,0.42822694778442383,1,dog
2296897953_08627d83a0_z.jpg,fb22a5c1-364b-4868-b7e8-2715fc35a1ec,0.40628981590270996,1,dog
3372528428_1fdbd7e39c_z.jpg,e6468c4c-21e3-4592-b798-8ae9da8bc4d2,0.42603349685668945,1,cat
4163439575_7c6a260e8e_z.jpg,48334187-13b2-4027-a9b1-2d96b90665d5,0.4654231071472168,1,dog
13340204053_873cda4cef_z.jpg,2ea43264-1f5a-4599-9611-42658a17398a,0.34128570556640625,1,car
6100259603_28a9794ed5_z.jpg,259b6f66-0b6c-4ef8-8434-991a6d5ab8e2,0.35729050636291504,1,cat
16675918410_cc9588a553_z.jpg,1ea08747-a10d-46a9-b77b-47cc031cf0c4,0.3231203556060791,0,bicycle
19577109682_a0282d8678_z.jpg,a7031c12-6c7d-45ae-aebd-55a38bd4a53a,0.39603662490844727,0,car
104222040_c20f16bbc0_z.jpg,0e90bce5-dd9e-40d9-88b2-38f70300a955,0.41259098052978516,0,dog
9201197273_a98cb719f5_z.jpg,8cd08d02-b00e-4c36-b8a3-98c595f19d49,0.4325368404388428,1,dog
5506132265_d6d43548eb_z.jpg,57cfe7aa-3ff1-4cba-b385-c5d60ab50072,0.3626217842102051,1,bicycle
15196353300_2dcb1a1948_z.jpg,149d3d60-ee43-459a-a9d6-b113913815e4,0.3836660385131836,1,car
2767937261_724bce0179_z.jpg,caef9c1f-7129-41d0-8cb3-bcde91960185,0.4250304698944092,1,person
18608021442_84f7dcfa5c_z.jpg,cffe0523-37f8-4801-94d8-7988b05edaab,0.42023563385009766,0,bicycle
528252616_a57e6257ff_z.jpg,67451f4b-16e0-4977-abad-98700d94d6a6,0.41631436347961426,1,person
2946145533_75f5268f19_z.jpg,c8b613a2-ac8a-45ff-9a42-e86a1d045cdc,0.40900325775146484,1,person
3372528428_1fdbd7e39c_z.jpg,a8272933-e1e9-4b20-acd7-b8c3aef992c0,0.42475247383117676,1,cat
4467873253_2ce7540d62_z.jpg,591c363b-b1ce-4753-b70c-5e9df4802fed,0.3749513626098633,1,dog
1570513225_265b529538_z.jpg,f04033da-0747-4ad6-9c10-6f86b86ae2bb,0.37761354446411133,1,cat
189076128_ee6f694a30_z.jpg,e10193d9-40fb-487c-933f-6648822c6c13,0.38678932189941406,1,person
6217890759_2a6a04d1d9_z.jpg,31b11a3f-bc4d-46dc-b0ed-d9b45e1535a2,0.38439273834228516,1,person
5506132265_d6d43548eb_z.jpg,06e64c86-cacd-4dc5-8310-aa5b472f8d74,0.3827836513519287,1,bicycle
2433290346_8482cac895_z.jpg,b0f430cf-da79-487c-8c35-e68bcd319da5,0.3641357421875,0,car
16278721974_968bd6bbcf_z.jpg,7378aea8-4192-4f9d-bd63-e00447689411,0.3253054618835449,1,cat
8183126241_e78c7f86ba_z.jpg,7a04997a-d6ed-4022-a4b6-0e3d5a8014a7,0.37615060806274414,1,person
81717243_2c9fcf3dab_z.jpg,ab0095e6-8a97-48bd-99b4-948b46b41083,0.4353828430175781,1,dog
4282546783_10b5e0a62e_z.jpg,44bcfc52-42ab-4594-ae6b-04f80e4b7c02,0.4406757354736328,1,person
5402229494_570e48f7f9_z.jpg,8a75f5be-9c8a-45d9-9615-b2f13d2d1f5d,0.3630533218383789,1,bicycle
5605719660_5bed05cca3_z.jpg,dadc665d-09f1-4ca3-9a41-a4ce26851e4e,0.3695809841156006,1,person
15543230406_71c5a59208_z.jpg,ddf787eb-eb0c-4159-addc-4e5b07bd4b0a,0.3961448669433594,1,person
19309035192_8666b8c4e2_z.jpg,db9f0fba-b6c6-4e92-af2b-79881334aa34,0.42606401443481445,1,dog
3604271495_1cacccec06_z.jpg,1d15e7c6-d8ad-4622-a284-22daa09e8c77,0.36086082458496094,0,bicycle
2787764752_0277f5bbb2_z.jpg,46f4c292-5b40-4705-aa54-efe83e94f8e0,0.42456889152526855,0,dog
5708252159_5b4ac86a01_z.jpg,a9a58d4e-f455-481b-ae76-d1cacdd93cce,0.4162905216217041,1,bicycle
16954781749_4c32123444_z.jpg,210e6ea3-774b-4335-9ea9-55027182adbc,0.3739769458770752,1,person
506974894_b74672813b_z.jpg,22fe7aa5-e74e-4729-813a-41ed869710fb,0.35629796981811523,1,dog
1980856023_6049619444_z.jpg,b85b4332-0986-4c0d-a9c9-0b7adcbd6033,0.4208509922027588,1,cat
6431153899_9ac59a36b4_z.jpg,116a98a4-9f3e-422e-b252-b45a94170515,0.41559576988220215,1,car
8651904899_c2632fe751_z.jpg,28e25bad-6d40-4207-b1f5-1aea17354dca,0.3807210922241211,0,bicycle
3959888385_3580cd572c_z.jpg,f5df86be-b842-4d29-bde3-92e65a83b466,0.42768073081970215,1,cat
14628257582_1ff5e98e4c_z.jpg,1ded665a-00c7-43bf-adbf-fce759aa354f,0.3697845935821533,0,bicycle
6499183869_45bb8908c3_z.jpg,390ce537-7332-4853-b2e7-253f10624f3d,0.35024499893188477,1,person
19577109682_a0282d8678_z.jpg,23636122-b86f-48a3-aacb-bc112d0527ff,0.419600248336792,0,car
2787764752_0277f5bbb2_z.jpg,7df8e0ce-2834-489b-88ab-a3bb5ff8d260,0.40758681297302246,0,dog
2709706154_32ff27825a_z.jpg,1f9f3240-f2e1-41bd-9ce5-656f9aa4dc2b,0.42046689987182617,0,cat
4226351112_a6f67d031e_z.jpg,47ec36f5-0be6-4aba-b6a8-2f26ff5b8d75,0.4230315685272217,1,cat
5007439610_5bb351fc1f_z.jpg,c89baa11-97e4-44e3-9054-ce8639899d68,0.4067380428314209,1,car
10921149963_027e750820_z.jpg,4d2eb4eb-506c-45e4-8218-7084378b8740,0.3686976432800293,1,person
7443993440_80892cc39d_z.jpg,0e5f5d2b-2a66-49dd-9a54-710756734cfe,0.5336689949035645,1,dog
7248771448_66aab6455d_z.jpg,d652271e-7fb5-4bc9-bbb4-182963f72f7c,0.43168020248413086,1,dog
211850545_7f670901ab_z.jpg,763c5103-29a6-4274-aaf0-41bc253a7512,0.37853527069091797,0,car
6816985831_893d039421_z.jpg,a13723ab-9d57-4799-af0d-6d4b99406154,0.364302396774292,0,bicycle
8125475_d0a1063029_z.jpg,589a42c0-9b33-4ed2-bccc-a4d04dbe2add,0.4424326419830322,1,car
31792151_e1e4c47427_z.jpg,8de67728-fece-4a79-a0ea-a379e1a9fb7c,0.35898280143737793,1,cat
36110689_9cbbccb36a_z.jpg,94a380c5-a5a9-49fe-a539-de99e79280ca,0.44831228256225586,1,dog
19474810921_d2f23de0fc_z.jpg,efcf1da5-46ca-4bc1-9ecd-e220d843c8f6,0.43376636505126953,0,bicycle
258460789_c4baeb300a_z.jpg,4d2be018-e03c-4715-be37-fa401932b890,0.40836071968078613,1,cat
14811525368_d8b774e40a_z.jpg,f26413c0-ddd4-4406-94f2-b0c65a77b85a,0.38039398193359375,1,bicycle
8132134109_24eaa95e21_z.jpg,24f6972a-a0d9-4cff-b81e-5b30e69fc849,0.31023478507995605,0,dog
6410065163_fef2877544_z.jpg,e0b707d4-0cb3-4680-bd38-81450888eb36,0.38045668601989746,1,car
15038212434_9e0e575008_z.jpg,2ccaec18-99bb-4fc5-b138-23e6efc12015,0.5320224761962891,0,car
8773393046_236298c465_z.jpg,7284ff08-146b-422f-aed2-97365fef9483,0.3825993537902832,0,bicycle
858829152_629399f0a4_z.jpg,5f08b326-0159-41d1-ab51-49c144f6760f,0.40193700790405273,1,cat
4991188769_8642331e2c_z.jpg,8b0cb97f-165e-4509-95b3-e389b31cc06e,0.37587881088256836,1,cat
15837810787_14c16de452_z.jpg,e15eb536-9ad9-4b7c-97dc-f5014ae94c43,0.36899733543395996,1,cat
14628257582_1ff5e98e4c_z.jpg,f21c46b3-d003-4ec0-9550-e6430eff3247,0.35188889503479004,0,bicycle
8960442702_6c931904f0_z.jpg,3e94a7fd-7439-4498-9d2a-4799debd82a3,0.374286413192749,1,person
14584923986_debd346d81_z.jpg,440059ad-354f-4465-af73-51c5211cd3c0,0.5392501354217529,1,dog
5021039430_0cda148fd5_z.jpg,8d731742-e06f-4469-91d2-bacf91797cf8,0.391742467880249,1,bicycle
4991188769_8642331e2c_z.jpg,fb355b69-1bfe-4ec3-8457-09059aec5c51,0.3804209232330322,1,cat
3372528428_1fdbd7e39c_z.jpg,8c7eed83-b0da-475f-ae58-7eff657c73ed,0.4053940773010254,1,cat
33580840_a67c2b796a_z.jpg,8076b5c6-3b59-46ac-a77d-0ff7d97211a4,0.40569329261779785,1,cat
2177230709_086e9d23d8_z.jpg,12cae2d0-246f-4f49-96a2-b740ec213e63,0.37379908561706543,1,cat
300422857_eb3a885357_z.jpg,e2e70d82-00c5-4f05-b9b9-999b0304beab,0.529522180557251,1,person
2433290346_8482cac895_z.jpg,1abaacc3-ef7b-4f08-9c29-aec7b894feaa,0.38375258445739746,0,car
138805025_80da2e3a82_z.jpg,f6b77175-eacb-4e84-9e51-cdd2c37dc759,0.3998134136199951,1,cat
21376683791_d98acff014_z.jpg,f8717af1-4a94-43cd-985d-614bb61d6965,0.5652728080749512,1,bicycle
9372235876_d7d69f1790_z.jpg,2d628830-5049-43a3-a88f-88b40db42997,0.4401845932006836,1,cat
82706249_bf54b24c4e_z.jpg,00efaeae-79e7-4299-8faf-35584904e671,0.2334456443786621,1,car
1229448893_42c357ea12_z.jpg,a251761d-593c-4e54-aba3-221aa39782dd,0.3447763919830322,1,bicycle
1492095547_3a48dbc70b_z.jpg,aef9bbca-65ea-47fb-9fdc-aae52ea0446f,0.3960878849029541,1,cat
17594682014_fcd2ac5ca3_z.jpg,4233936e-ff48-4775-bb7d-d6762942054b,0.4274013042449951,1,cat
6010263871_df93fb6382_z.jpg,621cb465-6535-42f5-94ed-7e4d78c04a18,0.35813260078430176,1,car
16599186017_25f46b7511_z.jpg,baf0a72f-be94-4474-8153-10074b22f0be,0.5665438175201416,1,cat
239427670_897dedb1ea_z.jpg,52e079b4-37b2-47b2-a6bb-325c6cac3801,0.3594236373901367,0,dog
4029738064_00c4cd038b_z.jpg,8f7a8dfd-4e9c-445c-89ed-1c58aed5cc9f,0.37569403648376465,1,person
5381237016_f49e86b880_z.jpg,3b23ea3f-7707-4131-84d9-71f7e24eb224,0.33895182609558105,1,dog
2784964324_0b0373fd24_z.jpg,15fa5a7d-ae99-496e-b9bb-5f0bc79099b5,0.40499067306518555,1,bicycle
8213118547_f274c67e93_z.jpg,c63c5843-e092-49a6-b4a1-1a39f872b547,0.4020228385925293,1,cat
2999108747_2b1e0ac45f_z.jpg,ae9c1eed-3d07-4b6d-899b-1d39b5073e2f,0.4173774719238281,1,cat
750912399_32f415ecb1_z.jpg,9d90a15c-d89f-4fcb-ad64-1cd10221a7a6,0.4155590534210205,1,car
1428837563_12ec867e05_z.jpg,a4b408ac-4954-42b1-9a13-68757f97a954,0.4135124683380127,1,cat
4743123794_5c502eaee7_z.jpg,2353ae94-8a4d-41be-97f8-9963177d0095,0.39702868461608887,1,cat
15038212434_9e0e575008_z.jpg,325df575-b2af-41da-b9bd-b991d939779c,0.5377223491668701,0,car
11101898274_dcf6061b20_z.jpg,16fa56b8-3568-4f9d-968a-bdd4b12af238,0.3870847225189209,1,cat
361146297_ca9b5c8799_z.jpg,fb92ad54-d315-418a-a587-d24a603f1d12,0.4086003303527832,1,dog
4730790029_bdc24fcb8c_z.jpg,f0be40c6-090e-49a6-9930-fae424ed168c,0.38465404510498047,1,cat
5971377496_abc7d794c7_z.jpg,96564649-77aa-408f-8745-9c1c1abe9980,0.4012486934661865,1,bicycle
1229448893_42c357ea12_z.jpg,2db856d5-b21a-4276-aa61-1890df4918b0,0.35099124908447266,1,bicycle
7675033952_b3caa0dd37_z.jpg,03d09053-42b6-4c5e-846a-38663cf39ec7,0.40026259422302246,1,bicycle
5099996575_32762aeb7f_z.jpg,25989de1-d594-4b39-a7a0-9bdacc7d94b3,0.4279179573059082,0,car
80536950_5993089209_z.jpg,f70053cb-02d5-4684-8980-64115cb982e8,0.4141709804534912,1,cat
5974549533_83d56b822d_z.jpg,8a0877c3-1e40-4240-ac38-0295ea350225,0.36286115646362305,1,cat
8399932836_19c21d3779_z.jpg,4cb72926-d84f-40a0-86d5-82c53c432d6b,0.461212158203125,1,person
6141562070_11880edf2e_z.jpg,b722624c-992a-472c-9855-774e282b0502,0.38599491119384766,0,bicycle
300422857_eb3a885357_z.jpg,c7ce4890-4b3b-4103-9722-7f85442e38ac,0.5337514877319336,1,person
4941417139_1608ab2596_z.jpg,d8dffca9-e2d3-46d6-be30-b681eba9b764,0.41552090644836426,0,dog
15490190390_d64fe16141_z.jpg,9328ecd2-e931-4964-b9c6-4dbefe6570e5,0.38284921646118164,1,car
2468082692_49ec682990_z.jpg,03619751-969c-4a53-befd-c61d8c8b930e,0.40398693084716797,0,car
5425389979_390e3f3881_z.jpg,a97c9ddf-10e5-40e2-b543-e593ca3b2655,0.4064064025878906,1,person
7675033952_b3caa0dd37_z.jpg,1f1b194d-4f5f-4103-bec0-b7d57d99fd49,0.3993072509765625,1,bicycle
235979174_fcd7ef1374_z.jpg,0131c959-f6d8-4c54-b5a4-677ca42f4cee,0.40633201599121094,1,dog
5425389979_390e3f3881_z.jpg,75c98443-3cbe-45a3-9482-c5f691931306,0.417788028717041,1,person
3291298501_9a8eed3fa0_z.jpg,1a672f13-5aa9-401c-845a-1ce33d3e97c8,0.364382266998291,1,dog
2784964324_0b0373fd24_z.jpg,5e103b71-3701-4d63-9932-a7acdf85f572,0.41738224029541016,1,bicycle
4781592393_07d35524ef_z.jpg,7f155e8b-646b-44a7-9343-d3e795ebccfa,0.35916709899902344,1,cat
2883059364_a6ccfaf69a_z.jpg,212faf18-51a1-4a32-8ab9-102654b8e94c,0.4282832145690918,0,bicycle
16599186017_25f46b7511_z.jpg,1c6d2486-c608-4a08-b762-80be818de44d,0.5502474308013916,1,cat
5513074265_5b31a2339b_z.jpg,b1368c8e-2085-4408-b598-d58131f5310e,0.3604915142059326,1,person
1511658057_17b7bac11a_z.jpg,670b7a29-0fcb-439e-90e0-a8723daea492,0.35016560554504395,1,bicycle
15392489891_905432249f_z.jpg,1800290b-3d10-41fa-987d-5ca1ec7c2fad,0.3717927932739258,1,person
5763085728_cd042a4cb0_z.jpg,5c26127e-037f-43ba-b708-166e18c13d21,0.3858647346496582,1,car
18608021442_84f7dcfa5c_z.jpg,bbdb59e5-b8e3-45bd-bc5c-a5f1ce2b81b9,0.4028608798980713,0,bicycle
10218081326_b6a2dd98f5_z.jpg,92ceaf05-554e-4480-8649-0cc4b13a9355,0.5415263175964355,1,car
2215395014_24a2f8184c_z.jpg,8163586d-2274-4308-8fce-f4312a4b12f4,0.4532511234283447,0,cat
5048937296_7c707f1d71_z.jpg,8f12f1ba-11c9-4d1d-bfe9-270ce396849f,0.46510887145996094,1,cat
9159634981_ea2947ff02_z.jpg,8d40fe57-2630-4293-bfee-18f93ff31360,0.4198768138885498,1,dog
1444579876_8c02edf580_z.jpg,57a1ac50-9949-44df-ae84-dcb5adc197bd,0.42717599868774414,1,person
528252616_a57e6257ff_z.jpg,e89016f6-fd50-43b8-81bd-5c58d0d87a0e,0.3995835781097412,1,person
2592416858_f849d2ac8f_z.jpg,96f013b8-da83-4506-aacd-374fed69a086,0.39659810066223145,1,dog
2244176071_615b055c30_z.jpg,d67a56ad-cc28-436b-a2d1-3e44da87cc24,0.42622876167297363,1,cat
8183126241_e78c7f86ba_z.jpg,5bcb807a-3cd3-4b8a-b27a-be6187fa615b,0.3638007640838623,1,person
189076128_ee6f694a30_z.jpg,d3382b50-2fde-4873-a764-c1d03dca3137,0.3654007911682129,1,person
18285977255_534ec8e749_z.jpg,1ac927ae-9a21-4106-aa28-0a2ef2dbd536,0.36211371421813965,0,cat
8032610600_1dd81d41a4_z.jpg,64cbf884-41ee-4f98-b997-585c1f4ac24d,0.3679518699645996,1,car
3679100484_a8e3044e55_z.jpg,aa1e9489-de7a-4802-a2be-60089043a498,0.3925056457519531,1,car
6410065163_fef2877544_z.jpg,5a82108e-1f51-4283-a9bc-3c4639f6f478,0.3839709758758545,1,car
5007439610_5bb351fc1f_z.jpg,61837305-021a-42e7-85ed-332393703c48,0.4165377616882324,1,car
144429519_9567ff4044_z.jpg,90e19fcd-d6bb-4b43-89e4-64383fd1fb91,0.3469512462615967,1,car
13073061203_f7d640a8b3_z.jpg,1a60310b-a2b3-472b-b303-9639ef6068a3,0.3694159984588623,1,dog
225687978_713319e6c1_z.jpg,b656e8a4-2808-4c91-aee4-bec2605be1f7,0.3684217929840088,0,cat
3715997008_28a251eba7_z.jpg,920d4a22-ace7-4c23-abf7-22cee6e8fd42,0.36110925674438477,0,bicycle
5943858783_a2cc450fb3_z.jpg,981e47cc-0811-4c38-809e-6bf617848775,0.37375783920288086,1,person
3666190087_ca2fb0d709_z.jpg,f1f10297-8b5a-4ed4-a9c9-4fb1ab29cc38,0.3951270580291748,1,bicycle
1511658057_17b7bac11a_z.jpg,7e39c1de-ef6d-4e64-9ba3-20b43b807577,0.35057616233825684,1,bicycle
9688658716_4b3e9c618c_z.jpg,0147298b-eeef-43ac-a3e0-dd05f0229103,0.37839770317077637,1,bicycle
15589191923_99889a9f83_z.jpg,e7a69321-b927-4d5e-a488-a01b3c2bb696,0.39501476287841797,1,cat
7475018518_6c715a96c1_z.jpg,d72f7471-0595-4292-bcfa-8b2174afef77,0.37665534019470215,1,dog
2768961204_712996d2bd_z.jpg,6f730d53-b3c4-4b19-91fe-9ce934051485,0.3242027759552002,1,person
4597825116_8ec71a76cf_z.jpg,26e949e3-8b9c-4383-a23f-44779b19e4cf,0.3962695598602295,1,car
3632975096_ec47d16f37_z.jpg,a6ca05b7-2757-4493-bc2b-f50f07fab336,0.3925952911376953,1,cat
6431185703_6c72dd7b5e_z.jpg,44885669-89fd-41a9-a25c-b90d3f4a45f7,0.37331342697143555,1,person
2768961204_712996d2bd_z.jpg,d1c5a45d-2e07-448d-bf05-029f896fb2ca,0.3325662612915039,1,person
4226351112_a6f67d031e_z.jpg,2845fd35-3d0c-49de-b1df-c27f6fdf2152,0.40883469581604004,1,cat
8526465743_29a9320d16_z.jpg,b28eab15-9033-4568-a4bf-9ba9020e31f8,0.538079023361206,1,cat
4991188769_8642331e2c_z.jpg,40edaf4d-dd19-4dfa-8a45-cb3fd444386a,0.36191368103027344,1,cat
10218081326_b6a2dd98f5_z.jpg,71f21532-ddd4-4fd4-a8f7-7f08daf76296,0.5419323444366455,1,car
3413987789_b607473327_z.jpg,4993df02-2291-4951-83bf-b30ef3634869,0.4355504512786865,1,car
6309741882_b074ee1a96_z.jpg,7f325981-ef14-43f5-9b02-9f820e4edbb4,0.4537622928619385,1,person
