Image ID,RequestId,Model,correctly_detect,true_class
432591931_4789d0f0f1_z_degraded.jpg,a69a0492-1058-40f5-8315-38f78157a914,aggregated,1,car
432591931_4789d0f0f1_z_degraded.jpg,a69a0492-1058-40f5-8315-38f78157a914,yolov5n,1,car
432591931_4789d0f0f1_z_degraded.jpg,a69a0492-1058-40f5-8315-38f78157a914,yolov8n,1,car
1570552254_fcac0be216_z_degraded.jpg,b195d9bb-33ae-45bd-a68a-9459a8ab4c19,aggregated,0,dog
1570552254_fcac0be216_z_degraded.jpg,b195d9bb-33ae-45bd-a68a-9459a8ab4c19,yolov5n,0,dog
1570552254_fcac0be216_z_degraded.jpg,b195d9bb-33ae-45bd-a68a-9459a8ab4c19,yolov8n,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,7349bf19-c612-41dc-b472-4e8646b52d84,aggregated,1,dog
4414731678_5f70c9f88e_z_degraded.jpg,7349bf19-c612-41dc-b472-4e8646b52d84,yolov5n,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,7349bf19-c612-41dc-b472-4e8646b52d84,yolov8n,1,dog
20646999908_c3400d3ef6_z_degraded.jpg,b1059b70-e9ec-467f-ade1-7c7f5e4caa5b,aggregated,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,b1059b70-e9ec-467f-ade1-7c7f5e4caa5b,yolov5n,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,b1059b70-e9ec-467f-ade1-7c7f5e4caa5b,yolov8n,0,dog
9549882142_c59c04bac0_z_degraded.jpg,14704749-21e2-4d9a-8ec0-782eb3f827f8,aggregated,1,car
9549882142_c59c04bac0_z_degraded.jpg,14704749-21e2-4d9a-8ec0-782eb3f827f8,yolov5n,1,car
9549882142_c59c04bac0_z_degraded.jpg,14704749-21e2-4d9a-8ec0-782eb3f827f8,yolov8n,1,car
2667833832_bf9ddddac5_z_degraded.jpg,e91a1fdf-e700-47db-a906-93545b7f6287,aggregated,0,cat
2667833832_bf9ddddac5_z_degraded.jpg,e91a1fdf-e700-47db-a906-93545b7f6287,yolov5n,0,cat
2667833832_bf9ddddac5_z_degraded.jpg,e91a1fdf-e700-47db-a906-93545b7f6287,yolov8n,0,cat
14757587416_892a95bf77_z_degraded.jpg,54efb1f4-4254-445b-a914-29a31a51ea62,aggregated,0,bicycle
14757587416_892a95bf77_z_degraded.jpg,54efb1f4-4254-445b-a914-29a31a51ea62,yolov5n,0,bicycle
14757587416_892a95bf77_z_degraded.jpg,54efb1f4-4254-445b-a914-29a31a51ea62,yolov8n,0,bicycle
5575004957_c281c5de1f_z_degraded.jpg,edb4fc3c-7868-4614-b655-e3ec9238990c,aggregated,1,car
5575004957_c281c5de1f_z_degraded.jpg,edb4fc3c-7868-4614-b655-e3ec9238990c,yolov5n,1,car
5575004957_c281c5de1f_z_degraded.jpg,edb4fc3c-7868-4614-b655-e3ec9238990c,yolov8n,1,car
449567850_48a3c60a6f_z_degraded.jpg,25033d4a-f574-4f00-a567-27cc3171ac8a,aggregated,0,cat
449567850_48a3c60a6f_z_degraded.jpg,25033d4a-f574-4f00-a567-27cc3171ac8a,yolov5n,0,cat
449567850_48a3c60a6f_z_degraded.jpg,25033d4a-f574-4f00-a567-27cc3171ac8a,yolov8n,0,cat
105398161_799ded9b2a_z_degraded.jpg,ef325052-57f0-432c-9e32-d48656e28436,aggregated,1,dog
105398161_799ded9b2a_z_degraded.jpg,ef325052-57f0-432c-9e32-d48656e28436,yolov5n,0,dog
105398161_799ded9b2a_z_degraded.jpg,ef325052-57f0-432c-9e32-d48656e28436,yolov8n,1,dog
14584923986_debd346d81_z_degraded.jpg,f97be01a-11f5-49e1-8be9-8df056146ae8,aggregated,1,dog
14584923986_debd346d81_z_degraded.jpg,f97be01a-11f5-49e1-8be9-8df056146ae8,yolov5n,0,dog
14584923986_debd346d81_z_degraded.jpg,f97be01a-11f5-49e1-8be9-8df056146ae8,yolov8n,1,dog
6168484879_e6b9644722_z_degraded.jpg,c3aa0a5a-525f-42db-8e63-dcc5374b9ff1,aggregated,1,car
6168484879_e6b9644722_z_degraded.jpg,c3aa0a5a-525f-42db-8e63-dcc5374b9ff1,yolov5n,0,car
6168484879_e6b9644722_z_degraded.jpg,c3aa0a5a-525f-42db-8e63-dcc5374b9ff1,yolov8n,1,car
16433605163_8c9393beb1_z_degraded.jpg,e664225c-c619-4939-a487-7f95d310a369,aggregated,1,person
16433605163_8c9393beb1_z_degraded.jpg,e664225c-c619-4939-a487-7f95d310a369,yolov5n,1,person
16433605163_8c9393beb1_z_degraded.jpg,e664225c-c619-4939-a487-7f95d310a369,yolov8n,1,person
5466970559_0f7b06bcd6_z_degraded.jpg,c333ea08-954b-4914-8af4-800eb2524254,aggregated,1,car
5466970559_0f7b06bcd6_z_degraded.jpg,c333ea08-954b-4914-8af4-800eb2524254,yolov5n,0,car
5466970559_0f7b06bcd6_z_degraded.jpg,c333ea08-954b-4914-8af4-800eb2524254,yolov8n,1,car
5481347426_620620145e_z_degraded.jpg,cbf5afa5-1ca3-488d-b829-ee8e8b72de07,aggregated,1,person
5481347426_620620145e_z_degraded.jpg,cbf5afa5-1ca3-488d-b829-ee8e8b72de07,yolov5n,1,person
5481347426_620620145e_z_degraded.jpg,cbf5afa5-1ca3-488d-b829-ee8e8b72de07,yolov8n,1,person
5763085728_cd042a4cb0_z_degraded.jpg,fb06eabb-2797-4483-841f-75439d3dce8b,aggregated,1,car
5763085728_cd042a4cb0_z_degraded.jpg,fb06eabb-2797-4483-841f-75439d3dce8b,yolov5n,0,car
5763085728_cd042a4cb0_z_degraded.jpg,fb06eabb-2797-4483-841f-75439d3dce8b,yolov8n,1,car
202416281_527efb7418_z_degraded.jpg,5bb52c0b-6d4d-4e82-994c-392a984e8615,aggregated,1,person
202416281_527efb7418_z_degraded.jpg,5bb52c0b-6d4d-4e82-994c-392a984e8615,yolov5n,1,person
202416281_527efb7418_z_degraded.jpg,5bb52c0b-6d4d-4e82-994c-392a984e8615,yolov8n,1,person
18068160735_6c2f214265_z_degraded.jpg,060aaf34-36e4-47bf-ab16-a89e43b51c22,aggregated,0,bicycle
18068160735_6c2f214265_z_degraded.jpg,060aaf34-36e4-47bf-ab16-a89e43b51c22,yolov5n,0,bicycle
18068160735_6c2f214265_z_degraded.jpg,060aaf34-36e4-47bf-ab16-a89e43b51c22,yolov8n,0,bicycle
14265143426_0770389597_z_degraded.jpg,808a7b0b-54c9-416a-9b52-049f20381cea,aggregated,0,bicycle
14265143426_0770389597_z_degraded.jpg,808a7b0b-54c9-416a-9b52-049f20381cea,yolov5n,0,bicycle
14265143426_0770389597_z_degraded.jpg,808a7b0b-54c9-416a-9b52-049f20381cea,yolov8n,0,bicycle
16107639462_07e2d4455d_z_degraded.jpg,702ba678-8240-49e9-92c4-ad84bc460e01,aggregated,1,dog
16107639462_07e2d4455d_z_degraded.jpg,702ba678-8240-49e9-92c4-ad84bc460e01,yolov5n,1,dog
16107639462_07e2d4455d_z_degraded.jpg,702ba678-8240-49e9-92c4-ad84bc460e01,yolov8n,1,dog
7192116992_5447de0caa_z_degraded.jpg,ef1c696e-1098-458c-81e6-b453d1b435db,aggregated,1,person
7192116992_5447de0caa_z_degraded.jpg,ef1c696e-1098-458c-81e6-b453d1b435db,yolov5n,1,person
7192116992_5447de0caa_z_degraded.jpg,ef1c696e-1098-458c-81e6-b453d1b435db,yolov8n,1,person
8289650934_506c73242a_z_degraded.jpg,7bd4c63f-cb96-470d-9f10-a911866149f9,aggregated,1,bicycle
8289650934_506c73242a_z_degraded.jpg,7bd4c63f-cb96-470d-9f10-a911866149f9,yolov5n,0,bicycle
8289650934_506c73242a_z_degraded.jpg,7bd4c63f-cb96-470d-9f10-a911866149f9,yolov8n,1,bicycle
6431153899_9ac59a36b4_z_degraded.jpg,180876e6-a1cd-47b0-a0dc-66b3949d867d,aggregated,1,car
6431153899_9ac59a36b4_z_degraded.jpg,180876e6-a1cd-47b0-a0dc-66b3949d867d,yolov5n,0,car
6431153899_9ac59a36b4_z_degraded.jpg,180876e6-a1cd-47b0-a0dc-66b3949d867d,yolov8n,1,car
4743123794_5c502eaee7_z_degraded.jpg,934ac99e-c06c-40f2-8e3b-2a69090fe253,aggregated,0,cat
4743123794_5c502eaee7_z_degraded.jpg,934ac99e-c06c-40f2-8e3b-2a69090fe253,yolov5n,0,cat
4743123794_5c502eaee7_z_degraded.jpg,934ac99e-c06c-40f2-8e3b-2a69090fe253,yolov8n,0,cat
16086668084_0d1665cda4_z_degraded.jpg,240eed01-661e-44cd-be64-5064e9474cb5,aggregated,0,dog
16086668084_0d1665cda4_z_degraded.jpg,240eed01-661e-44cd-be64-5064e9474cb5,yolov5n,0,dog
16086668084_0d1665cda4_z_degraded.jpg,240eed01-661e-44cd-be64-5064e9474cb5,yolov8n,0,dog
9002629162_51388d1396_z_degraded.jpg,d74389ba-b1d3-4e0f-9907-fd2ce5286c5e,aggregated,1,cat
9002629162_51388d1396_z_degraded.jpg,d74389ba-b1d3-4e0f-9907-fd2ce5286c5e,yolov5n,0,cat
9002629162_51388d1396_z_degraded.jpg,d74389ba-b1d3-4e0f-9907-fd2ce5286c5e,yolov8n,1,cat
2538610337_8cbdfed59e_z_degraded.jpg,a54e3e66-2eaa-4499-aecf-3b35a7d3c029,aggregated,0,cat
2538610337_8cbdfed59e_z_degraded.jpg,a54e3e66-2eaa-4499-aecf-3b35a7d3c029,yolov5n,0,cat
2538610337_8cbdfed59e_z_degraded.jpg,a54e3e66-2eaa-4499-aecf-3b35a7d3c029,yolov8n,0,cat
6924362656_d86bedc2e4_z_degraded.jpg,d0afbc4c-c7c6-422e-b4c7-1fb40c88674e,aggregated,1,cat
6924362656_d86bedc2e4_z_degraded.jpg,d0afbc4c-c7c6-422e-b4c7-1fb40c88674e,yolov5n,0,cat
6924362656_d86bedc2e4_z_degraded.jpg,d0afbc4c-c7c6-422e-b4c7-1fb40c88674e,yolov8n,1,cat
15983066535_629c335c63_z_degraded.jpg,9ef987a0-7389-432f-b292-80a079d92255,aggregated,1,person
15983066535_629c335c63_z_degraded.jpg,9ef987a0-7389-432f-b292-80a079d92255,yolov5n,1,person
15983066535_629c335c63_z_degraded.jpg,9ef987a0-7389-432f-b292-80a079d92255,yolov8n,1,person
14811525368_d8b774e40a_z_degraded.jpg,b19bddf5-7956-4c15-bd3c-214c3be7f4b1,aggregated,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,b19bddf5-7956-4c15-bd3c-214c3be7f4b1,yolov5n,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,b19bddf5-7956-4c15-bd3c-214c3be7f4b1,yolov8n,0,bicycle
432591931_4789d0f0f1_z_degraded.jpg,79cb3a09-c654-4119-8d25-f14ed9068711,aggregated,1,car
432591931_4789d0f0f1_z_degraded.jpg,79cb3a09-c654-4119-8d25-f14ed9068711,yolov5n,1,car
432591931_4789d0f0f1_z_degraded.jpg,79cb3a09-c654-4119-8d25-f14ed9068711,yolov8n,1,car
6723753569_a1d8678cde_z_degraded.jpg,2fcca365-74fd-4796-9a9f-648f834ca610,aggregated,1,person
6723753569_a1d8678cde_z_degraded.jpg,2fcca365-74fd-4796-9a9f-648f834ca610,yolov5n,0,person
6723753569_a1d8678cde_z_degraded.jpg,2fcca365-74fd-4796-9a9f-648f834ca610,yolov8n,1,person
19577109682_a0282d8678_z_degraded.jpg,416bf139-3c99-4c1e-b762-d6114738570d,aggregated,0,car
19577109682_a0282d8678_z_degraded.jpg,416bf139-3c99-4c1e-b762-d6114738570d,yolov5n,0,car
19577109682_a0282d8678_z_degraded.jpg,416bf139-3c99-4c1e-b762-d6114738570d,yolov8n,0,car
1240686712_fbccf26b7f_z_degraded.jpg,686fb0b9-1f33-41f5-8a32-ae2505b99ed9,aggregated,1,cat
1240686712_fbccf26b7f_z_degraded.jpg,686fb0b9-1f33-41f5-8a32-ae2505b99ed9,yolov5n,0,cat
1240686712_fbccf26b7f_z_degraded.jpg,686fb0b9-1f33-41f5-8a32-ae2505b99ed9,yolov8n,1,cat
48901634_c792cbab58_z_degraded.jpg,29c99dca-d6ee-4935-bb3b-81e1368ddbe7,aggregated,1,car
48901634_c792cbab58_z_degraded.jpg,29c99dca-d6ee-4935-bb3b-81e1368ddbe7,yolov5n,1,car
48901634_c792cbab58_z_degraded.jpg,29c99dca-d6ee-4935-bb3b-81e1368ddbe7,yolov8n,1,car
16850385890_8105762655_z_degraded.jpg,66b48a74-bb30-498f-ae8e-806e9174f240,aggregated,0,person
16850385890_8105762655_z_degraded.jpg,66b48a74-bb30-498f-ae8e-806e9174f240,yolov5n,0,person
16850385890_8105762655_z_degraded.jpg,66b48a74-bb30-498f-ae8e-806e9174f240,yolov8n,0,person
3679100484_a8e3044e55_z_degraded.jpg,263b2602-b904-4283-9f51-de2cf69487ea,aggregated,0,car
3679100484_a8e3044e55_z_degraded.jpg,263b2602-b904-4283-9f51-de2cf69487ea,yolov5n,0,car
3679100484_a8e3044e55_z_degraded.jpg,263b2602-b904-4283-9f51-de2cf69487ea,yolov8n,0,car
5021039430_0cda148fd5_z_degraded.jpg,b2764215-b032-434c-9bde-70ba59123b1c,aggregated,1,bicycle
5021039430_0cda148fd5_z_degraded.jpg,b2764215-b032-434c-9bde-70ba59123b1c,yolov5n,1,bicycle
5021039430_0cda148fd5_z_degraded.jpg,b2764215-b032-434c-9bde-70ba59123b1c,yolov8n,1,bicycle
432591931_4789d0f0f1_z_degraded.jpg,5f05c56b-3e95-4da8-a7cf-b6d0ffd53bce,aggregated,1,car
432591931_4789d0f0f1_z_degraded.jpg,5f05c56b-3e95-4da8-a7cf-b6d0ffd53bce,yolov5n,1,car
432591931_4789d0f0f1_z_degraded.jpg,5f05c56b-3e95-4da8-a7cf-b6d0ffd53bce,yolov8n,1,car
2767937261_724bce0179_z_degraded.jpg,04c994dd-dc6b-41c7-8ddd-dcb8afebfae8,aggregated,1,person
2767937261_724bce0179_z_degraded.jpg,04c994dd-dc6b-41c7-8ddd-dcb8afebfae8,yolov5n,1,person
2767937261_724bce0179_z_degraded.jpg,04c994dd-dc6b-41c7-8ddd-dcb8afebfae8,yolov8n,1,person
2525539133_73f08a9471_z_degraded.jpg,95e908b5-6850-4794-b0fd-2469c96c8ecf,aggregated,1,car
2525539133_73f08a9471_z_degraded.jpg,95e908b5-6850-4794-b0fd-2469c96c8ecf,yolov5n,0,car
2525539133_73f08a9471_z_degraded.jpg,95e908b5-6850-4794-b0fd-2469c96c8ecf,yolov8n,1,car
915541987_2627e91a14_z_degraded.jpg,2964eb4a-8fcd-4790-952a-7d2672b7f6ae,aggregated,0,dog
915541987_2627e91a14_z_degraded.jpg,2964eb4a-8fcd-4790-952a-7d2672b7f6ae,yolov5n,0,dog
915541987_2627e91a14_z_degraded.jpg,2964eb4a-8fcd-4790-952a-7d2672b7f6ae,yolov8n,0,dog
5816846412_7b6fa97da0_z_degraded.jpg,cb7cb20d-52a1-479a-bbb6-01fa8f21c392,aggregated,1,bicycle
5816846412_7b6fa97da0_z_degraded.jpg,cb7cb20d-52a1-479a-bbb6-01fa8f21c392,yolov5n,1,bicycle
5816846412_7b6fa97da0_z_degraded.jpg,cb7cb20d-52a1-479a-bbb6-01fa8f21c392,yolov8n,1,bicycle
2525539133_73f08a9471_z_degraded.jpg,2a24388a-9bc5-4de2-b7ad-0be189bef222,aggregated,1,car
2525539133_73f08a9471_z_degraded.jpg,2a24388a-9bc5-4de2-b7ad-0be189bef222,yolov5n,0,car
2525539133_73f08a9471_z_degraded.jpg,2a24388a-9bc5-4de2-b7ad-0be189bef222,yolov8n,1,car
6816985831_893d039421_z_degraded.jpg,e2032ceb-e7f8-4e18-81c2-8c102e6b1800,aggregated,0,bicycle
6816985831_893d039421_z_degraded.jpg,e2032ceb-e7f8-4e18-81c2-8c102e6b1800,yolov5n,0,bicycle
6816985831_893d039421_z_degraded.jpg,e2032ceb-e7f8-4e18-81c2-8c102e6b1800,yolov8n,0,bicycle
4414731678_5f70c9f88e_z_degraded.jpg,05218aae-4d4f-49d3-80f5-b9e6ad8353a2,aggregated,1,dog
4414731678_5f70c9f88e_z_degraded.jpg,05218aae-4d4f-49d3-80f5-b9e6ad8353a2,yolov5n,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,05218aae-4d4f-49d3-80f5-b9e6ad8353a2,yolov8n,1,dog
5484042252_37ce385b5f_z_degraded.jpg,a3fcbd9d-cd3b-44f0-a4ce-708e560fca10,aggregated,1,car
5484042252_37ce385b5f_z_degraded.jpg,a3fcbd9d-cd3b-44f0-a4ce-708e560fca10,yolov5n,1,car
5484042252_37ce385b5f_z_degraded.jpg,a3fcbd9d-cd3b-44f0-a4ce-708e560fca10,yolov8n,1,car
3291298501_9a8eed3fa0_z_degraded.jpg,827c37f1-fb6c-4d66-a028-de516929ecf2,aggregated,0,dog
3291298501_9a8eed3fa0_z_degraded.jpg,827c37f1-fb6c-4d66-a028-de516929ecf2,yolov5n,0,dog
3291298501_9a8eed3fa0_z_degraded.jpg,827c37f1-fb6c-4d66-a028-de516929ecf2,yolov8n,0,dog
5540859766_5596c9c59e_z_degraded.jpg,dcce567b-d9d7-4d3c-b1ee-0a5a1c09c45d,aggregated,1,person
5540859766_5596c9c59e_z_degraded.jpg,dcce567b-d9d7-4d3c-b1ee-0a5a1c09c45d,yolov5n,0,person
5540859766_5596c9c59e_z_degraded.jpg,dcce567b-d9d7-4d3c-b1ee-0a5a1c09c45d,yolov8n,1,person
8399932836_19c21d3779_z_degraded.jpg,0ad0cb51-5363-4370-a43c-cd1bfb02d9cd,aggregated,1,person
8399932836_19c21d3779_z_degraded.jpg,0ad0cb51-5363-4370-a43c-cd1bfb02d9cd,yolov5n,1,person
8399932836_19c21d3779_z_degraded.jpg,0ad0cb51-5363-4370-a43c-cd1bfb02d9cd,yolov8n,1,person
16679943419_b0fd9b6858_z_degraded.jpg,e2f4cc2f-5e60-4a69-a109-2e5acf78b3f3,aggregated,1,bicycle
16679943419_b0fd9b6858_z_degraded.jpg,e2f4cc2f-5e60-4a69-a109-2e5acf78b3f3,yolov5n,1,bicycle
16679943419_b0fd9b6858_z_degraded.jpg,e2f4cc2f-5e60-4a69-a109-2e5acf78b3f3,yolov8n,1,bicycle
10915137264_e8c23d54b4_z_degraded.jpg,f6264d31-601a-4bf2-80e1-83a1207e9a5b,aggregated,1,person
10915137264_e8c23d54b4_z_degraded.jpg,f6264d31-601a-4bf2-80e1-83a1207e9a5b,yolov5n,1,person
10915137264_e8c23d54b4_z_degraded.jpg,f6264d31-601a-4bf2-80e1-83a1207e9a5b,yolov8n,1,person
6168484879_e6b9644722_z_degraded.jpg,1e051624-2b60-4d8a-8a5f-77c738801d69,aggregated,1,car
6168484879_e6b9644722_z_degraded.jpg,1e051624-2b60-4d8a-8a5f-77c738801d69,yolov5n,0,car
6168484879_e6b9644722_z_degraded.jpg,1e051624-2b60-4d8a-8a5f-77c738801d69,yolov8n,1,car
16104664631_cce4a9a58c_z_degraded.jpg,a2822df4-8614-4454-ad08-f23a40a29126,aggregated,1,person
16104664631_cce4a9a58c_z_degraded.jpg,a2822df4-8614-4454-ad08-f23a40a29126,yolov5n,0,person
16104664631_cce4a9a58c_z_degraded.jpg,a2822df4-8614-4454-ad08-f23a40a29126,yolov8n,1,person
16982913298_aa90f2a62b_z_degraded.jpg,6ca894fe-ec23-4248-9af0-bc06c1b3e9ba,aggregated,1,car
16982913298_aa90f2a62b_z_degraded.jpg,6ca894fe-ec23-4248-9af0-bc06c1b3e9ba,yolov5n,1,car
16982913298_aa90f2a62b_z_degraded.jpg,6ca894fe-ec23-4248-9af0-bc06c1b3e9ba,yolov8n,1,car
3029397040_d35cf11083_z_degraded.jpg,753d2ef5-ecd8-4f74-ae6b-167a133181f8,aggregated,1,cat
3029397040_d35cf11083_z_degraded.jpg,753d2ef5-ecd8-4f74-ae6b-167a133181f8,yolov5n,0,cat
3029397040_d35cf11083_z_degraded.jpg,753d2ef5-ecd8-4f74-ae6b-167a133181f8,yolov8n,1,cat
4444608672_0fa9174b62_z_degraded.jpg,83fa4cb8-54c5-4f51-ae8e-28260962231b,aggregated,1,dog
4444608672_0fa9174b62_z_degraded.jpg,83fa4cb8-54c5-4f51-ae8e-28260962231b,yolov5n,0,dog
4444608672_0fa9174b62_z_degraded.jpg,83fa4cb8-54c5-4f51-ae8e-28260962231b,yolov8n,1,dog
3290610375_c742148226_z_degraded.jpg,b9a5d4e2-bc51-4b85-a0e3-233569b7bb9e,aggregated,1,dog
3290610375_c742148226_z_degraded.jpg,b9a5d4e2-bc51-4b85-a0e3-233569b7bb9e,yolov5n,0,dog
3290610375_c742148226_z_degraded.jpg,b9a5d4e2-bc51-4b85-a0e3-233569b7bb9e,yolov8n,1,dog
16107639462_07e2d4455d_z_degraded.jpg,8db80537-9afc-481e-9b82-caca0b5f2dfc,aggregated,1,dog
16107639462_07e2d4455d_z_degraded.jpg,8db80537-9afc-481e-9b82-caca0b5f2dfc,yolov5n,1,dog
16107639462_07e2d4455d_z_degraded.jpg,8db80537-9afc-481e-9b82-caca0b5f2dfc,yolov8n,1,dog
15837810787_14c16de452_z_degraded.jpg,33336277-140a-4494-acae-1114ffac52e7,aggregated,1,cat
15837810787_14c16de452_z_degraded.jpg,33336277-140a-4494-acae-1114ffac52e7,yolov5n,0,cat
15837810787_14c16de452_z_degraded.jpg,33336277-140a-4494-acae-1114ffac52e7,yolov8n,1,cat
2166320847_63a04a9303_z_degraded.jpg,749dde1b-7327-4f55-b880-3d76a0cab30d,aggregated,0,car
2166320847_63a04a9303_z_degraded.jpg,749dde1b-7327-4f55-b880-3d76a0cab30d,yolov5n,0,car
2166320847_63a04a9303_z_degraded.jpg,749dde1b-7327-4f55-b880-3d76a0cab30d,yolov8n,0,car
4029738064_00c4cd038b_z_degraded.jpg,b2950cd2-0df9-443f-b404-6c8f8d94d1cd,aggregated,1,person
4029738064_00c4cd038b_z_degraded.jpg,b2950cd2-0df9-443f-b404-6c8f8d94d1cd,yolov5n,1,person
4029738064_00c4cd038b_z_degraded.jpg,b2950cd2-0df9-443f-b404-6c8f8d94d1cd,yolov8n,1,person
809525484_e2e6f137aa_z_degraded.jpg,296e6c34-0fe5-4da8-8a74-7622c1cda7a0,aggregated,1,dog
809525484_e2e6f137aa_z_degraded.jpg,296e6c34-0fe5-4da8-8a74-7622c1cda7a0,yolov5n,0,dog
809525484_e2e6f137aa_z_degraded.jpg,296e6c34-0fe5-4da8-8a74-7622c1cda7a0,yolov8n,1,dog
2698863450_3a10857081_z_degraded.jpg,f49acf32-6706-4ea1-966f-58a8b4b3b12a,aggregated,1,dog
2698863450_3a10857081_z_degraded.jpg,f49acf32-6706-4ea1-966f-58a8b4b3b12a,yolov5n,0,dog
2698863450_3a10857081_z_degraded.jpg,f49acf32-6706-4ea1-966f-58a8b4b3b12a,yolov8n,1,dog
506974894_b74672813b_z_degraded.jpg,08bcf304-a245-429d-9970-3facf59dd6ff,aggregated,1,dog
506974894_b74672813b_z_degraded.jpg,08bcf304-a245-429d-9970-3facf59dd6ff,yolov5n,0,dog
506974894_b74672813b_z_degraded.jpg,08bcf304-a245-429d-9970-3facf59dd6ff,yolov8n,1,dog
11983632613_4efcf5f3d3_z_degraded.jpg,01750a60-6436-4d04-956d-29be0cc7bbb4,aggregated,1,person
11983632613_4efcf5f3d3_z_degraded.jpg,01750a60-6436-4d04-956d-29be0cc7bbb4,yolov5n,1,person
11983632613_4efcf5f3d3_z_degraded.jpg,01750a60-6436-4d04-956d-29be0cc7bbb4,yolov8n,1,person
14811525368_d8b774e40a_z_degraded.jpg,5e691423-bf2e-4e88-b7e9-4cd98e44743e,aggregated,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,5e691423-bf2e-4e88-b7e9-4cd98e44743e,yolov5n,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,5e691423-bf2e-4e88-b7e9-4cd98e44743e,yolov8n,0,bicycle
9157606630_2ef852a3ee_z_degraded.jpg,6af4263c-7c4e-4b02-96a8-662b06c7e278,aggregated,1,bicycle
9157606630_2ef852a3ee_z_degraded.jpg,6af4263c-7c4e-4b02-96a8-662b06c7e278,yolov5n,0,bicycle
9157606630_2ef852a3ee_z_degraded.jpg,6af4263c-7c4e-4b02-96a8-662b06c7e278,yolov8n,1,bicycle
4018061968_3e03b2e96f_z_degraded.jpg,2e58e1d1-688e-4568-a7be-b99bb9d2b648,aggregated,1,dog
4018061968_3e03b2e96f_z_degraded.jpg,2e58e1d1-688e-4568-a7be-b99bb9d2b648,yolov5n,0,dog
4018061968_3e03b2e96f_z_degraded.jpg,2e58e1d1-688e-4568-a7be-b99bb9d2b648,yolov8n,1,dog
8634899263_5ce2555806_z_degraded.jpg,87c32746-d54e-4566-9b69-5e06be92d581,aggregated,0,car
8634899263_5ce2555806_z_degraded.jpg,87c32746-d54e-4566-9b69-5e06be92d581,yolov5n,0,car
8634899263_5ce2555806_z_degraded.jpg,87c32746-d54e-4566-9b69-5e06be92d581,yolov8n,0,car
3462334590_2b8f39c540_z_degraded.jpg,9db2d0b8-d467-4b9d-81bf-236ee3554703,aggregated,1,dog
3462334590_2b8f39c540_z_degraded.jpg,9db2d0b8-d467-4b9d-81bf-236ee3554703,yolov5n,1,dog
3462334590_2b8f39c540_z_degraded.jpg,9db2d0b8-d467-4b9d-81bf-236ee3554703,yolov8n,1,dog
241832541_43848dabf3_z_degraded.jpg,cdd87adf-3f60-4b0e-9220-c25c97f4dfc8,aggregated,1,dog
241832541_43848dabf3_z_degraded.jpg,cdd87adf-3f60-4b0e-9220-c25c97f4dfc8,yolov5n,0,dog
241832541_43848dabf3_z_degraded.jpg,cdd87adf-3f60-4b0e-9220-c25c97f4dfc8,yolov8n,1,dog
19474810921_d2f23de0fc_z_degraded.jpg,dfe39e49-26d5-455f-9458-1e56584d6a68,aggregated,0,bicycle
19474810921_d2f23de0fc_z_degraded.jpg,dfe39e49-26d5-455f-9458-1e56584d6a68,yolov5n,0,bicycle
19474810921_d2f23de0fc_z_degraded.jpg,dfe39e49-26d5-455f-9458-1e56584d6a68,yolov8n,0,bicycle
8265517869_53c5fb3eff_z_degraded.jpg,bafc0139-be0b-4f3c-8860-09db186bf9c7,aggregated,1,car
8265517869_53c5fb3eff_z_degraded.jpg,bafc0139-be0b-4f3c-8860-09db186bf9c7,yolov5n,1,car
8265517869_53c5fb3eff_z_degraded.jpg,bafc0139-be0b-4f3c-8860-09db186bf9c7,yolov8n,1,car
104222040_c20f16bbc0_z_degraded.jpg,4f95ac12-7ed2-40fc-ba8a-4408124996ee,aggregated,0,dog
104222040_c20f16bbc0_z_degraded.jpg,4f95ac12-7ed2-40fc-ba8a-4408124996ee,yolov5n,0,dog
104222040_c20f16bbc0_z_degraded.jpg,4f95ac12-7ed2-40fc-ba8a-4408124996ee,yolov8n,0,dog
17594682014_fcd2ac5ca3_z_degraded.jpg,327956b1-e8b0-4822-abbf-c4a150048831,aggregated,1,cat
17594682014_fcd2ac5ca3_z_degraded.jpg,327956b1-e8b0-4822-abbf-c4a150048831,yolov5n,0,cat
17594682014_fcd2ac5ca3_z_degraded.jpg,327956b1-e8b0-4822-abbf-c4a150048831,yolov8n,1,cat
15782459318_437c57f515_z_degraded.jpg,2aed9d3b-c3f0-4c8c-9d93-3cfa0f3ce5a6,aggregated,1,dog
15782459318_437c57f515_z_degraded.jpg,2aed9d3b-c3f0-4c8c-9d93-3cfa0f3ce5a6,yolov5n,0,dog
15782459318_437c57f515_z_degraded.jpg,2aed9d3b-c3f0-4c8c-9d93-3cfa0f3ce5a6,yolov8n,1,dog
14409775264_5b589b56b4_z_degraded.jpg,5dd98d05-0a7b-47f2-87a1-172448e9d74a,aggregated,1,dog
