Image ID,Model,correctly_detect,true_class
5605719660_5bed05cca3_z_degraded.jpg,yolov8n,1,person
6985531639_71621c1e69_z_degraded.jpg,aggregated,1,person
6985531639_71621c1e69_z_degraded.jpg,yolov5n,1,person
6985531639_71621c1e69_z_degraded.jpg,yolov8n,1,person
13314143603_95d63b5748_z_degraded.jpg,aggregated,1,car
13314143603_95d63b5748_z_degraded.jpg,yolov5n,0,car
13314143603_95d63b5748_z_degraded.jpg,yolov8n,1,car
3360078465_de3ceaa137_z_degraded.jpg,aggregated,0,cat
3360078465_de3ceaa137_z_degraded.jpg,yolov5n,0,cat
3360078465_de3ceaa137_z_degraded.jpg,yolov8n,0,cat
6410065163_fef2877544_z_degraded.jpg,aggregated,0,car
6410065163_fef2877544_z_degraded.jpg,yolov5n,0,car
6410065163_fef2877544_z_degraded.jpg,yolov8n,0,car
34095624_ce7c705614_z_degraded.jpg,aggregated,0,dog
34095624_ce7c705614_z_degraded.jpg,yolov5n,0,dog
34095624_ce7c705614_z_degraded.jpg,yolov8n,0,dog
14628257582_1ff5e98e4c_z_degraded.jpg,aggregated,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,yolov5n,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,yolov8n,0,bicycle
2433596596_377bb91619_z_degraded.jpg,aggregated,0,dog
2433596596_377bb91619_z_degraded.jpg,yolov5n,0,dog
2433596596_377bb91619_z_degraded.jpg,yolov8n,0,dog
16086668084_0d1665cda4_z_degraded.jpg,aggregated,0,dog
16086668084_0d1665cda4_z_degraded.jpg,yolov5n,0,dog
16086668084_0d1665cda4_z_degraded.jpg,yolov8n,0,dog
3850147043_06970bc680_z_degraded.jpg,aggregated,1,dog
3850147043_06970bc680_z_degraded.jpg,yolov5n,0,dog
3850147043_06970bc680_z_degraded.jpg,yolov8n,1,dog
4231227841_3821544fe1_z_degraded.jpg,aggregated,1,dog
4231227841_3821544fe1_z_degraded.jpg,yolov5n,0,dog
4231227841_3821544fe1_z_degraded.jpg,yolov8n,1,dog
14869105327_a74f23fa8a_z_degraded.jpg,aggregated,1,dog
14869105327_a74f23fa8a_z_degraded.jpg,yolov5n,0,dog
14869105327_a74f23fa8a_z_degraded.jpg,yolov8n,1,dog
8106854318_06c1cc0fc3_z_degraded.jpg,aggregated,1,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov5n,1,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov8n,1,bicycle
858829152_629399f0a4_z_degraded.jpg,aggregated,1,cat
858829152_629399f0a4_z_degraded.jpg,yolov5n,0,cat
858829152_629399f0a4_z_degraded.jpg,yolov8n,1,cat
3300269400_c276d7a1a7_z_degraded.jpg,aggregated,1,person
3300269400_c276d7a1a7_z_degraded.jpg,yolov5n,1,person
3300269400_c276d7a1a7_z_degraded.jpg,yolov8n,1,person
14757587416_892a95bf77_z_degraded.jpg,aggregated,0,bicycle
14757587416_892a95bf77_z_degraded.jpg,yolov5n,0,bicycle
14757587416_892a95bf77_z_degraded.jpg,yolov8n,0,bicycle
105398161_799ded9b2a_z_degraded.jpg,aggregated,1,dog
105398161_799ded9b2a_z_degraded.jpg,yolov5n,0,dog
105398161_799ded9b2a_z_degraded.jpg,yolov8n,1,dog
3446761063_9cdc26f36c_z_degraded.jpg,aggregated,1,bicycle
3446761063_9cdc26f36c_z_degraded.jpg,yolov5n,1,bicycle
3446761063_9cdc26f36c_z_degraded.jpg,yolov8n,1,bicycle
16106543870_2f167db1e1_z_degraded.jpg,aggregated,1,car
16106543870_2f167db1e1_z_degraded.jpg,yolov5n,0,car
16106543870_2f167db1e1_z_degraded.jpg,yolov8n,1,car
16599186017_25f46b7511_z_degraded.jpg,aggregated,0,cat
16599186017_25f46b7511_z_degraded.jpg,yolov5n,0,cat
16599186017_25f46b7511_z_degraded.jpg,yolov8n,0,cat
6076857457_7a06e6ab35_z_degraded.jpg,aggregated,1,bicycle
6076857457_7a06e6ab35_z_degraded.jpg,yolov5n,1,bicycle
6076857457_7a06e6ab35_z_degraded.jpg,yolov8n,1,bicycle
2218544892_0ae9cb42da_z_degraded.jpg,aggregated,1,cat
2218544892_0ae9cb42da_z_degraded.jpg,yolov5n,0,cat
2218544892_0ae9cb42da_z_degraded.jpg,yolov8n,1,cat
8773393046_236298c465_z_degraded.jpg,aggregated,0,bicycle
8773393046_236298c465_z_degraded.jpg,yolov5n,0,bicycle
8773393046_236298c465_z_degraded.jpg,yolov8n,0,bicycle
3157735385_c9e7580f03_z_degraded.jpg,aggregated,1,car
3157735385_c9e7580f03_z_degraded.jpg,yolov5n,1,car
3157735385_c9e7580f03_z_degraded.jpg,yolov8n,1,car
4781592393_07d35524ef_z_degraded.jpg,aggregated,1,cat
4781592393_07d35524ef_z_degraded.jpg,yolov5n,0,cat
4781592393_07d35524ef_z_degraded.jpg,yolov8n,1,cat
890847666_ec8eaecf88_z_degraded.jpg,aggregated,0,dog
890847666_ec8eaecf88_z_degraded.jpg,yolov5n,0,dog
890847666_ec8eaecf88_z_degraded.jpg,yolov8n,0,dog
2814480856_385049d567_z_degraded.jpg,aggregated,0,dog
2814480856_385049d567_z_degraded.jpg,yolov5n,0,dog
2814480856_385049d567_z_degraded.jpg,yolov8n,0,dog
7843905188_07e5d2a569_z_degraded.jpg,aggregated,0,person
7843905188_07e5d2a569_z_degraded.jpg,yolov5n,0,person
7843905188_07e5d2a569_z_degraded.jpg,yolov8n,0,person
3666190087_ca2fb0d709_z_degraded.jpg,aggregated,1,bicycle
3666190087_ca2fb0d709_z_degraded.jpg,yolov5n,1,bicycle
3666190087_ca2fb0d709_z_degraded.jpg,yolov8n,1,bicycle
3499391979_76c0c01a3c_z_degraded.jpg,aggregated,1,car
3499391979_76c0c01a3c_z_degraded.jpg,yolov5n,1,car
3499391979_76c0c01a3c_z_degraded.jpg,yolov8n,1,car
8730902798_bfe9360f4e_z_degraded.jpg,aggregated,0,dog
8730902798_bfe9360f4e_z_degraded.jpg,yolov5n,0,dog
8730902798_bfe9360f4e_z_degraded.jpg,yolov8n,0,dog
8651904899_c2632fe751_z_degraded.jpg,aggregated,0,bicycle
8651904899_c2632fe751_z_degraded.jpg,yolov5n,0,bicycle
8651904899_c2632fe751_z_degraded.jpg,yolov8n,0,bicycle
1980856023_6049619444_z_degraded.jpg,aggregated,0,cat
1980856023_6049619444_z_degraded.jpg,yolov5n,0,cat
1980856023_6049619444_z_degraded.jpg,yolov8n,0,cat
20646999908_c3400d3ef6_z_degraded.jpg,aggregated,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,yolov5n,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,yolov8n,0,dog
14289042367_a041af95f4_z_degraded.jpg,aggregated,1,bicycle
14289042367_a041af95f4_z_degraded.jpg,yolov5n,0,bicycle
14289042367_a041af95f4_z_degraded.jpg,yolov8n,1,bicycle
189076128_ee6f694a30_z_degraded.jpg,aggregated,1,person
189076128_ee6f694a30_z_degraded.jpg,yolov5n,1,person
189076128_ee6f694a30_z_degraded.jpg,yolov8n,1,person
5481347426_620620145e_z_degraded.jpg,aggregated,1,person
5481347426_620620145e_z_degraded.jpg,yolov5n,1,person
5481347426_620620145e_z_degraded.jpg,yolov8n,1,person
3312304999_bc296f3260_z_degraded.jpg,aggregated,0,car
3312304999_bc296f3260_z_degraded.jpg,yolov5n,0,car
3312304999_bc296f3260_z_degraded.jpg,yolov8n,0,car
319365750_c6ecd7afbc_z_degraded.jpg,aggregated,0,dog
319365750_c6ecd7afbc_z_degraded.jpg,yolov5n,0,dog
319365750_c6ecd7afbc_z_degraded.jpg,yolov8n,0,dog
6100259603_28a9794ed5_z_degraded.jpg,aggregated,0,cat
6100259603_28a9794ed5_z_degraded.jpg,yolov5n,0,cat
6100259603_28a9794ed5_z_degraded.jpg,yolov8n,0,cat
677743874_168dcb5ed1_z_degraded.jpg,aggregated,1,dog
677743874_168dcb5ed1_z_degraded.jpg,yolov5n,1,dog
677743874_168dcb5ed1_z_degraded.jpg,yolov8n,1,dog
8744937858_81c17befae_z_degraded.jpg,aggregated,1,person
8744937858_81c17befae_z_degraded.jpg,yolov5n,1,person
8744937858_81c17befae_z_degraded.jpg,yolov8n,1,person
2433290346_8482cac895_z_degraded.jpg,aggregated,0,car
2433290346_8482cac895_z_degraded.jpg,yolov5n,0,car
2433290346_8482cac895_z_degraded.jpg,yolov8n,0,car
449567850_48a3c60a6f_z_degraded.jpg,aggregated,0,cat
449567850_48a3c60a6f_z_degraded.jpg,yolov5n,0,cat
449567850_48a3c60a6f_z_degraded.jpg,yolov8n,0,cat
300422857_eb3a885357_z_degraded.jpg,aggregated,0,person
300422857_eb3a885357_z_degraded.jpg,yolov5n,0,person
300422857_eb3a885357_z_degraded.jpg,yolov8n,0,person
5436402112_3aee3141a7_z_degraded.jpg,aggregated,1,cat
5436402112_3aee3141a7_z_degraded.jpg,yolov5n,0,cat
5436402112_3aee3141a7_z_degraded.jpg,yolov8n,1,cat
414586991_9630094229_z_degraded.jpg,aggregated,1,bicycle
414586991_9630094229_z_degraded.jpg,yolov5n,1,bicycle
414586991_9630094229_z_degraded.jpg,yolov8n,1,bicycle
20959877010_552298f5f8_z_degraded.jpg,aggregated,0,dog
20959877010_552298f5f8_z_degraded.jpg,yolov5n,0,dog
20959877010_552298f5f8_z_degraded.jpg,yolov8n,0,dog
2698863450_3a10857081_z_degraded.jpg,aggregated,1,dog
2698863450_3a10857081_z_degraded.jpg,yolov5n,0,dog
2698863450_3a10857081_z_degraded.jpg,yolov8n,1,dog
5549228224_a42f7d5300_z_degraded.jpg,aggregated,0,cat
5549228224_a42f7d5300_z_degraded.jpg,yolov5n,0,cat
5549228224_a42f7d5300_z_degraded.jpg,yolov8n,0,cat
3291298501_9a8eed3fa0_z_degraded.jpg,aggregated,0,dog
3291298501_9a8eed3fa0_z_degraded.jpg,yolov5n,0,dog
3291298501_9a8eed3fa0_z_degraded.jpg,yolov8n,0,dog
5340010485_edeaa88c83_z_degraded.jpg,aggregated,1,car
5340010485_edeaa88c83_z_degraded.jpg,yolov5n,1,car
5340010485_edeaa88c83_z_degraded.jpg,yolov8n,1,car
1110261834_4068e20626_z_degraded.jpg,aggregated,1,cat
1110261834_4068e20626_z_degraded.jpg,yolov5n,0,cat
1110261834_4068e20626_z_degraded.jpg,yolov8n,1,cat
3812603979_2102c37672_z_degraded.jpg,aggregated,0,dog
3812603979_2102c37672_z_degraded.jpg,yolov5n,0,dog
3812603979_2102c37672_z_degraded.jpg,yolov8n,0,dog
1134141407_0254c76c4d_z_degraded.jpg,aggregated,1,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov5n,0,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov8n,1,dog
13073061203_f7d640a8b3_z_degraded.jpg,aggregated,1,dog
13073061203_f7d640a8b3_z_degraded.jpg,yolov5n,0,dog
13073061203_f7d640a8b3_z_degraded.jpg,yolov8n,1,dog
5402229494_570e48f7f9_z_degraded.jpg,aggregated,1,bicycle
5402229494_570e48f7f9_z_degraded.jpg,yolov5n,0,bicycle
5402229494_570e48f7f9_z_degraded.jpg,yolov8n,1,bicycle
1444579876_8c02edf580_z_degraded.jpg,aggregated,1,person
1444579876_8c02edf580_z_degraded.jpg,yolov5n,1,person
1444579876_8c02edf580_z_degraded.jpg,yolov8n,1,person
18068160735_6c2f214265_z_degraded.jpg,aggregated,0,bicycle
18068160735_6c2f214265_z_degraded.jpg,yolov5n,0,bicycle
18068160735_6c2f214265_z_degraded.jpg,yolov8n,0,bicycle
21376683791_d98acff014_z_degraded.jpg,aggregated,1,bicycle
21376683791_d98acff014_z_degraded.jpg,yolov5n,0,bicycle
21376683791_d98acff014_z_degraded.jpg,yolov8n,1,bicycle
11101898274_dcf6061b20_z_degraded.jpg,aggregated,0,cat
11101898274_dcf6061b20_z_degraded.jpg,yolov5n,0,cat
11101898274_dcf6061b20_z_degraded.jpg,yolov8n,0,cat
6141562070_11880edf2e_z_degraded.jpg,aggregated,0,bicycle
6141562070_11880edf2e_z_degraded.jpg,yolov5n,0,bicycle
6141562070_11880edf2e_z_degraded.jpg,yolov8n,0,bicycle
241832541_43848dabf3_z_degraded.jpg,aggregated,1,dog
241832541_43848dabf3_z_degraded.jpg,yolov5n,0,dog
241832541_43848dabf3_z_degraded.jpg,yolov8n,1,dog
3452990622_cfb5fba34a_z_degraded.jpg,aggregated,1,bicycle
3452990622_cfb5fba34a_z_degraded.jpg,yolov5n,1,bicycle
3452990622_cfb5fba34a_z_degraded.jpg,yolov8n,1,bicycle
3141821008_3743fb8be5_z_degraded.jpg,aggregated,1,car
3141821008_3743fb8be5_z_degraded.jpg,yolov5n,1,car
3141821008_3743fb8be5_z_degraded.jpg,yolov8n,1,car
3409776362_07a8bb7f17_z_degraded.jpg,aggregated,0,person
3409776362_07a8bb7f17_z_degraded.jpg,yolov5n,0,person
3409776362_07a8bb7f17_z_degraded.jpg,yolov8n,0,person
11101898274_dcf6061b20_z_degraded.jpg,aggregated,0,cat
11101898274_dcf6061b20_z_degraded.jpg,yolov5n,0,cat
11101898274_dcf6061b20_z_degraded.jpg,yolov8n,0,cat
9549882142_c59c04bac0_z_degraded.jpg,aggregated,1,car
9549882142_c59c04bac0_z_degraded.jpg,yolov5n,1,car
9549882142_c59c04bac0_z_degraded.jpg,yolov8n,1,car
3353007655_56889b94a7_z_degraded.jpg,aggregated,1,bicycle
3353007655_56889b94a7_z_degraded.jpg,yolov5n,1,bicycle
3353007655_56889b94a7_z_degraded.jpg,yolov8n,1,bicycle
3413987789_b607473327_z_degraded.jpg,aggregated,1,car
3413987789_b607473327_z_degraded.jpg,yolov5n,1,car
3413987789_b607473327_z_degraded.jpg,yolov8n,1,car
342659307_d5d9d36af5_z_degraded.jpg,aggregated,0,car
342659307_d5d9d36af5_z_degraded.jpg,yolov5n,0,car
342659307_d5d9d36af5_z_degraded.jpg,yolov8n,0,car
6180200475_fda2795252_z_degraded.jpg,aggregated,0,cat
6180200475_fda2795252_z_degraded.jpg,yolov5n,0,cat
6180200475_fda2795252_z_degraded.jpg,yolov8n,0,cat
20646999908_c3400d3ef6_z_degraded.jpg,aggregated,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,yolov5n,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,yolov8n,0,dog
6816985831_893d039421_z_degraded.jpg,aggregated,0,bicycle
6816985831_893d039421_z_degraded.jpg,yolov5n,0,bicycle
6816985831_893d039421_z_degraded.jpg,yolov8n,0,bicycle
82903264_5dd277c32d_z_degraded.jpg,aggregated,1,bicycle
82903264_5dd277c32d_z_degraded.jpg,yolov5n,1,bicycle
82903264_5dd277c32d_z_degraded.jpg,yolov8n,1,bicycle
7443993440_80892cc39d_z_degraded.jpg,aggregated,1,dog
7443993440_80892cc39d_z_degraded.jpg,yolov5n,0,dog
7443993440_80892cc39d_z_degraded.jpg,yolov8n,1,dog
9201197273_a98cb719f5_z_degraded.jpg,aggregated,0,dog
9201197273_a98cb719f5_z_degraded.jpg,yolov5n,0,dog
9201197273_a98cb719f5_z_degraded.jpg,yolov8n,0,dog
1492095547_3a48dbc70b_z_degraded.jpg,aggregated,0,cat
1492095547_3a48dbc70b_z_degraded.jpg,yolov5n,0,cat
1492095547_3a48dbc70b_z_degraded.jpg,yolov8n,0,cat
1570513225_265b529538_z_degraded.jpg,aggregated,0,cat
1570513225_265b529538_z_degraded.jpg,yolov5n,0,cat
1570513225_265b529538_z_degraded.jpg,yolov8n,0,cat
16433605163_8c9393beb1_z_degraded.jpg,aggregated,1,person
16433605163_8c9393beb1_z_degraded.jpg,yolov5n,1,person
16433605163_8c9393beb1_z_degraded.jpg,yolov8n,1,person
4781592393_07d35524ef_z_degraded.jpg,aggregated,1,cat
4781592393_07d35524ef_z_degraded.jpg,yolov5n,0,cat
4781592393_07d35524ef_z_degraded.jpg,yolov8n,1,cat
7035751851_15d745cf2c_z_degraded.jpg,aggregated,1,car
7035751851_15d745cf2c_z_degraded.jpg,yolov5n,0,car
7035751851_15d745cf2c_z_degraded.jpg,yolov8n,1,car
98052295_1221189a77_z_degraded.jpg,aggregated,1,person
98052295_1221189a77_z_degraded.jpg,yolov5n,0,person
98052295_1221189a77_z_degraded.jpg,yolov8n,1,person
2861862980_8aab1934f0_z_degraded.jpg,aggregated,1,cat
2861862980_8aab1934f0_z_degraded.jpg,yolov5n,0,cat
2861862980_8aab1934f0_z_degraded.jpg,yolov8n,1,cat
3895919953_9ba2530425_z_degraded.jpg,aggregated,0,cat
3895919953_9ba2530425_z_degraded.jpg,yolov5n,0,cat
3895919953_9ba2530425_z_degraded.jpg,yolov8n,0,cat
4370423313_49f3722e85_z_degraded.jpg,aggregated,1,car
4370423313_49f3722e85_z_degraded.jpg,yolov5n,0,car
4370423313_49f3722e85_z_degraded.jpg,yolov8n,1,car
33580840_a67c2b796a_z_degraded.jpg,aggregated,1,cat
33580840_a67c2b796a_z_degraded.jpg,yolov5n,0,cat
33580840_a67c2b796a_z_degraded.jpg,yolov8n,1,cat
9238365388_d2bb1bb2e4_z_degraded.jpg,aggregated,1,car
9238365388_d2bb1bb2e4_z_degraded.jpg,yolov5n,0,car
9238365388_d2bb1bb2e4_z_degraded.jpg,yolov8n,1,car
8538565946_199e28b584_z_degraded.jpg,aggregated,1,person
8538565946_199e28b584_z_degraded.jpg,yolov5n,0,person
8538565946_199e28b584_z_degraded.jpg,yolov8n,1,person
5516505342_43268015f4_z_degraded.jpg,aggregated,1,car
5516505342_43268015f4_z_degraded.jpg,yolov5n,1,car
5516505342_43268015f4_z_degraded.jpg,yolov8n,1,car
3290610375_c742148226_z_degraded.jpg,aggregated,1,dog
3290610375_c742148226_z_degraded.jpg,yolov5n,0,dog
3290610375_c742148226_z_degraded.jpg,yolov8n,1,dog
224422461_dddd4c8e99_z_degraded.jpg,aggregated,1,bicycle
224422461_dddd4c8e99_z_degraded.jpg,yolov5n,0,bicycle
224422461_dddd4c8e99_z_degraded.jpg,yolov8n,1,bicycle
8183126241_e78c7f86ba_z_degraded.jpg,aggregated,1,person
8183126241_e78c7f86ba_z_degraded.jpg,yolov5n,1,person
8183126241_e78c7f86ba_z_degraded.jpg,yolov8n,1,person
7742706992_27215ef7f8_z_degraded.jpg,aggregated,1,person
7742706992_27215ef7f8_z_degraded.jpg,yolov5n,1,person
7742706992_27215ef7f8_z_degraded.jpg,yolov8n,1,person
3300269400_c276d7a1a7_z_degraded.jpg,aggregated,1,person
3300269400_c276d7a1a7_z_degraded.jpg,yolov5n,1,person
3300269400_c276d7a1a7_z_degraded.jpg,yolov8n,1,person
4029738064_00c4cd038b_z_degraded.jpg,aggregated,1,person
4029738064_00c4cd038b_z_degraded.jpg,yolov5n,1,person
4029738064_00c4cd038b_z_degraded.jpg,yolov8n,1,person
13472183804_b6c8633f6e_z_degraded.jpg,aggregated,0,dog
13472183804_b6c8633f6e_z_degraded.jpg,yolov5n,0,dog
13472183804_b6c8633f6e_z_degraded.jpg,yolov8n,0,dog
2522213440_edbcb5ba05_z_degraded.jpg,aggregated,1,person
2522213440_edbcb5ba05_z_degraded.jpg,yolov5n,1,person
2522213440_edbcb5ba05_z_degraded.jpg,yolov8n,1,person
3446761063_9cdc26f36c_z_degraded.jpg,aggregated,1,bicycle
3446761063_9cdc26f36c_z_degraded.jpg,yolov5n,1,bicycle
3446761063_9cdc26f36c_z_degraded.jpg,yolov8n,1,bicycle
489195247_b908298ee6_z_degraded.jpg,aggregated,0,dog
489195247_b908298ee6_z_degraded.jpg,yolov5n,0,dog
489195247_b908298ee6_z_degraded.jpg,yolov8n,0,dog
13368340424_5c1f322f72_z_degraded.jpg,aggregated,1,bicycle
13368340424_5c1f322f72_z_degraded.jpg,yolov5n,0,bicycle
13368340424_5c1f322f72_z_degraded.jpg,yolov8n,1,bicycle
6100259603_28a9794ed5_z_degraded.jpg,aggregated,0,cat
6100259603_28a9794ed5_z_degraded.jpg,yolov5n,0,cat
6100259603_28a9794ed5_z_degraded.jpg,yolov8n,0,cat
5484042252_37ce385b5f_z_degraded.jpg,aggregated,1,car
5484042252_37ce385b5f_z_degraded.jpg,yolov5n,1,car
5484042252_37ce385b5f_z_degraded.jpg,yolov8n,1,car
5513074265_5b31a2339b_z_degraded.jpg,aggregated,1,person
5513074265_5b31a2339b_z_degraded.jpg,yolov5n,1,person
5513074265_5b31a2339b_z_degraded.jpg,yolov8n,1,person
6111783458_61cc1f0f88_z_degraded.jpg,aggregated,0,person
6111783458_61cc1f0f88_z_degraded.jpg,yolov5n,0,person
6111783458_61cc1f0f88_z_degraded.jpg,yolov8n,0,person
5605719660_5bed05cca3_z_degraded.jpg,aggregated,1,person
5605719660_5bed05cca3_z_degraded.jpg,yolov5n,0,person
5605719660_5bed05cca3_z_degraded.jpg,yolov8n,1,person
8874948232_195679aa4e_z_degraded.jpg,aggregated,1,person
8874948232_195679aa4e_z_degraded.jpg,yolov5n,1,person
8874948232_195679aa4e_z_degraded.jpg,yolov8n,1,person
6771874127_f8f380b3cb_z_degraded.jpg,aggregated,0,bicycle
6771874127_f8f380b3cb_z_degraded.jpg,yolov5n,0,bicycle
6771874127_f8f380b3cb_z_degraded.jpg,yolov8n,0,bicycle
5575004957_c281c5de1f_z_degraded.jpg,aggregated,1,car
5575004957_c281c5de1f_z_degraded.jpg,yolov5n,1,car
5575004957_c281c5de1f_z_degraded.jpg,yolov8n,1,car
9157606630_2ef852a3ee_z_degraded.jpg,aggregated,1,bicycle
9157606630_2ef852a3ee_z_degraded.jpg,yolov5n,0,bicycle
9157606630_2ef852a3ee_z_degraded.jpg,yolov8n,1,bicycle
15235483580_08696e0988_z_degraded.jpg,aggregated,0,bicycle
15235483580_08696e0988_z_degraded.jpg,yolov5n,0,bicycle
15235483580_08696e0988_z_degraded.jpg,yolov8n,0,bicycle
422908475_7be8fe7338_z_degraded.jpg,aggregated,0,cat
422908475_7be8fe7338_z_degraded.jpg,yolov5n,0,cat
422908475_7be8fe7338_z_degraded.jpg,yolov8n,0,cat
19283436_772222a19e_z_degraded.jpg,aggregated,0,dog
19283436_772222a19e_z_degraded.jpg,yolov5n,0,dog
19283436_772222a19e_z_degraded.jpg,yolov8n,0,dog
14409775264_5b589b56b4_z_degraded.jpg,aggregated,1,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov5n,0,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov8n,1,dog
204668081_9bb000df17_z_degraded.jpg,aggregated,0,dog
204668081_9bb000df17_z_degraded.jpg,yolov5n,0,dog
204668081_9bb000df17_z_degraded.jpg,yolov8n,0,dog
6062750656_89284163db_z_degraded.jpg,aggregated,0,cat
6062750656_89284163db_z_degraded.jpg,yolov5n,0,cat
6062750656_89284163db_z_degraded.jpg,yolov8n,0,cat
2244176071_615b055c30_z_degraded.jpg,aggregated,0,cat
2244176071_615b055c30_z_degraded.jpg,yolov5n,0,cat
2244176071_615b055c30_z_degraded.jpg,yolov8n,0,cat
412652687_4d6cb46129_z_degraded.jpg,aggregated,1,cat
412652687_4d6cb46129_z_degraded.jpg,yolov5n,0,cat
412652687_4d6cb46129_z_degraded.jpg,yolov8n,1,cat
15333662010_2f428f7e2f_z_degraded.jpg,aggregated,1,bicycle
15333662010_2f428f7e2f_z_degraded.jpg,yolov5n,1,bicycle
15333662010_2f428f7e2f_z_degraded.jpg,yolov8n,1,bicycle
1444579876_8c02edf580_z_degraded.jpg,aggregated,1,person
1444579876_8c02edf580_z_degraded.jpg,yolov5n,1,person
1444579876_8c02edf580_z_degraded.jpg,yolov8n,1,person
20795376805_7d3aabfce1_z_degraded.jpg,aggregated,1,car
20795376805_7d3aabfce1_z_degraded.jpg,yolov5n,0,car
20795376805_7d3aabfce1_z_degraded.jpg,yolov8n,1,car
7110476047_267467ee68_z_degraded.jpg,aggregated,1,car
7110476047_267467ee68_z_degraded.jpg,yolov5n,0,car
7110476047_267467ee68_z_degraded.jpg,yolov8n,1,car
8744937858_81c17befae_z_degraded.jpg,aggregated,1,person
8744937858_81c17befae_z_degraded.jpg,yolov5n,1,person
8744937858_81c17befae_z_degraded.jpg,yolov8n,1,person
3679100484_a8e3044e55_z_degraded.jpg,aggregated,0,car
3679100484_a8e3044e55_z_degraded.jpg,yolov5n,0,car
3679100484_a8e3044e55_z_degraded.jpg,yolov8n,0,car
8634899263_5ce2555806_z_degraded.jpg,aggregated,0,car
8634899263_5ce2555806_z_degraded.jpg,yolov5n,0,car
8634899263_5ce2555806_z_degraded.jpg,yolov8n,0,car
5540859766_5596c9c59e_z_degraded.jpg,aggregated,1,person
5540859766_5596c9c59e_z_degraded.jpg,yolov5n,0,person
5540859766_5596c9c59e_z_degraded.jpg,yolov8n,1,person
204668081_9bb000df17_z_degraded.jpg,aggregated,0,dog
204668081_9bb000df17_z_degraded.jpg,yolov5n,0,dog
204668081_9bb000df17_z_degraded.jpg,yolov8n,0,dog
2746929519_3599d54cfb_z_degraded.jpg,aggregated,1,bicycle
2746929519_3599d54cfb_z_degraded.jpg,yolov5n,0,bicycle
2746929519_3599d54cfb_z_degraded.jpg,yolov8n,1,bicycle
4018061968_3e03b2e96f_z_degraded.jpg,aggregated,1,dog
4018061968_3e03b2e96f_z_degraded.jpg,yolov5n,0,dog
4018061968_3e03b2e96f_z_degraded.jpg,yolov8n,1,dog
1570513225_265b529538_z_degraded.jpg,aggregated,0,cat
1570513225_265b529538_z_degraded.jpg,yolov5n,0,cat
1570513225_265b529538_z_degraded.jpg,yolov8n,0,cat
225687978_713319e6c1_z_degraded.jpg,aggregated,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov5n,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov8n,0,cat
18608021442_84f7dcfa5c_z_degraded.jpg,aggregated,0,bicycle
18608021442_84f7dcfa5c_z_degraded.jpg,yolov5n,0,bicycle
18608021442_84f7dcfa5c_z_degraded.jpg,yolov8n,0,bicycle
1134141407_0254c76c4d_z_degraded.jpg,aggregated,1,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov5n,0,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov8n,1,dog
13314143603_95d63b5748_z_degraded.jpg,aggregated,1,car
13314143603_95d63b5748_z_degraded.jpg,yolov5n,0,car
13314143603_95d63b5748_z_degraded.jpg,yolov8n,1,car
2040136228_41c284c2cb_z_degraded.jpg,aggregated,1,dog
2040136228_41c284c2cb_z_degraded.jpg,yolov5n,1,dog
2040136228_41c284c2cb_z_degraded.jpg,yolov8n,1,dog
2788056049_b71f8998c7_z_degraded.jpg,aggregated,0,bicycle
2788056049_b71f8998c7_z_degraded.jpg,yolov5n,0,bicycle
2788056049_b71f8998c7_z_degraded.jpg,yolov8n,0,bicycle
4163439575_7c6a260e8e_z_degraded.jpg,aggregated,1,dog
4163439575_7c6a260e8e_z_degraded.jpg,yolov5n,0,dog
4163439575_7c6a260e8e_z_degraded.jpg,yolov8n,1,dog
738798561_2d54b53ec5_z_degraded.jpg,aggregated,1,person
738798561_2d54b53ec5_z_degraded.jpg,yolov5n,1,person
738798561_2d54b53ec5_z_degraded.jpg,yolov8n,1,person
3209962531_f75dbe4341_z_degraded.jpg,aggregated,1,dog
3209962531_f75dbe4341_z_degraded.jpg,yolov5n,0,dog
3209962531_f75dbe4341_z_degraded.jpg,yolov8n,1,dog
20646999908_c3400d3ef6_z_degraded.jpg,aggregated,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,yolov5n,0,dog
20646999908_c3400d3ef6_z_degraded.jpg,yolov8n,0,dog
4282546783_10b5e0a62e_z_degraded.jpg,aggregated,1,person
4282546783_10b5e0a62e_z_degraded.jpg,yolov5n,1,person
4282546783_10b5e0a62e_z_degraded.jpg,yolov8n,1,person
