Image ID,RequestId,Model,correctly_detect,true_class
5099996575_32762aeb7f_z.jpg,f0fb5cdc-66e0-4b84-976c-302fc992e2da,aggregated,0,car
5099996575_32762aeb7f_z.jpg,f0fb5cdc-66e0-4b84-976c-302fc992e2da,yolov5n,0,car
5099996575_32762aeb7f_z.jpg,f0fb5cdc-66e0-4b84-976c-302fc992e2da,yolov8n,0,car
2167290248_1ac3cbd890_z.jpg,dc139aae-e74b-44b0-9008-0f6e5dab720e,aggregated,0,dog
2167290248_1ac3cbd890_z.jpg,dc139aae-e74b-44b0-9008-0f6e5dab720e,yolov5n,0,dog
2167290248_1ac3cbd890_z.jpg,dc139aae-e74b-44b0-9008-0f6e5dab720e,yolov8n,0,dog
3895919953_9ba2530425_z.jpg,b6a79afd-751a-493a-a526-b80791c0ff3b,aggregated,1,cat
3895919953_9ba2530425_z.jpg,b6a79afd-751a-493a-a526-b80791c0ff3b,yolov5n,0,cat
3895919953_9ba2530425_z.jpg,b6a79afd-751a-493a-a526-b80791c0ff3b,yolov8n,1,cat
3679100484_a8e3044e55_z.jpg,6d813372-1beb-4569-9243-8a70c51b4726,aggregated,0,car
3679100484_a8e3044e55_z.jpg,6d813372-1beb-4569-9243-8a70c51b4726,yolov5n,0,car
3679100484_a8e3044e55_z.jpg,6d813372-1beb-4569-9243-8a70c51b4726,yolov8n,0,car
5290576324_881daf8265_z.jpg,41c6284c-f22b-4d06-bb8d-82fbe610efe5,aggregated,1,dog
5290576324_881daf8265_z.jpg,41c6284c-f22b-4d06-bb8d-82fbe610efe5,yolov5n,0,dog
5290576324_881daf8265_z.jpg,41c6284c-f22b-4d06-bb8d-82fbe610efe5,yolov8n,1,dog
2215395014_24a2f8184c_z.jpg,bbced118-fa08-4358-a927-b9ab939db3d4,aggregated,0,cat
2215395014_24a2f8184c_z.jpg,bbced118-fa08-4358-a927-b9ab939db3d4,yolov5n,0,cat
2215395014_24a2f8184c_z.jpg,bbced118-fa08-4358-a927-b9ab939db3d4,yolov8n,0,cat
2814480856_385049d567_z.jpg,ab184587-2afa-41e3-a29e-e5ba9299ca59,aggregated,0,dog
2814480856_385049d567_z.jpg,ab184587-2afa-41e3-a29e-e5ba9299ca59,yolov5n,0,dog
2814480856_385049d567_z.jpg,ab184587-2afa-41e3-a29e-e5ba9299ca59,yolov8n,0,dog
2136213674_4e484d88e3_z.jpg,6f830c59-65de-4b62-9dc5-c5249411d545,aggregated,1,bicycle
2136213674_4e484d88e3_z.jpg,6f830c59-65de-4b62-9dc5-c5249411d545,yolov5n,0,bicycle
2136213674_4e484d88e3_z.jpg,6f830c59-65de-4b62-9dc5-c5249411d545,yolov8n,1,bicycle
3197300261_4e5e9c5e3e_z.jpg,9464ef66-1d7e-4060-84dc-2ec3649725db,aggregated,1,dog
3197300261_4e5e9c5e3e_z.jpg,9464ef66-1d7e-4060-84dc-2ec3649725db,yolov5n,1,dog
3197300261_4e5e9c5e3e_z.jpg,9464ef66-1d7e-4060-84dc-2ec3649725db,yolov8n,1,dog
16679943419_b0fd9b6858_z.jpg,74a1f687-781b-46b4-bd5e-00daa3fa5caf,aggregated,1,bicycle
16679943419_b0fd9b6858_z.jpg,74a1f687-781b-46b4-bd5e-00daa3fa5caf,yolov5n,1,bicycle
16679943419_b0fd9b6858_z.jpg,74a1f687-781b-46b4-bd5e-00daa3fa5caf,yolov8n,1,bicycle
2787764752_0277f5bbb2_z.jpg,f5cd4ab3-4479-4e00-8cf5-2fa5407cb963,aggregated,0,dog
2787764752_0277f5bbb2_z.jpg,f5cd4ab3-4479-4e00-8cf5-2fa5407cb963,yolov5n,0,dog
2787764752_0277f5bbb2_z.jpg,f5cd4ab3-4479-4e00-8cf5-2fa5407cb963,yolov8n,0,dog
5402229494_570e48f7f9_z.jpg,73eceefb-cfbd-43a9-8b4a-5b0afc3ef114,aggregated,1,bicycle
5402229494_570e48f7f9_z.jpg,73eceefb-cfbd-43a9-8b4a-5b0afc3ef114,yolov5n,0,bicycle
5402229494_570e48f7f9_z.jpg,73eceefb-cfbd-43a9-8b4a-5b0afc3ef114,yolov8n,1,bicycle
2946145533_75f5268f19_z.jpg,0ad31a1c-1b2d-42c8-a820-a2cdc6f44fb0,aggregated,1,person
2946145533_75f5268f19_z.jpg,0ad31a1c-1b2d-42c8-a820-a2cdc6f44fb0,yolov5n,1,person
2946145533_75f5268f19_z.jpg,0ad31a1c-1b2d-42c8-a820-a2cdc6f44fb0,yolov8n,1,person
84410494_ab268290cf_z.jpg,06d3a9c0-89da-47df-9779-acd50e331254,aggregated,1,dog
84410494_ab268290cf_z.jpg,06d3a9c0-89da-47df-9779-acd50e331254,yolov5n,0,dog
84410494_ab268290cf_z.jpg,06d3a9c0-89da-47df-9779-acd50e331254,yolov8n,1,dog
8572756223_94130c5e61_z.jpg,274d014d-9b07-48c5-b5a6-231285fedf8d,aggregated,1,person
8572756223_94130c5e61_z.jpg,274d014d-9b07-48c5-b5a6-231285fedf8d,yolov5n,1,person
8572756223_94130c5e61_z.jpg,274d014d-9b07-48c5-b5a6-231285fedf8d,yolov8n,1,person
8526465743_29a9320d16_z.jpg,12f5d48a-93e0-4836-8bdf-3990b6db43a2,aggregated,1,cat
8526465743_29a9320d16_z.jpg,12f5d48a-93e0-4836-8bdf-3990b6db43a2,yolov5n,0,cat
8526465743_29a9320d16_z.jpg,12f5d48a-93e0-4836-8bdf-3990b6db43a2,yolov8n,1,cat
5490854064_57151abb4f_z.jpg,75d2dd2d-f59c-4243-ba82-cafd858280e6,aggregated,0,car
5490854064_57151abb4f_z.jpg,75d2dd2d-f59c-4243-ba82-cafd858280e6,yolov5n,0,car
5490854064_57151abb4f_z.jpg,75d2dd2d-f59c-4243-ba82-cafd858280e6,yolov8n,0,car
5466970559_0f7b06bcd6_z.jpg,3b3c4c01-93d6-4dd1-8d29-44bbcf1b2260,aggregated,1,car
5466970559_0f7b06bcd6_z.jpg,3b3c4c01-93d6-4dd1-8d29-44bbcf1b2260,yolov5n,0,car
5466970559_0f7b06bcd6_z.jpg,3b3c4c01-93d6-4dd1-8d29-44bbcf1b2260,yolov8n,1,car
12570366253_52905ec5a1_z.jpg,71d52151-3193-4396-ba97-b6b7bdf13520,aggregated,1,cat
12570366253_52905ec5a1_z.jpg,71d52151-3193-4396-ba97-b6b7bdf13520,yolov5n,0,cat
12570366253_52905ec5a1_z.jpg,71d52151-3193-4396-ba97-b6b7bdf13520,yolov8n,1,cat
3607850542_a3577913d7_z.jpg,d4ee8d02-2f88-45c2-bb47-b78e29dabc0d,aggregated,1,cat
3607850542_a3577913d7_z.jpg,d4ee8d02-2f88-45c2-bb47-b78e29dabc0d,yolov5n,0,cat
3607850542_a3577913d7_z.jpg,d4ee8d02-2f88-45c2-bb47-b78e29dabc0d,yolov8n,1,cat
432591931_4789d0f0f1_z.jpg,aa76bfb4-8486-4617-9d6a-c395cad18155,aggregated,1,car
432591931_4789d0f0f1_z.jpg,aa76bfb4-8486-4617-9d6a-c395cad18155,yolov5n,1,car
432591931_4789d0f0f1_z.jpg,aa76bfb4-8486-4617-9d6a-c395cad18155,yolov8n,1,car
8744937858_81c17befae_z.jpg,6b874d07-7b85-4f83-8814-c2d97a62d70f,aggregated,1,person
8744937858_81c17befae_z.jpg,6b874d07-7b85-4f83-8814-c2d97a62d70f,yolov5n,1,person
8744937858_81c17befae_z.jpg,6b874d07-7b85-4f83-8814-c2d97a62d70f,yolov8n,1,person
18285977255_534ec8e749_z.jpg,07ed0479-dd5e-47ef-b2bc-6706a00ad5f0,aggregated,0,cat
18285977255_534ec8e749_z.jpg,07ed0479-dd5e-47ef-b2bc-6706a00ad5f0,yolov5n,0,cat
18285977255_534ec8e749_z.jpg,07ed0479-dd5e-47ef-b2bc-6706a00ad5f0,yolov8n,0,cat
7685782426_d3615820e9_z.jpg,870b2bd4-7158-4909-a253-a83b659b78c0,aggregated,1,cat
7685782426_d3615820e9_z.jpg,870b2bd4-7158-4909-a253-a83b659b78c0,yolov5n,1,cat
7685782426_d3615820e9_z.jpg,870b2bd4-7158-4909-a253-a83b659b78c0,yolov8n,1,cat
8572756223_94130c5e61_z.jpg,654f8d4f-98ea-4602-a772-806d302b82b7,aggregated,1,person
8572756223_94130c5e61_z.jpg,654f8d4f-98ea-4602-a772-806d302b82b7,yolov5n,1,person
8572756223_94130c5e61_z.jpg,654f8d4f-98ea-4602-a772-806d302b82b7,yolov8n,1,person
8730902798_bfe9360f4e_z.jpg,7b40f75f-1f9a-4a24-ac3c-876d2a86f89d,aggregated,0,dog
8730902798_bfe9360f4e_z.jpg,7b40f75f-1f9a-4a24-ac3c-876d2a86f89d,yolov5n,0,dog
8730902798_bfe9360f4e_z.jpg,7b40f75f-1f9a-4a24-ac3c-876d2a86f89d,yolov8n,0,dog
14711690133_019fe56eb5_z.jpg,0113bfe4-c776-4b31-ad3d-3aea4b5caf6b,aggregated,1,cat
14711690133_019fe56eb5_z.jpg,0113bfe4-c776-4b31-ad3d-3aea4b5caf6b,yolov5n,1,cat
14711690133_019fe56eb5_z.jpg,0113bfe4-c776-4b31-ad3d-3aea4b5caf6b,yolov8n,1,cat
3666190087_ca2fb0d709_z.jpg,f743dd23-3d8c-4ee5-9eb0-9aea580cdddb,aggregated,1,bicycle
3666190087_ca2fb0d709_z.jpg,f743dd23-3d8c-4ee5-9eb0-9aea580cdddb,yolov5n,1,bicycle
3666190087_ca2fb0d709_z.jpg,f743dd23-3d8c-4ee5-9eb0-9aea580cdddb,yolov8n,1,bicycle
2767937261_724bce0179_z.jpg,9a71a238-a5ec-4a9a-9620-f0286be54c8d,aggregated,1,person
2767937261_724bce0179_z.jpg,9a71a238-a5ec-4a9a-9620-f0286be54c8d,yolov5n,1,person
2767937261_724bce0179_z.jpg,9a71a238-a5ec-4a9a-9620-f0286be54c8d,yolov8n,1,person
15543230406_71c5a59208_z.jpg,c79605e9-a148-4c01-a10e-53eea4268cea,aggregated,1,person
15543230406_71c5a59208_z.jpg,c79605e9-a148-4c01-a10e-53eea4268cea,yolov5n,1,person
15543230406_71c5a59208_z.jpg,c79605e9-a148-4c01-a10e-53eea4268cea,yolov8n,1,person
6723753569_a1d8678cde_z.jpg,32e66037-5e1b-45a2-8540-80a305f46096,aggregated,1,person
6723753569_a1d8678cde_z.jpg,32e66037-5e1b-45a2-8540-80a305f46096,yolov5n,1,person
6723753569_a1d8678cde_z.jpg,32e66037-5e1b-45a2-8540-80a305f46096,yolov8n,1,person
15235483580_08696e0988_z.jpg,ec5a0b47-4206-45f7-b2cf-b5091d2fa2a8,aggregated,1,bicycle
15235483580_08696e0988_z.jpg,ec5a0b47-4206-45f7-b2cf-b5091d2fa2a8,yolov5n,0,bicycle
15235483580_08696e0988_z.jpg,ec5a0b47-4206-45f7-b2cf-b5091d2fa2a8,yolov8n,0,bicycle
4728907141_f9e5aa4bce_z.jpg,ee5e64bf-9b85-443e-851a-e368ba0a23e2,aggregated,1,person
4728907141_f9e5aa4bce_z.jpg,ee5e64bf-9b85-443e-851a-e368ba0a23e2,yolov5n,1,person
4728907141_f9e5aa4bce_z.jpg,ee5e64bf-9b85-443e-851a-e368ba0a23e2,yolov8n,1,person
5490854064_57151abb4f_z.jpg,0b6c7b63-61e5-4f07-bf5a-aa5abe792361,aggregated,0,car
5490854064_57151abb4f_z.jpg,0b6c7b63-61e5-4f07-bf5a-aa5abe792361,yolov5n,0,car
5490854064_57151abb4f_z.jpg,0b6c7b63-61e5-4f07-bf5a-aa5abe792361,yolov8n,0,car
16789366715_633121f7bb_z.jpg,c56080e5-842c-4fed-8919-2e43cb929e34,aggregated,1,person
16789366715_633121f7bb_z.jpg,c56080e5-842c-4fed-8919-2e43cb929e34,yolov5n,1,person
16789366715_633121f7bb_z.jpg,c56080e5-842c-4fed-8919-2e43cb929e34,yolov8n,1,person
6881088206_947a7622d4_z.jpg,62a6fb19-8426-4a92-86c6-cb8b558f06ab,aggregated,1,person
6881088206_947a7622d4_z.jpg,62a6fb19-8426-4a92-86c6-cb8b558f06ab,yolov5n,1,person
6881088206_947a7622d4_z.jpg,62a6fb19-8426-4a92-86c6-cb8b558f06ab,yolov8n,1,person
1444579876_8c02edf580_z.jpg,1b5f2e51-094f-42c4-b388-bfcf2f221785,aggregated,1,person
1444579876_8c02edf580_z.jpg,1b5f2e51-094f-42c4-b388-bfcf2f221785,yolov5n,1,person
1444579876_8c02edf580_z.jpg,1b5f2e51-094f-42c4-b388-bfcf2f221785,yolov8n,1,person
17554656478_22dea58ed2_z.jpg,0a2b335c-f4a1-4b96-9847-3ae8c1895bac,aggregated,0,car
17554656478_22dea58ed2_z.jpg,0a2b335c-f4a1-4b96-9847-3ae8c1895bac,yolov5n,0,car
17554656478_22dea58ed2_z.jpg,0a2b335c-f4a1-4b96-9847-3ae8c1895bac,yolov8n,0,car
16982913298_aa90f2a62b_z.jpg,4efe9530-a34c-4f45-a262-a661ec66089e,aggregated,1,car
16982913298_aa90f2a62b_z.jpg,4efe9530-a34c-4f45-a262-a661ec66089e,yolov5n,1,car
16982913298_aa90f2a62b_z.jpg,4efe9530-a34c-4f45-a262-a661ec66089e,yolov8n,1,car
80536950_5993089209_z.jpg,cde23a01-3594-4f8d-9158-4f826f54eab9,aggregated,1,cat
80536950_5993089209_z.jpg,cde23a01-3594-4f8d-9158-4f826f54eab9,yolov5n,0,cat
80536950_5993089209_z.jpg,cde23a01-3594-4f8d-9158-4f826f54eab9,yolov8n,1,cat
14409775264_5b589b56b4_z.jpg,df960dee-d537-4df8-95b3-d823ce1a7691,aggregated,0,dog
14409775264_5b589b56b4_z.jpg,df960dee-d537-4df8-95b3-d823ce1a7691,yolov5n,0,dog
14409775264_5b589b56b4_z.jpg,df960dee-d537-4df8-95b3-d823ce1a7691,yolov8n,0,dog
1570513225_265b529538_z.jpg,e40f03cb-bf71-4b42-bdf0-60a429d71040,aggregated,1,cat
1570513225_265b529538_z.jpg,e40f03cb-bf71-4b42-bdf0-60a429d71040,yolov5n,0,cat
1570513225_265b529538_z.jpg,e40f03cb-bf71-4b42-bdf0-60a429d71040,yolov8n,1,cat
2365652301_0de626bd97_z.jpg,6f5071e4-0490-40cd-b488-f9a84a22abb7,aggregated,1,person
2365652301_0de626bd97_z.jpg,6f5071e4-0490-40cd-b488-f9a84a22abb7,yolov5n,1,person
2365652301_0de626bd97_z.jpg,6f5071e4-0490-40cd-b488-f9a84a22abb7,yolov8n,1,person
15392489891_905432249f_z.jpg,0bcff6a5-24b1-43e3-821a-0a4e339f9851,aggregated,1,person
15392489891_905432249f_z.jpg,0bcff6a5-24b1-43e3-821a-0a4e339f9851,yolov5n,1,person
15392489891_905432249f_z.jpg,0bcff6a5-24b1-43e3-821a-0a4e339f9851,yolov8n,1,person
2746929519_3599d54cfb_z.jpg,2d442ba6-2039-4c0d-a594-b09bf4e54744,aggregated,1,bicycle
2746929519_3599d54cfb_z.jpg,2d442ba6-2039-4c0d-a594-b09bf4e54744,yolov5n,1,bicycle
2746929519_3599d54cfb_z.jpg,2d442ba6-2039-4c0d-a594-b09bf4e54744,yolov8n,1,bicycle
7675033952_b3caa0dd37_z.jpg,d26b5cc2-f89c-49a3-a44b-d12c3d0f4add,aggregated,1,bicycle
7675033952_b3caa0dd37_z.jpg,d26b5cc2-f89c-49a3-a44b-d12c3d0f4add,yolov5n,1,bicycle
7675033952_b3caa0dd37_z.jpg,d26b5cc2-f89c-49a3-a44b-d12c3d0f4add,yolov8n,1,bicycle
5763085728_cd042a4cb0_z.jpg,28c403ac-806f-4f71-af08-96a1d90aec5e,aggregated,1,car
5763085728_cd042a4cb0_z.jpg,28c403ac-806f-4f71-af08-96a1d90aec5e,yolov5n,0,car
5763085728_cd042a4cb0_z.jpg,28c403ac-806f-4f71-af08-96a1d90aec5e,yolov8n,1,car
14507981482_c50d893620_z.jpg,2f56342b-5b0d-4f44-857c-dff6fdf8a5a0,aggregated,1,person
14507981482_c50d893620_z.jpg,2f56342b-5b0d-4f44-857c-dff6fdf8a5a0,yolov5n,1,person
14507981482_c50d893620_z.jpg,2f56342b-5b0d-4f44-857c-dff6fdf8a5a0,yolov8n,1,person
13073061203_f7d640a8b3_z.jpg,b5a967f6-7460-4d2c-a5e5-69d5ce979081,aggregated,1,dog
13073061203_f7d640a8b3_z.jpg,b5a967f6-7460-4d2c-a5e5-69d5ce979081,yolov5n,1,dog
13073061203_f7d640a8b3_z.jpg,b5a967f6-7460-4d2c-a5e5-69d5ce979081,yolov8n,1,dog
2468082692_49ec682990_z.jpg,8606b92e-f865-406c-aadb-f98b202364ef,aggregated,0,car
2468082692_49ec682990_z.jpg,8606b92e-f865-406c-aadb-f98b202364ef,yolov5n,0,car
2468082692_49ec682990_z.jpg,8606b92e-f865-406c-aadb-f98b202364ef,yolov8n,0,car
19299023856_077e45c472_z.jpg,67e42161-b285-41be-b8ae-1c81c91d90c7,aggregated,1,car
19299023856_077e45c472_z.jpg,67e42161-b285-41be-b8ae-1c81c91d90c7,yolov5n,1,car
19299023856_077e45c472_z.jpg,67e42161-b285-41be-b8ae-1c81c91d90c7,yolov8n,1,car
4991188769_8642331e2c_z.jpg,6de9face-6375-495f-95e1-622715ff5926,aggregated,1,cat
4991188769_8642331e2c_z.jpg,6de9face-6375-495f-95e1-622715ff5926,yolov5n,1,cat
4991188769_8642331e2c_z.jpg,6de9face-6375-495f-95e1-622715ff5926,yolov8n,1,cat
219320127_ff9873aaf5_z.jpg,325741cf-8684-4e44-8d30-8cc2eef2a91f,aggregated,1,cat
219320127_ff9873aaf5_z.jpg,325741cf-8684-4e44-8d30-8cc2eef2a91f,yolov5n,0,cat
219320127_ff9873aaf5_z.jpg,325741cf-8684-4e44-8d30-8cc2eef2a91f,yolov8n,1,cat
33580840_a67c2b796a_z.jpg,00c8d895-2904-44ef-b9cd-718b29e747d6,aggregated,1,cat
33580840_a67c2b796a_z.jpg,00c8d895-2904-44ef-b9cd-718b29e747d6,yolov5n,0,cat
33580840_a67c2b796a_z.jpg,00c8d895-2904-44ef-b9cd-718b29e747d6,yolov8n,1,cat
18285977255_534ec8e749_z.jpg,92b39d5a-ab5d-40a1-a0db-2b8399299d00,aggregated,0,cat
18285977255_534ec8e749_z.jpg,92b39d5a-ab5d-40a1-a0db-2b8399299d00,yolov5n,0,cat
18285977255_534ec8e749_z.jpg,92b39d5a-ab5d-40a1-a0db-2b8399299d00,yolov8n,0,cat
6076857457_7a06e6ab35_z.jpg,60089eec-b6d3-4ec9-a7f2-1804e2329d70,aggregated,1,bicycle
6076857457_7a06e6ab35_z.jpg,60089eec-b6d3-4ec9-a7f2-1804e2329d70,yolov5n,1,bicycle
6076857457_7a06e6ab35_z.jpg,60089eec-b6d3-4ec9-a7f2-1804e2329d70,yolov8n,1,bicycle
31792151_e1e4c47427_z.jpg,6518c2f2-963e-4dba-bbd9-89d52a1b0187,aggregated,1,cat
31792151_e1e4c47427_z.jpg,6518c2f2-963e-4dba-bbd9-89d52a1b0187,yolov5n,0,cat
31792151_e1e4c47427_z.jpg,6518c2f2-963e-4dba-bbd9-89d52a1b0187,yolov8n,1,cat
6431153899_9ac59a36b4_z.jpg,3ea38efe-127e-4d1c-9b63-bb363ea10861,aggregated,1,car
6431153899_9ac59a36b4_z.jpg,3ea38efe-127e-4d1c-9b63-bb363ea10861,yolov5n,0,car
6431153899_9ac59a36b4_z.jpg,3ea38efe-127e-4d1c-9b63-bb363ea10861,yolov8n,1,car
342659307_d5d9d36af5_z.jpg,d4ac8290-0898-484c-8756-bf0610db6803,aggregated,1,car
342659307_d5d9d36af5_z.jpg,d4ac8290-0898-484c-8756-bf0610db6803,yolov5n,0,car
342659307_d5d9d36af5_z.jpg,d4ac8290-0898-484c-8756-bf0610db6803,yolov8n,1,car
3157735385_c9e7580f03_z.jpg,cc5a3359-3c70-4ecb-bd1f-ff802f95a172,aggregated,1,car
3157735385_c9e7580f03_z.jpg,cc5a3359-3c70-4ecb-bd1f-ff802f95a172,yolov5n,1,car
3157735385_c9e7580f03_z.jpg,cc5a3359-3c70-4ecb-bd1f-ff802f95a172,yolov8n,0,car
5336089950_d2f4618519_z.jpg,b690c736-6da2-450f-9310-0c6a307fa953,aggregated,0,car
5336089950_d2f4618519_z.jpg,b690c736-6da2-450f-9310-0c6a307fa953,yolov5n,0,car
5336089950_d2f4618519_z.jpg,b690c736-6da2-450f-9310-0c6a307fa953,yolov8n,0,car
6924362656_d86bedc2e4_z.jpg,33ffdebd-7397-4cfb-aa53-6d5b37401b68,aggregated,1,cat
6924362656_d86bedc2e4_z.jpg,33ffdebd-7397-4cfb-aa53-6d5b37401b68,yolov5n,0,cat
6924362656_d86bedc2e4_z.jpg,33ffdebd-7397-4cfb-aa53-6d5b37401b68,yolov8n,1,cat
449567850_48a3c60a6f_z.jpg,8d54a452-a31a-456f-a98b-9cac20950c75,aggregated,1,cat
449567850_48a3c60a6f_z.jpg,8d54a452-a31a-456f-a98b-9cac20950c75,yolov5n,0,cat
449567850_48a3c60a6f_z.jpg,8d54a452-a31a-456f-a98b-9cac20950c75,yolov8n,1,cat
2258982401_762044a41d_z.jpg,ace17bba-cf53-4676-b348-1567a2ddd06c,aggregated,1,bicycle
2258982401_762044a41d_z.jpg,ace17bba-cf53-4676-b348-1567a2ddd06c,yolov5n,1,bicycle
2258982401_762044a41d_z.jpg,ace17bba-cf53-4676-b348-1567a2ddd06c,yolov8n,1,bicycle
9057859369_5a432fdfe1_z.jpg,3f38adb4-f8b1-4b0e-9e0b-90533053f87a,aggregated,1,car
9057859369_5a432fdfe1_z.jpg,3f38adb4-f8b1-4b0e-9e0b-90533053f87a,yolov5n,0,car
9057859369_5a432fdfe1_z.jpg,3f38adb4-f8b1-4b0e-9e0b-90533053f87a,yolov8n,1,car
677743874_168dcb5ed1_z.jpg,59a12417-fc59-4662-ae81-3d64a2a8750c,aggregated,1,dog
677743874_168dcb5ed1_z.jpg,59a12417-fc59-4662-ae81-3d64a2a8750c,yolov5n,1,dog
677743874_168dcb5ed1_z.jpg,59a12417-fc59-4662-ae81-3d64a2a8750c,yolov8n,1,dog
16954781749_4c32123444_z.jpg,67268ff2-e21d-421a-b2a1-d0a59ceb230f,aggregated,1,person
16954781749_4c32123444_z.jpg,67268ff2-e21d-421a-b2a1-d0a59ceb230f,yolov5n,1,person
16954781749_4c32123444_z.jpg,67268ff2-e21d-421a-b2a1-d0a59ceb230f,yolov8n,1,person
5816846412_7b6fa97da0_z.jpg,eac1ec4b-0cd1-4561-95ae-d8571414674b,aggregated,1,bicycle
5816846412_7b6fa97da0_z.jpg,eac1ec4b-0cd1-4561-95ae-d8571414674b,yolov5n,1,bicycle
5816846412_7b6fa97da0_z.jpg,eac1ec4b-0cd1-4561-95ae-d8571414674b,yolov8n,1,bicycle
5878631770_0c5592a1ee_z.jpg,1102c3eb-4fc2-426d-a97a-fad77c446701,aggregated,1,dog
5878631770_0c5592a1ee_z.jpg,1102c3eb-4fc2-426d-a97a-fad77c446701,yolov5n,0,dog
5878631770_0c5592a1ee_z.jpg,1102c3eb-4fc2-426d-a97a-fad77c446701,yolov8n,1,dog
422908475_7be8fe7338_z.jpg,7f0e7579-5b10-4fdf-9a8e-f5003883a2da,aggregated,1,cat
422908475_7be8fe7338_z.jpg,7f0e7579-5b10-4fdf-9a8e-f5003883a2da,yolov5n,0,cat
422908475_7be8fe7338_z.jpg,7f0e7579-5b10-4fdf-9a8e-f5003883a2da,yolov8n,1,cat
10915137264_e8c23d54b4_z.jpg,6f8efc70-d6a7-494f-9e16-f86b911f3a92,aggregated,1,person
10915137264_e8c23d54b4_z.jpg,6f8efc70-d6a7-494f-9e16-f86b911f3a92,yolov5n,1,person
10915137264_e8c23d54b4_z.jpg,6f8efc70-d6a7-494f-9e16-f86b911f3a92,yolov8n,1,person
19474810921_d2f23de0fc_z.jpg,5003c37f-c502-499c-9ad6-ffe8dfe135c7,aggregated,0,bicycle
19474810921_d2f23de0fc_z.jpg,5003c37f-c502-499c-9ad6-ffe8dfe135c7,yolov5n,0,bicycle
19474810921_d2f23de0fc_z.jpg,5003c37f-c502-499c-9ad6-ffe8dfe135c7,yolov8n,0,bicycle
8634899263_5ce2555806_z.jpg,3a11dfc4-b9d3-46c7-ae81-1d17dd3c9d4f,aggregated,1,car
8634899263_5ce2555806_z.jpg,3a11dfc4-b9d3-46c7-ae81-1d17dd3c9d4f,yolov5n,0,car
8634899263_5ce2555806_z.jpg,3a11dfc4-b9d3-46c7-ae81-1d17dd3c9d4f,yolov8n,1,car
6217890759_2a6a04d1d9_z.jpg,d0df3f8b-43e5-4d01-8de8-a0bba6ecd7a5,aggregated,1,person
6217890759_2a6a04d1d9_z.jpg,d0df3f8b-43e5-4d01-8de8-a0bba6ecd7a5,yolov5n,1,person
6217890759_2a6a04d1d9_z.jpg,d0df3f8b-43e5-4d01-8de8-a0bba6ecd7a5,yolov8n,1,person
3462334590_2b8f39c540_z.jpg,6debe4e2-5d1b-4641-9d66-9c31483e1a5e,aggregated,1,dog
3462334590_2b8f39c540_z.jpg,6debe4e2-5d1b-4641-9d66-9c31483e1a5e,yolov5n,1,dog
3462334590_2b8f39c540_z.jpg,6debe4e2-5d1b-4641-9d66-9c31483e1a5e,yolov8n,1,dog
5549228224_a42f7d5300_z.jpg,623649e1-4c18-4db3-80ec-586db039c0b0,aggregated,0,cat
5549228224_a42f7d5300_z.jpg,623649e1-4c18-4db3-80ec-586db039c0b0,yolov5n,0,cat
5549228224_a42f7d5300_z.jpg,623649e1-4c18-4db3-80ec-586db039c0b0,yolov8n,0,cat
8289650934_506c73242a_z.jpg,694fe8bb-bfdd-4e6c-93c8-d36b01bc9c7c,aggregated,1,bicycle
8289650934_506c73242a_z.jpg,694fe8bb-bfdd-4e6c-93c8-d36b01bc9c7c,yolov5n,0,bicycle
8289650934_506c73242a_z.jpg,694fe8bb-bfdd-4e6c-93c8-d36b01bc9c7c,yolov8n,1,bicycle
14786765330_5d381d2451_z.jpg,1c5fdca7-cdee-4003-a030-6924f5a9739e,aggregated,1,car
14786765330_5d381d2451_z.jpg,1c5fdca7-cdee-4003-a030-6924f5a9739e,yolov5n,1,car
14786765330_5d381d2451_z.jpg,1c5fdca7-cdee-4003-a030-6924f5a9739e,yolov8n,1,car
3283350420_d2b4b8fef3_z.jpg,8f227232-ded3-4904-a4ce-cdd6fcc030b2,aggregated,1,cat
3283350420_d2b4b8fef3_z.jpg,8f227232-ded3-4904-a4ce-cdd6fcc030b2,yolov5n,0,cat
3283350420_d2b4b8fef3_z.jpg,8f227232-ded3-4904-a4ce-cdd6fcc030b2,yolov8n,1,cat
3676100181_dc21ca177f_z.jpg,ea01548b-5696-4a26-8f91-f5ad3781a33b,aggregated,1,dog
3676100181_dc21ca177f_z.jpg,ea01548b-5696-4a26-8f91-f5ad3781a33b,yolov5n,1,dog
3676100181_dc21ca177f_z.jpg,ea01548b-5696-4a26-8f91-f5ad3781a33b,yolov8n,1,dog
892497288_b916ec820e_z.jpg,fdddd333-6d23-4d45-a520-a58ada8284be,aggregated,1,person
892497288_b916ec820e_z.jpg,fdddd333-6d23-4d45-a520-a58ada8284be,yolov5n,0,person
892497288_b916ec820e_z.jpg,fdddd333-6d23-4d45-a520-a58ada8284be,yolov8n,1,person
9201197273_a98cb719f5_z.jpg,5639be37-01bc-4958-b4ab-9fd2a5d358b8,aggregated,1,dog
9201197273_a98cb719f5_z.jpg,5639be37-01bc-4958-b4ab-9fd2a5d358b8,yolov5n,0,dog
9201197273_a98cb719f5_z.jpg,5639be37-01bc-4958-b4ab-9fd2a5d358b8,yolov8n,1,dog
12041194676_da91e0d068_z.jpg,3440b94b-7e59-454d-a42c-ba99f319c853,aggregated,1,cat
