Image ID,Model,Class,Correctly detect,Number of objects detected,Width,Height,Object width,Object height,Object to Image percentage
7581740758_a1c5cf246e_z.jpg,yolov8n,person,1,1,427,640,409.0,551.0,0.8246450526932084
16658372825_affc436763_z.jpg,aggregated,person,1,2,369,640,151.0,392.0,0.25064363143631435
16658372825_affc436763_z.jpg,yolov5n,person,1,1,369,640,174.25019073486328,400.109375,0.29521991407756154
16658372825_affc436763_z.jpg,yolov8n,person,1,1,369,640,151.0,392.0,0.25064363143631435
1229448893_42c357ea12_z.jpg,aggregated,bicycle,1,1,640,400,358.0,392.0,0.5481875
1229448893_42c357ea12_z.jpg,yolov8n,bicycle,1,1,640,400,358.0,392.0,0.5481875
13472183804_b6c8633f6e_z.jpg,aggregated,dog,1,10,640,500,249.0,269.0,0.209315625
13472183804_b6c8633f6e_z.jpg,yolov5n,dog,0,3,640,500,0,0,0
13472183804_b6c8633f6e_z.jpg,yolov8n,dog,1,8,640,500,249.0,269.0,0.209315625
9549882142_c59c04bac0_z.jpg,aggregated,car,1,10,600,379,167.0,188.0,0.1380650835532102
9549882142_c59c04bac0_z.jpg,yolov5n,car,1,5,600,379,146.761962890625,180.53140258789062,0.11651338173789132
9549882142_c59c04bac0_z.jpg,yolov8n,car,1,6,600,379,167.0,188.0,0.1380650835532102
4991188769_8642331e2c_z.jpg,aggregated,cat,1,2,640,448,576.0,425.0,0.8537946428571429
4991188769_8642331e2c_z.jpg,yolov5n,cat,1,1,640,448,609.995361328125,439.6023712158203,0.9352518389735451
4991188769_8642331e2c_z.jpg,yolov8n,cat,1,1,640,448,576.0,425.0,0.8537946428571429
3812603979_2102c37672_z.jpg,aggregated,dog,0,2,640,426,0,0,0
3812603979_2102c37672_z.jpg,yolov5n,dog,0,1,640,426,0,0,0
3812603979_2102c37672_z.jpg,yolov8n,dog,0,1,640,426,0,0,0
2244176071_615b055c30_z.jpg,aggregated,cat,1,1,480,640,455.0,622.0,0.9212565104166667
2244176071_615b055c30_z.jpg,yolov8n,cat,1,1,480,640,455.0,622.0,0.9212565104166667
5540859766_5596c9c59e_z.jpg,aggregated,person,1,3,600,520,584.0,483.0,0.9040769230769231
5540859766_5596c9c59e_z.jpg,yolov5n,person,1,2,600,520,566.9913215637207,494.95739459991455,0.8994761130831461
5540859766_5596c9c59e_z.jpg,yolov8n,person,1,2,600,520,584.0,483.0,0.9040769230769231
5093076088_7bc77ec199_z.jpg,aggregated,dog,1,5,640,480,224.0,194.0,0.14145833333333332
5093076088_7bc77ec199_z.jpg,yolov5n,dog,1,3,640,480,150.48382568359375,164.76417541503906,0.08071075342466733
5093076088_7bc77ec199_z.jpg,yolov8n,dog,1,4,640,480,224.0,194.0,0.14145833333333332
17594682014_fcd2ac5ca3_z.jpg,aggregated,cat,1,3,640,480,628.0,438.0,0.895390625
17594682014_fcd2ac5ca3_z.jpg,yolov5n,cat,0,1,640,480,0,0,0
17594682014_fcd2ac5ca3_z.jpg,yolov8n,cat,1,2,640,480,628.0,438.0,0.895390625
5763085728_cd042a4cb0_z.jpg,aggregated,car,1,2,640,428,547.0,240.0,0.4792640186915888
5763085728_cd042a4cb0_z.jpg,yolov5n,car,0,1,640,428,0,0,0
5763085728_cd042a4cb0_z.jpg,yolov8n,car,1,1,640,428,547.0,240.0,0.4792640186915888
414586991_9630094229_z.jpg,aggregated,bicycle,1,4,640,516,103.0,150.0,0.046784156976744186
414586991_9630094229_z.jpg,yolov5n,bicycle,1,1,640,516,130.05397033691406,165.47200775146484,0.06516561163910678
414586991_9630094229_z.jpg,yolov8n,bicycle,1,3,640,516,103.0,150.0,0.046784156976744186
34095624_ce7c705614_z.jpg,aggregated,dog,1,1,640,480,559.0,455.0,0.8279459635416667
34095624_ce7c705614_z.jpg,yolov8n,dog,1,1,640,480,559.0,455.0,0.8279459635416667
528252616_a57e6257ff_z.jpg,aggregated,person,1,6,640,480,294.0,450.0,0.4306640625
528252616_a57e6257ff_z.jpg,yolov5n,person,1,3,640,480,300.15203857421875,431.57763671875,0.4216761310682826
528252616_a57e6257ff_z.jpg,yolov8n,person,1,3,640,480,294.0,450.0,0.4306640625
9002629162_51388d1396_z.jpg,aggregated,cat,1,1,640,427,592.0,421.0,0.9120023419203747
9002629162_51388d1396_z.jpg,yolov8n,cat,1,1,640,427,592.0,421.0,0.9120023419203747
8399932836_19c21d3779_z.jpg,aggregated,person,1,3,524,640,423.0,568.0,0.71643606870229
8399932836_19c21d3779_z.jpg,yolov5n,person,1,1,524,640,437.9261169433594,601.3927307128906,0.7853219922443332
8399932836_19c21d3779_z.jpg,yolov8n,person,1,2,524,640,423.0,568.0,0.71643606870229
15083791924_c7195faca3_z.jpg,aggregated,person,1,2,640,428,405.0,424.0,0.6268983644859814
15083791924_c7195faca3_z.jpg,yolov5n,person,1,1,640,428,388.91595458984375,407.0059814453125,0.5778735389806511
15083791924_c7195faca3_z.jpg,yolov8n,person,1,1,640,428,405.0,424.0,0.6268983644859814
8032610600_1dd81d41a4_z.jpg,aggregated,car,1,2,640,427,312.0,363.0,0.4144320843091335
8032610600_1dd81d41a4_z.jpg,yolov5n,car,0,1,640,427,0,0,0
8032610600_1dd81d41a4_z.jpg,yolov8n,car,1,1,640,427,312.0,363.0,0.4144320843091335
2468082692_49ec682990_z.jpg,aggregated,car,0,3,640,480,0,0,0
2468082692_49ec682990_z.jpg,yolov5n,car,0,2,640,480,0,0,0
2468082692_49ec682990_z.jpg,yolov8n,car,0,1,640,480,0,0,0
21376683791_d98acff014_z.jpg,aggregated,bicycle,1,1,640,640,549.0,450.0,0.6031494140625
21376683791_d98acff014_z.jpg,yolov8n,bicycle,1,1,640,640,549.0,450.0,0.6031494140625
2883059364_a6ccfaf69a_z.jpg,aggregated,bicycle,0,3,640,480,0,0,0
2883059364_a6ccfaf69a_z.jpg,yolov5n,bicycle,0,1,640,480,0,0,0
2883059364_a6ccfaf69a_z.jpg,yolov8n,bicycle,0,2,640,480,0,0,0
1553312291_c0cae48a37_z.jpg,aggregated,bicycle,1,5,287,640,274.0,155.0,0.23121733449477352
1553312291_c0cae48a37_z.jpg,yolov5n,bicycle,1,3,287,640,272.4164581298828,223.42608642578125,0.3313640195880467
1553312291_c0cae48a37_z.jpg,yolov8n,bicycle,1,2,287,640,274.0,155.0,0.23121733449477352
104222040_c20f16bbc0_z.jpg,aggregated,dog,0,2,640,480,0,0,0
104222040_c20f16bbc0_z.jpg,yolov8n,dog,0,2,640,480,0,0,0
13314143603_95d63b5748_z.jpg,aggregated,car,1,7,640,480,40.0,33.0,0.004296875
13314143603_95d63b5748_z.jpg,yolov5n,car,1,2,640,480,38.13897705078125,52.471038818359375,0.006514296045976759
13314143603_95d63b5748_z.jpg,yolov8n,car,1,6,640,480,40.0,33.0,0.004296875
489195247_b908298ee6_z.jpg,aggregated,dog,1,4,640,480,316.0,424.0,0.43614583333333334
489195247_b908298ee6_z.jpg,yolov8n,dog,1,4,640,480,316.0,424.0,0.43614583333333334
19299023856_077e45c472_z.jpg,aggregated,car,1,7,639,407,95.0,112.0,0.04091159020736485
19299023856_077e45c472_z.jpg,yolov5n,car,1,4,639,407,92.67828369140625,111.96488571166992,0.039899233836123024
19299023856_077e45c472_z.jpg,yolov8n,car,1,5,639,407,95.0,112.0,0.04091159020736485
2768961204_712996d2bd_z.jpg,aggregated,person,1,3,355,639,214.0,489.0,0.4613105865238379
2768961204_712996d2bd_z.jpg,yolov5n,person,1,1,355,639,195.80133056640625,483.0556182861328,0.41694960346493354
2768961204_712996d2bd_z.jpg,yolov8n,person,1,2,355,639,214.0,489.0,0.4613105865238379
5971377496_abc7d794c7_z.jpg,aggregated,bicycle,1,4,640,480,273.0,274.0,0.24349609375
5971377496_abc7d794c7_z.jpg,yolov5n,bicycle,1,2,640,480,270.53807067871094,245.79278564453125,0.21645932947596824
5971377496_abc7d794c7_z.jpg,yolov8n,bicycle,1,2,640,480,273.0,274.0,0.24349609375
9031823026_3e55960d76_z.jpg,aggregated,dog,0,2,640,384,0,0,0
9031823026_3e55960d76_z.jpg,yolov5n,dog,0,1,640,384,0,0,0
9031823026_3e55960d76_z.jpg,yolov8n,dog,0,1,640,384,0,0,0
3703720579_4a2cf4af15_z.jpg,aggregated,cat,1,1,640,478,289.0,355.0,0.3353654550209205
3703720579_4a2cf4af15_z.jpg,yolov5n,cat,1,1,640,478,292.0400390625,355.8216247558594,0.33967756666116433
3703720579_4a2cf4af15_z.jpg,yolov8n,cat,1,1,640,478,289.0,355.0,0.3353654550209205
296513213_9681371ed9_z.jpg,aggregated,bicycle,0,1,640,426,0,0,0
296513213_9681371ed9_z.jpg,yolov8n,bicycle,0,1,640,426,0,0,0
4380790081_1cbcb573ec_z.jpg,aggregated,person,1,2,640,421,570.0,378.0,0.7996585510688836
4380790081_1cbcb573ec_z.jpg,yolov5n,person,1,1,640,421,517.0735778808594,379.95652770996094,0.7291622670062997
4380790081_1cbcb573ec_z.jpg,yolov8n,person,1,1,640,421,570.0,378.0,0.7996585510688836
5652496789_70e6f301e9_z.jpg,aggregated,dog,0,2,640,427,0,0,0
5652496789_70e6f301e9_z.jpg,yolov5n,dog,0,1,640,427,0,0,0
5652496789_70e6f301e9_z.jpg,yolov8n,dog,0,1,640,427,0,0,0
8538565946_199e28b584_z.jpg,aggregated,person,1,2,612,612,588.0,609.0,0.9560745866974241
8538565946_199e28b584_z.jpg,yolov5n,person,1,1,612,612,467.4400062561035,576.5938720703125,0.719603152547572
8538565946_199e28b584_z.jpg,yolov8n,person,1,1,612,612,588.0,609.0,0.9560745866974241
5387089136_efcdc42456_z.jpg,aggregated,person,1,20,640,431,68.0,63.0,0.015530742459396752
5387089136_efcdc42456_z.jpg,yolov5n,person,1,9,640,431,95.781005859375,263.33091735839844,0.09143742799615485
5387089136_efcdc42456_z.jpg,yolov8n,person,1,15,640,431,68.0,63.0,0.015530742459396752
5340010485_edeaa88c83_z.jpg,aggregated,car,1,4,639,480,28.0,49.0,0.004473135106937924
5340010485_edeaa88c83_z.jpg,yolov5n,car,1,2,639,480,488.58447265625,263.23291015625,0.41931244325267814
5340010485_edeaa88c83_z.jpg,yolov8n,car,1,3,639,480,28.0,49.0,0.004473135106937924
8183126241_e78c7f86ba_z.jpg,aggregated,person,1,4,640,425,235.0,379.0,0.3274448529411765
8183126241_e78c7f86ba_z.jpg,yolov5n,person,1,2,640,425,318.3285675048828,425.0,0.4973883867263794
8183126241_e78c7f86ba_z.jpg,yolov8n,person,1,3,640,425,235.0,379.0,0.3274448529411765
387284206_360c4e3d6e_z.jpg,aggregated,dog,1,1,639,313,616.0,282.0,0.8685296014639488
387284206_360c4e3d6e_z.jpg,yolov8n,dog,1,1,639,313,616.0,282.0,0.8685296014639488
9372235876_d7d69f1790_z.jpg,aggregated,cat,1,2,640,498,505.0,478.0,0.7573732429718876
9372235876_d7d69f1790_z.jpg,yolov5n,cat,0,1,640,498,0,0,0
9372235876_d7d69f1790_z.jpg,yolov8n,cat,1,1,640,498,505.0,478.0,0.7573732429718876
2258982401_762044a41d_z.jpg,aggregated,bicycle,1,4,640,480,353.0,228.0,0.2619921875
2258982401_762044a41d_z.jpg,yolov5n,bicycle,1,2,640,480,353.3958740234375,209.4853515625,0.24098717093273686
2258982401_762044a41d_z.jpg,yolov8n,bicycle,1,3,640,480,353.0,228.0,0.2619921875
2768961204_712996d2bd_z.jpg,aggregated,person,1,3,355,639,214.0,489.0,0.4613105865238379
2768961204_712996d2bd_z.jpg,yolov5n,person,1,1,355,639,195.80133056640625,483.0556182861328,0.41694960346493354
2768961204_712996d2bd_z.jpg,yolov8n,person,1,2,355,639,214.0,489.0,0.4613105865238379
5007439610_5bb351fc1f_z.jpg,aggregated,car,1,1,640,480,211.0,148.0,0.10165364583333333
5007439610_5bb351fc1f_z.jpg,yolov5n,car,0,1,640,480,0,0,0
5007439610_5bb351fc1f_z.jpg,yolov8n,car,1,1,640,480,211.0,148.0,0.10165364583333333
1110261834_4068e20626_z.jpg,aggregated,cat,1,2,640,480,433.0,450.0,0.63427734375
1110261834_4068e20626_z.jpg,yolov5n,cat,0,1,640,480,0,0,0
1110261834_4068e20626_z.jpg,yolov8n,cat,1,1,640,480,433.0,450.0,0.63427734375
4781592393_07d35524ef_z.jpg,aggregated,cat,1,1,427,640,376.0,575.0,0.7911299765807962
4781592393_07d35524ef_z.jpg,yolov8n,cat,1,1,427,640,376.0,575.0,0.7911299765807962
6723753569_a1d8678cde_z.jpg,aggregated,person,1,2,425,640,415.0,612.0,0.93375
6723753569_a1d8678cde_z.jpg,yolov5n,person,1,1,425,640,404.5691223144531,595.405517578125,0.8855981164256056
6723753569_a1d8678cde_z.jpg,yolov8n,person,1,1,425,640,415.0,612.0,0.93375
7443993440_80892cc39d_z.jpg,aggregated,dog,1,1,640,620,439.0,401.0,0.4436466733870968
7443993440_80892cc39d_z.jpg,yolov8n,dog,1,1,640,620,439.0,401.0,0.4436466733870968
234597792_a9f1e7e7a9_z.jpg,aggregated,bicycle,0,3,639,425,0,0,0
234597792_a9f1e7e7a9_z.jpg,yolov5n,bicycle,0,1,639,425,0,0,0
234597792_a9f1e7e7a9_z.jpg,yolov8n,bicycle,0,2,639,425,0,0,0
6459633873_5effb4b6e5_z.jpg,aggregated,bicycle,1,2,640,426,441.0,306.0,0.49496038732394365
6459633873_5effb4b6e5_z.jpg,yolov5n,bicycle,1,1,640,426,429.42889404296875,247.076904296875,0.3891650592567762
6459633873_5effb4b6e5_z.jpg,yolov8n,bicycle,1,1,640,426,441.0,306.0,0.49496038732394365
224422461_dddd4c8e99_z.jpg,aggregated,bicycle,1,4,640,480,346.0,280.0,0.31536458333333334
224422461_dddd4c8e99_z.jpg,yolov5n,bicycle,0,2,640,480,0,0,0
224422461_dddd4c8e99_z.jpg,yolov8n,bicycle,1,2,640,480,346.0,280.0,0.31536458333333334
6771874127_f8f380b3cb_z.jpg,aggregated,bicycle,0,2,640,425,0,0,0
6771874127_f8f380b3cb_z.jpg,yolov8n,bicycle,0,2,640,425,0,0,0
2433596596_377bb91619_z.jpg,aggregated,dog,0,4,640,491,0,0,0
2433596596_377bb91619_z.jpg,yolov5n,dog,0,2,640,491,0,0,0
2433596596_377bb91619_z.jpg,yolov8n,dog,0,2,640,491,0,0,0
8265517869_53c5fb3eff_z.jpg,aggregated,car,1,6,639,426,300.0,311.0,0.34274504617690493
8265517869_53c5fb3eff_z.jpg,yolov5n,car,1,5,639,426,295.0524597167969,315.0147705078125,0.3414441685051186
8265517869_53c5fb3eff_z.jpg,yolov8n,car,1,5,639,426,300.0,311.0,0.34274504617690493
3141821008_3743fb8be5_z.jpg,aggregated,car,1,6,640,494,29.0,22.0,0.0020179655870445345
3141821008_3743fb8be5_z.jpg,yolov5n,car,1,4,640,494,62.7969970703125,25.04888916015625,0.004975313193335383
3141821008_3743fb8be5_z.jpg,yolov8n,car,1,3,640,494,29.0,22.0,0.0020179655870445345
6897439523_236f77f06f_z.jpg,aggregated,dog,1,2,640,452,379.0,323.0,0.42317823561946905
6897439523_236f77f06f_z.jpg,yolov8n,dog,1,2,640,452,379.0,323.0,0.42317823561946905
1240686712_fbccf26b7f_z.jpg,aggregated,cat,1,1,640,427,503.0,416.0,0.7656908665105386
1240686712_fbccf26b7f_z.jpg,yolov8n,cat,1,1,640,427,503.0,416.0,0.7656908665105386
2370036280_507a07c953_z.jpg,aggregated,car,1,2,640,445,465.0,319.0,0.5208391853932585
2370036280_507a07c953_z.jpg,yolov5n,car,1,1,640,445,454.2220458984375,330.6872863769531,0.5274067969478305
2370036280_507a07c953_z.jpg,yolov8n,car,1,1,640,445,465.0,319.0,0.5208391853932585
4484760806_dc814d2ce2_z.jpg,aggregated,bicycle,1,4,425,640,341.0,269.0,0.3372389705882353
4484760806_dc814d2ce2_z.jpg,yolov5n,bicycle,1,2,425,640,361.6128692626953,262.90220642089844,0.3495177249976268
4484760806_dc814d2ce2_z.jpg,yolov8n,bicycle,1,2,425,640,341.0,269.0,0.3372389705882353
6100259603_28a9794ed5_z.jpg,aggregated,cat,1,1,640,427,636.0,408.0,0.9495316159250585
6100259603_28a9794ed5_z.jpg,yolov8n,cat,1,1,640,427,636.0,408.0,0.9495316159250585
4625462281_7df55484bb_z.jpg,aggregated,bicycle,1,8,640,426,96.0,125.0,0.04401408450704225
4625462281_7df55484bb_z.jpg,yolov5n,bicycle,1,1,640,426,425.962158203125,400.2788391113281,0.625380128341046
4625462281_7df55484bb_z.jpg,yolov8n,bicycle,1,7,640,426,96.0,125.0,0.04401408450704225
2218544892_0ae9cb42da_z.jpg,aggregated,cat,1,2,640,480,461.0,478.0,0.7173111979166666
2218544892_0ae9cb42da_z.jpg,yolov5n,cat,0,1,640,480,0,0,0
2218544892_0ae9cb42da_z.jpg,yolov8n,cat,1,1,640,480,461.0,478.0,0.7173111979166666
3452990622_cfb5fba34a_z.jpg,aggregated,bicycle,1,17,640,480,266.0,209.0,0.18097005208333333
3452990622_cfb5fba34a_z.jpg,yolov5n,bicycle,1,12,640,480,44.25262451171875,36.791229248046875,0.005299832204552028
3452990622_cfb5fba34a_z.jpg,yolov8n,bicycle,1,14,640,480,203.0,111.0,0.073349609375
14711690133_019fe56eb5_z.jpg,aggregated,cat,1,2,640,427,526.0,392.0,0.7545081967213115
14711690133_019fe56eb5_z.jpg,yolov5n,cat,1,1,640,427,556.3997192382812,377.5182800292969,0.7686294826391233
14711690133_019fe56eb5_z.jpg,yolov8n,cat,1,1,640,427,526.0,392.0,0.7545081967213115
20264405486_14055e8288_z.jpg,aggregated,cat,1,2,640,480,485.0,389.0,0.6141438802083333
20264405486_14055e8288_z.jpg,yolov5n,cat,0,1,640,480,0,0,0
20264405486_14055e8288_z.jpg,yolov8n,cat,1,1,640,480,485.0,389.0,0.6141438802083333
19283436_772222a19e_z.jpg,aggregated,dog,1,2,640,472,204.0,368.0,0.24851694915254238
19283436_772222a19e_z.jpg,yolov5n,dog,0,1,640,472,0,0,0
19283436_772222a19e_z.jpg,yolov8n,dog,1,1,640,472,204.0,368.0,0.24851694915254238
31792151_e1e4c47427_z.jpg,aggregated,cat,1,3,640,423,327.0,300.0,0.36236702127659576
31792151_e1e4c47427_z.jpg,yolov8n,cat,1,3,640,423,327.0,300.0,0.36236702127659576
4975505027_db5864977d_z.jpg,aggregated,dog,0,7,640,480,0,0,0
4975505027_db5864977d_z.jpg,yolov5n,dog,0,4,640,480,0,0,0
4975505027_db5864977d_z.jpg,yolov8n,dog,0,4,640,480,0,0,0
2392419690_8495e2b2c9_z.jpg,aggregated,person,1,18,640,496,180.0,243.0,0.1377898185483871
2392419690_8495e2b2c9_z.jpg,yolov5n,person,1,7,640,496,185.0911865234375,234.774658203125,0.13689112919748897
2392419690_8495e2b2c9_z.jpg,yolov8n,person,1,14,640,496,180.0,243.0,0.1377898185483871
1511658057_17b7bac11a_z.jpg,aggregated,bicycle,1,22,640,398,191.0,188.0,0.14097047738693466
1511658057_17b7bac11a_z.jpg,yolov5n,bicycle,0,11,640,398,0,0,0
1511658057_17b7bac11a_z.jpg,yolov8n,bicycle,1,16,640,398,191.0,188.0,0.14097047738693466
4018061968_3e03b2e96f_z.jpg,aggregated,dog,1,3,640,480,215.0,328.0,0.22955729166666666
4018061968_3e03b2e96f_z.jpg,yolov5n,dog,0,1,640,480,0,0,0
4018061968_3e03b2e96f_z.jpg,yolov8n,dog,1,2,640,480,215.0,328.0,0.22955729166666666
9057859369_5a432fdfe1_z.jpg,aggregated,car,1,6,640,427,173.0,153.0,0.0968567037470726
9057859369_5a432fdfe1_z.jpg,yolov5n,car,0,2,640,427,0,0,0
9057859369_5a432fdfe1_z.jpg,yolov8n,car,1,5,640,427,173.0,153.0,0.0968567037470726
2918687630_5108e3e2ab_z.jpg,aggregated,car,1,2,640,427,52.003173828125,29.986236572265625,0.005706160249263789
2918687630_5108e3e2ab_z.jpg,yolov5n,car,1,2,640,427,52.003173828125,29.986236572265625,0.005706160249263789
2918687630_5108e3e2ab_z.jpg,yolov8n,car,0,1,640,427,0,0,0
14584923986_debd346d81_z.jpg,aggregated,dog,1,2,640,640,636.0,635.0,0.985986328125
14584923986_debd346d81_z.jpg,yolov5n,dog,0,1,640,640,0,0,0
14584923986_debd346d81_z.jpg,yolov8n,dog,1,1,640,640,636.0,635.0,0.985986328125
5971377496_abc7d794c7_z.jpg,aggregated,bicycle,1,4,640,480,273.0,274.0,0.24349609375
5971377496_abc7d794c7_z.jpg,yolov5n,bicycle,1,2,640,480,270.53807067871094,245.79278564453125,0.21645932947596824
5971377496_abc7d794c7_z.jpg,yolov8n,bicycle,1,2,640,480,273.0,274.0,0.24349609375
5589760101_cf3ec6080e_z.jpg,aggregated,dog,1,2,640,424,593.0,412.0,0.900339033018868
5589760101_cf3ec6080e_z.jpg,yolov8n,dog,1,2,640,424,593.0,412.0,0.900339033018868
15617633365_316afedb8d_z.jpg,aggregated,cat,0,3,640,640,0,0,0
15617633365_316afedb8d_z.jpg,yolov5n,cat,0,3,640,640,0,0,0
12570366253_52905ec5a1_z.jpg,aggregated,cat,1,1,640,476,626.0,457.0,0.9390821953781513
12570366253_52905ec5a1_z.jpg,yolov8n,cat,1,1,640,476,626.0,457.0,0.9390821953781513
9141188655_328b195d8d_z.jpg,aggregated,bicycle,1,4,640,427,141.0,245.0,0.12640881147540983
9141188655_328b195d8d_z.jpg,yolov5n,bicycle,1,2,640,427,138.84783935546875,280.7172088623047,0.14262652927557395
9141188655_328b195d8d_z.jpg,yolov8n,bicycle,1,2,640,427,141.0,245.0,0.12640881147540983
2592416858_f849d2ac8f_z.jpg,aggregated,dog,1,3,640,480,169.0,344.0,0.18924479166666666
2592416858_f849d2ac8f_z.jpg,yolov8n,dog,1,3,640,480,169.0,344.0,0.18924479166666666
207320225_2446b6cf11_z.jpg,aggregated,cat,1,4,640,427,229.0,192.0,0.16088992974238875
207320225_2446b6cf11_z.jpg,yolov8n,cat,1,4,640,427,229.0,192.0,0.16088992974238875
16106543870_2f167db1e1_z.jpg,aggregated,car,1,2,640,480,612.0,277.0,0.5518359375
16106543870_2f167db1e1_z.jpg,yolov5n,car,0,1,640,480,0,0,0
16106543870_2f167db1e1_z.jpg,yolov8n,car,1,1,640,480,612.0,277.0,0.5518359375
5340010485_edeaa88c83_z.jpg,aggregated,car,1,4,639,480,28.0,49.0,0.004473135106937924
5340010485_edeaa88c83_z.jpg,yolov5n,car,1,2,639,480,488.58447265625,263.23291015625,0.41931244325267814
5340010485_edeaa88c83_z.jpg,yolov8n,car,1,3,639,480,28.0,49.0,0.004473135106937924
15617633365_316afedb8d_z.jpg,aggregated,cat,0,3,640,640,0,0,0
15617633365_316afedb8d_z.jpg,yolov5n,cat,0,3,640,640,0,0,0
225687978_713319e6c1_z.jpg,aggregated,cat,0,1,427,640,0,0,0
225687978_713319e6c1_z.jpg,yolov8n,cat,0,1,427,640,0,0,0
15983066535_629c335c63_z.jpg,aggregated,person,1,1,640,427,473.0,404.0,0.699253512880562
15983066535_629c335c63_z.jpg,yolov5n,person,1,1,640,427,467.9402313232422,416.11578369140625,0.7125194528608345
15983066535_629c335c63_z.jpg,yolov8n,person,1,1,640,427,473.0,404.0,0.699253512880562
16789366715_633121f7bb_z.jpg,aggregated,person,1,3,457,640,390.0,633.0,0.8440577133479212
16789366715_633121f7bb_z.jpg,yolov5n,person,1,2,457,640,392.3796081542969,588.8299865722656,0.7899510373383667
16789366715_633121f7bb_z.jpg,yolov8n,person,1,1,457,640,390.0,633.0,0.8440577133479212
4444608672_0fa9174b62_z.jpg,aggregated,dog,1,2,640,427,527.0,421.0,0.811866949648712
4444608672_0fa9174b62_z.jpg,yolov5n,dog,0,1,640,427,0,0,0
4444608672_0fa9174b62_z.jpg,yolov8n,dog,1,1,640,427,527.0,421.0,0.811866949648712
2370036280_507a07c953_z.jpg,aggregated,car,1,2,640,445,465.0,319.0,0.5208391853932585
2370036280_507a07c953_z.jpg,yolov5n,car,1,1,640,445,454.2220458984375,330.6872863769531,0.5274067969478305
2370036280_507a07c953_z.jpg,yolov8n,car,1,1,640,445,465.0,319.0,0.5208391853932585
1570513225_265b529538_z.jpg,aggregated,cat,1,1,640,429,424.0,311.0,0.48027389277389276
1570513225_265b529538_z.jpg,yolov8n,cat,1,1,640,429,424.0,311.0,0.48027389277389276
14507981482_c50d893620_z.jpg,aggregated,person,1,19,503,640,119.0,341.0,0.12605305666003977
14507981482_c50d893620_z.jpg,yolov5n,person,1,6,503,640,187.10858154296875,551.5934753417969,0.32060099639525386
14507981482_c50d893620_z.jpg,yolov8n,person,1,14,503,640,119.0,341.0,0.12605305666003977
5298849761_aeeed1a3f9_z.jpg,aggregated,person,1,2,425,640,422.0,622.0,0.9650147058823529
5298849761_aeeed1a3f9_z.jpg,yolov5n,person,0,1,425,640,0,0,0
5298849761_aeeed1a3f9_z.jpg,yolov8n,person,1,1,425,640,422.0,622.0,0.9650147058823529
16433605163_8c9393beb1_z.jpg,aggregated,person,1,18,640,480,27.0,119.0,0.010458984375
16433605163_8c9393beb1_z.jpg,yolov5n,person,1,11,640,480,78.0103759765625,237.6474151611328,0.06034819077662178
16433605163_8c9393beb1_z.jpg,yolov8n,person,1,14,640,480,27.0,119.0,0.010458984375
1511658057_17b7bac11a_z.jpg,aggregated,bicycle,1,22,640,398,191.0,188.0,0.14097047738693466
1511658057_17b7bac11a_z.jpg,yolov5n,bicycle,0,11,640,398,0,0,0
1511658057_17b7bac11a_z.jpg,yolov8n,bicycle,1,16,640,398,191.0,188.0,0.14097047738693466
6010263871_df93fb6382_z.jpg,aggregated,car,1,5,640,427,273.0,112.0,0.11188524590163934
6010263871_df93fb6382_z.jpg,yolov5n,car,0,3,640,427,0,0,0
6010263871_df93fb6382_z.jpg,yolov8n,car,1,3,640,427,273.0,112.0,0.11188524590163934
9157606630_2ef852a3ee_z.jpg,aggregated,bicycle,1,8,427,640,237.0,165.0,0.14309499414519905
9157606630_2ef852a3ee_z.jpg,yolov5n,bicycle,0,1,427,640,0,0,0
9157606630_2ef852a3ee_z.jpg,yolov8n,bicycle,1,8,427,640,237.0,165.0,0.14309499414519905
422908475_7be8fe7338_z.jpg,aggregated,cat,1,1,567,640,516.0,586.0,0.8332671957671958
422908475_7be8fe7338_z.jpg,yolov8n,cat,1,1,567,640,516.0,586.0,0.8332671957671958
3954929491_6e95503c3d_z.jpg,aggregated,person,1,25,640,420,73.0,122.0,0.033132440476190475
3954929491_6e95503c3d_z.jpg,yolov5n,person,1,17,640,420,80.16827392578125,155.53876495361328,0.04638866932618666
3954929491_6e95503c3d_z.jpg,yolov8n,person,1,13,640,420,73.0,122.0,0.033132440476190475
3195432512_d0a96b2967_z.jpg,aggregated,person,1,2,480,640,470.0,634.0,0.9699869791666667
3195432512_d0a96b2967_z.jpg,yolov5n,person,0,1,480,640,0,0,0
3195432512_d0a96b2967_z.jpg,yolov8n,person,1,1,480,640,470.0,634.0,0.9699869791666667
1110261834_4068e20626_z.jpg,aggregated,cat,1,2,640,480,433.0,450.0,0.63427734375
1110261834_4068e20626_z.jpg,yolov5n,cat,0,1,640,480,0,0,0
1110261834_4068e20626_z.jpg,yolov8n,cat,1,1,640,480,433.0,450.0,0.63427734375
5481347426_620620145e_z.jpg,aggregated,person,1,8,640,427,21.0,214.0,0.01644467213114754
5481347426_620620145e_z.jpg,yolov5n,person,1,5,640,427,21.51953125,138.48291015625,0.010904886243773289
5481347426_620620145e_z.jpg,yolov8n,person,1,7,640,427,21.0,214.0,0.01644467213114754
5387089136_efcdc42456_z.jpg,aggregated,person,1,20,640,431,68.0,63.0,0.015530742459396752
5387089136_efcdc42456_z.jpg,yolov5n,person,1,9,640,431,95.781005859375,263.33091735839844,0.09143742799615485
