Image ID,Model,Object detected,Confidence
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.9203327298164368
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,person,0.8599526286125183
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,person,0.7441986799240112
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.5787123441696167
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.5128105282783508
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,backpack,0.25849780440330505
b'4444608672_0fa9174b62_z.jpg',aggregated,elephant,0.4706687331199646
b'4444608672_0fa9174b62_z.jpg',aggregated,dog,0.5306937098503113
b'4444608672_0fa9174b62_z.jpg',yolov5n,elephant,0.4706687331199646
b'4444608672_0fa9174b62_z.jpg',yolov8n,dog,0.5306937098503113
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.8064260482788086
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.6559746861457825
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.5284239649772644
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.66576087474823
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.42046838998794556
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.4359196722507477
b'8634899263_5ce2555806_z.jpg',aggregated,car,0.9252750277519226
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.5809559226036072
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.39107057452201843
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.3457637131214142
b'8634899263_5ce2555806_z.jpg',aggregated,person,0.2540915906429291
b'8634899263_5ce2555806_z.jpg',yolov5n,person,0.7235283851623535
b'8634899263_5ce2555806_z.jpg',yolov5n,person,0.5002864003181458
b'8634899263_5ce2555806_z.jpg',yolov5n,person,0.4691591262817383
b'8634899263_5ce2555806_z.jpg',yolov5n,person,0.4675288796424866
b'8634899263_5ce2555806_z.jpg',yolov5n,person,0.42046838998794556
b'8634899263_5ce2555806_z.jpg',yolov5n,person,0.32571062445640564
b'8634899263_5ce2555806_z.jpg',yolov8n,car,0.9252750277519226
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.8064260482788086
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.66576087474823
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.6559746861457825
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.5809559226036072
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.5284239649772644
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.4359196722507477
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.39107057452201843
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.3457637131214142
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.3436127007007599
b'8634899263_5ce2555806_z.jpg',yolov8n,person,0.2540915906429291
b'2433290346_8482cac895_z.jpg',aggregated,suitcase,0.25310686230659485
b'2433290346_8482cac895_z.jpg',yolov8n,suitcase,0.25310686230659485
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.7654856443405151
b'14786765330_5d381d2451_z.jpg',aggregated,car,0.5032501816749573
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.45961886644363403
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.28190621733665466
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.740807056427002
b'14786765330_5d381d2451_z.jpg',aggregated,car,0.7318522930145264
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.7254760265350342
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.5890476107597351
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.5393193364143372
b'14786765330_5d381d2451_z.jpg',aggregated,person,0.2724175453186035
b'14786765330_5d381d2451_z.jpg',yolov5n,person,0.6907267570495605
b'14786765330_5d381d2451_z.jpg',yolov5n,car,0.5032501816749573
b'14786765330_5d381d2451_z.jpg',yolov5n,person,0.45961886644363403
b'14786765330_5d381d2451_z.jpg',yolov5n,person,0.28190621733665466
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.7654856443405151
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.740807056427002
b'14786765330_5d381d2451_z.jpg',yolov8n,car,0.7318522930145264
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.7254760265350342
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.5890476107597351
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.5393193364143372
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.4336279034614563
b'14786765330_5d381d2451_z.jpg',yolov8n,car,0.35393548011779785
b'14786765330_5d381d2451_z.jpg',yolov8n,person,0.2724175453186035
b'5099996575_32762aeb7f_z.jpg',aggregated,bench,0.31588029861450195
b'5099996575_32762aeb7f_z.jpg',aggregated,suitcase,0.6634975671768188
b'5099996575_32762aeb7f_z.jpg',yolov5n,bench,0.31588029861450195
b'5099996575_32762aeb7f_z.jpg',yolov8n,suitcase,0.6634975671768188
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.8325154781341553
b'9549882142_c59c04bac0_z.jpg',aggregated,person,0.8586248755455017
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.6498332023620605
b'9549882142_c59c04bac0_z.jpg',aggregated,bicycle,0.5931535363197327
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.4767184257507324
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.8835921883583069
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.7735667824745178
b'9549882142_c59c04bac0_z.jpg',aggregated,car,0.701213002204895
b'9549882142_c59c04bac0_z.jpg',aggregated,bicycle,0.5865032076835632
b'9549882142_c59c04bac0_z.jpg',aggregated,bicycle,0.5228938460350037
b'9549882142_c59c04bac0_z.jpg',yolov5n,car,0.8325154781341553
b'9549882142_c59c04bac0_z.jpg',yolov5n,person,0.8023906350135803
b'9549882142_c59c04bac0_z.jpg',yolov5n,car,0.6498332023620605
b'9549882142_c59c04bac0_z.jpg',yolov5n,bicycle,0.5931535363197327
b'9549882142_c59c04bac0_z.jpg',yolov5n,car,0.4767184257507324
b'9549882142_c59c04bac0_z.jpg',yolov8n,car,0.8835921883583069
b'9549882142_c59c04bac0_z.jpg',yolov8n,person,0.8586248755455017
b'9549882142_c59c04bac0_z.jpg',yolov8n,car,0.7735667824745178
b'9549882142_c59c04bac0_z.jpg',yolov8n,car,0.701213002204895
b'9549882142_c59c04bac0_z.jpg',yolov8n,bicycle,0.5865032076835632
b'9549882142_c59c04bac0_z.jpg',yolov8n,bicycle,0.5228938460350037
b'16599186017_25f46b7511_z.jpg',aggregated,elephant,0.5705416202545166
b'16599186017_25f46b7511_z.jpg',aggregated,cat,0.3121376633644104
b'16599186017_25f46b7511_z.jpg',yolov5n,elephant,0.5705416202545166
b'16599186017_25f46b7511_z.jpg',yolov8n,cat,0.3121376633644104
b'8773393046_236298c465_z.jpg',aggregated,person,0.5062705874443054
b'8773393046_236298c465_z.jpg',aggregated,person,0.3049710690975189
b'8773393046_236298c465_z.jpg',aggregated,person,0.26034289598464966
b'8773393046_236298c465_z.jpg',aggregated,person,0.4811374247074127
b'8773393046_236298c465_z.jpg',aggregated,person,0.36368000507354736
b'8773393046_236298c465_z.jpg',aggregated,person,0.30231574177742004
b'8773393046_236298c465_z.jpg',aggregated,person,0.3007394075393677
b'8773393046_236298c465_z.jpg',aggregated,person,0.2972944974899292
b'8773393046_236298c465_z.jpg',yolov5n,person,0.3840290307998657
b'8773393046_236298c465_z.jpg',yolov5n,person,0.3049710690975189
b'8773393046_236298c465_z.jpg',yolov5n,person,0.26034289598464966
b'8773393046_236298c465_z.jpg',yolov8n,person,0.5062705874443054
b'8773393046_236298c465_z.jpg',yolov8n,person,0.4811374247074127
b'8773393046_236298c465_z.jpg',yolov8n,person,0.36368000507354736
b'8773393046_236298c465_z.jpg',yolov8n,person,0.30231574177742004
b'8773393046_236298c465_z.jpg',yolov8n,person,0.3007394075393677
b'8773393046_236298c465_z.jpg',yolov8n,person,0.2972944974899292
b'4728907141_f9e5aa4bce_z.jpg',aggregated,person,0.7236039638519287
b'4728907141_f9e5aa4bce_z.jpg',aggregated,person,0.5840970277786255
b'4728907141_f9e5aa4bce_z.jpg',aggregated,person,0.6991876363754272
b'4728907141_f9e5aa4bce_z.jpg',aggregated,chair,0.27417460083961487
b'4728907141_f9e5aa4bce_z.jpg',aggregated,person,0.8996353149414062
b'4728907141_f9e5aa4bce_z.jpg',aggregated,person,0.8288964629173279
b'4728907141_f9e5aa4bce_z.jpg',yolov5n,person,0.7236039638519287
b'4728907141_f9e5aa4bce_z.jpg',yolov5n,person,0.5840970277786255
b'4728907141_f9e5aa4bce_z.jpg',yolov5n,person,0.4590446650981903
b'4728907141_f9e5aa4bce_z.jpg',yolov5n,chair,0.27417460083961487
b'4728907141_f9e5aa4bce_z.jpg',yolov8n,person,0.8996353149414062
b'4728907141_f9e5aa4bce_z.jpg',yolov8n,person,0.8288964629173279
b'4728907141_f9e5aa4bce_z.jpg',yolov8n,person,0.6991876363754272
b'387284206_360c4e3d6e_z.jpg',aggregated,dog,0.48548534512519836
b'387284206_360c4e3d6e_z.jpg',yolov8n,dog,0.48548534512519836
b'3300269400_c276d7a1a7_z.jpg',aggregated,person,0.675572395324707
b'3300269400_c276d7a1a7_z.jpg',aggregated,person,0.9356495141983032
b'3300269400_c276d7a1a7_z.jpg',yolov5n,person,0.675572395324707
b'3300269400_c276d7a1a7_z.jpg',yolov8n,person,0.9356495141983032
b'3959888385_3580cd572c_z.jpg',aggregated,cat,0.38699257373809814
b'3959888385_3580cd572c_z.jpg',aggregated,cat,0.7731381058692932
b'3959888385_3580cd572c_z.jpg',yolov5n,cat,0.38699257373809814
b'3959888385_3580cd572c_z.jpg',yolov8n,cat,0.7731381058692932
b'6111783458_61cc1f0f88_z.jpg',aggregated,person,0.38005101680755615
b'6111783458_61cc1f0f88_z.jpg',aggregated,person,0.4574885666370392
b'6111783458_61cc1f0f88_z.jpg',yolov5n,person,0.38005101680755615
b'6111783458_61cc1f0f88_z.jpg',yolov8n,person,0.4574885666370392
b'7163490183_0dff14b5d6_z.jpg',aggregated,person,0.2784421741962433
b'7163490183_0dff14b5d6_z.jpg',aggregated,person,0.5073581337928772
b'7163490183_0dff14b5d6_z.jpg',aggregated,horse,0.33753931522369385
b'7163490183_0dff14b5d6_z.jpg',aggregated,umbrella,0.27449190616607666
b'7163490183_0dff14b5d6_z.jpg',yolov5n,person,0.2784421741962433
b'7163490183_0dff14b5d6_z.jpg',yolov8n,person,0.5073581337928772
b'7163490183_0dff14b5d6_z.jpg',yolov8n,horse,0.33753931522369385
b'7163490183_0dff14b5d6_z.jpg',yolov8n,umbrella,0.27449190616607666
b'4730790029_bdc24fcb8c_z.jpg',aggregated,bear,0.5780420899391174
b'4730790029_bdc24fcb8c_z.jpg',aggregated,cat,0.6259971261024475
b'4730790029_bdc24fcb8c_z.jpg',yolov5n,bear,0.5780420899391174
b'4730790029_bdc24fcb8c_z.jpg',yolov8n,cat,0.6259971261024475
b'36110689_9cbbccb36a_z.jpg',aggregated,elephant,0.7460367679595947
b'36110689_9cbbccb36a_z.jpg',yolov8n,elephant,0.7460367679595947
b'5605719660_5bed05cca3_z.jpg',aggregated,person,0.7731099128723145
b'5605719660_5bed05cca3_z.jpg',aggregated,person,0.32449182868003845
b'5605719660_5bed05cca3_z.jpg',yolov8n,person,0.7731099128723145
b'5605719660_5bed05cca3_z.jpg',yolov8n,person,0.32449182868003845
b'4763265058_6c6dbb9abe_z.jpg',aggregated,airplane,0.43456923961639404
b'4763265058_6c6dbb9abe_z.jpg',aggregated,airplane,0.42099565267562866
b'4763265058_6c6dbb9abe_z.jpg',yolov5n,airplane,0.43456923961639404
b'4763265058_6c6dbb9abe_z.jpg',yolov8n,airplane,0.42099565267562866
b'144429519_9567ff4044_z.jpg',aggregated,car,0.8573908805847168
b'144429519_9567ff4044_z.jpg',yolov5n,truck,0.41035789251327515
b'144429519_9567ff4044_z.jpg',yolov8n,car,0.8573908805847168
b'15782459318_437c57f515_z.jpg',aggregated,sheep,0.8949686884880066
b'15782459318_437c57f515_z.jpg',aggregated,elephant,0.4437348246574402
b'15782459318_437c57f515_z.jpg',aggregated,person,0.434183806180954
b'15782459318_437c57f515_z.jpg',yolov5n,sheep,0.8949686884880066
b'15782459318_437c57f515_z.jpg',yolov8n,dog,0.8005339503288269
b'15782459318_437c57f515_z.jpg',yolov8n,elephant,0.4437348246574402
b'15782459318_437c57f515_z.jpg',yolov8n,person,0.434183806180954
b'2258982401_762044a41d_z.jpg',aggregated,bicycle,0.6784040331840515
b'2258982401_762044a41d_z.jpg',aggregated,person,0.8250199556350708
b'2258982401_762044a41d_z.jpg',aggregated,bicycle,0.9308039546012878
b'2258982401_762044a41d_z.jpg',aggregated,car,0.6193109750747681
b'2258982401_762044a41d_z.jpg',yolov5n,bicycle,0.6784040331840515
b'2258982401_762044a41d_z.jpg',yolov5n,person,0.6625643372535706
b'2258982401_762044a41d_z.jpg',yolov8n,bicycle,0.9308039546012878
b'2258982401_762044a41d_z.jpg',yolov8n,person,0.8250199556350708
b'2258982401_762044a41d_z.jpg',yolov8n,car,0.6193109750747681
b'2370036280_507a07c953_z.jpg',aggregated,car,0.3509730398654938
b'2370036280_507a07c953_z.jpg',aggregated,car,0.8838714361190796
b'2370036280_507a07c953_z.jpg',yolov5n,car,0.3509730398654938
b'2370036280_507a07c953_z.jpg',yolov8n,car,0.8838714361190796
b'5099996575_32762aeb7f_z.jpg',aggregated,bench,0.31588029861450195
b'5099996575_32762aeb7f_z.jpg',aggregated,suitcase,0.6634975671768188
b'5099996575_32762aeb7f_z.jpg',yolov5n,bench,0.31588029861450195
b'5099996575_32762aeb7f_z.jpg',yolov8n,suitcase,0.6634975671768188
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.9116774797439575
b'5021039430_0cda148fd5_z.jpg',aggregated,person,0.6572058200836182
b'5021039430_0cda148fd5_z.jpg',aggregated,person,0.4501517713069916
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.4360959231853485
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.3926599323749542
b'5021039430_0cda148fd5_z.jpg',aggregated,person,0.382250040769577
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.5282884240150452
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.8856034874916077
b'5021039430_0cda148fd5_z.jpg',aggregated,person,0.8617199659347534
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.34419432282447815
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.3133575916290283
b'5021039430_0cda148fd5_z.jpg',aggregated,bicycle,0.28829488158226013
b'5021039430_0cda148fd5_z.jpg',yolov5n,bicycle,0.8708317875862122
b'5021039430_0cda148fd5_z.jpg',yolov5n,person,0.4789026379585266
b'5021039430_0cda148fd5_z.jpg',yolov5n,person,0.4501517713069916
b'5021039430_0cda148fd5_z.jpg',yolov5n,bicycle,0.4360959231853485
b'5021039430_0cda148fd5_z.jpg',yolov5n,bicycle,0.3926599323749542
b'5021039430_0cda148fd5_z.jpg',yolov5n,person,0.382250040769577
b'5021039430_0cda148fd5_z.jpg',yolov5n,bicycle,0.36798152327537537
b'5021039430_0cda148fd5_z.jpg',yolov8n,bicycle,0.9116774797439575
b'5021039430_0cda148fd5_z.jpg',yolov8n,bicycle,0.8856034874916077
b'5021039430_0cda148fd5_z.jpg',yolov8n,person,0.8617199659347534
b'5021039430_0cda148fd5_z.jpg',yolov8n,person,0.6572058200836182
b'5021039430_0cda148fd5_z.jpg',yolov8n,bicycle,0.5282884240150452
b'5021039430_0cda148fd5_z.jpg',yolov8n,person,0.4432312548160553
b'5021039430_0cda148fd5_z.jpg',yolov8n,bicycle,0.34419432282447815
b'5021039430_0cda148fd5_z.jpg',yolov8n,bicycle,0.3133575916290283
b'5021039430_0cda148fd5_z.jpg',yolov8n,bicycle,0.28829488158226013
b'1428837563_12ec867e05_z.jpg',aggregated,elephant,0.36337393522262573
b'1428837563_12ec867e05_z.jpg',aggregated,cat,0.2966494858264923
b'1428837563_12ec867e05_z.jpg',yolov8n,elephant,0.36337393522262573
b'1428837563_12ec867e05_z.jpg',yolov8n,cat,0.2966494858264923
b'7417962302_a50fc8eb6b_z.jpg',aggregated,bicycle,0.855369508266449
b'7417962302_a50fc8eb6b_z.jpg',aggregated,bicycle,0.800208330154419
b'7417962302_a50fc8eb6b_z.jpg',aggregated,bicycle,0.7747907638549805
b'7417962302_a50fc8eb6b_z.jpg',aggregated,person,0.7441986799240112
b'7417962302_a50fc8eb6b_z.jpg',aggregated,person,0.6282761693000793
b'7417962302_a50fc8eb6b_z.jpg',aggregated,bicycle,0.941657304763794
b'7417962302_a50fc8eb6b_z.jpg',aggregated,bicycle,0.9203327298164368
b'7417962302_a50fc8eb6b_z.jpg',aggregated,person,0.8599526286125183
b'7417962302_a50fc8eb6b_z.jpg',aggregated,bicycle,0.5128105282783508
b'7417962302_a50fc8eb6b_z.jpg',aggregated,backpack,0.25849780440330505
b'7417962302_a50fc8eb6b_z.jpg',yolov5n,bicycle,0.855369508266449
b'7417962302_a50fc8eb6b_z.jpg',yolov5n,bicycle,0.800208330154419
b'7417962302_a50fc8eb6b_z.jpg',yolov5n,bicycle,0.7747907638549805
b'7417962302_a50fc8eb6b_z.jpg',yolov5n,person,0.7356723546981812
b'7417962302_a50fc8eb6b_z.jpg',yolov5n,person,0.6282761693000793
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.941657304763794
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.9203327298164368
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,person,0.8599526286125183
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,person,0.7441986799240112
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.5787123441696167
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,bicycle,0.5128105282783508
b'7417962302_a50fc8eb6b_z.jpg',yolov8n,backpack,0.25849780440330505
b'14652913468_5d3b2a39f1_z.jpg',aggregated,bicycle,0.5806962251663208
b'14652913468_5d3b2a39f1_z.jpg',aggregated,cell phone,0.33870571851730347
b'14652913468_5d3b2a39f1_z.jpg',yolov8n,bicycle,0.5806962251663208
b'14652913468_5d3b2a39f1_z.jpg',yolov8n,cell phone,0.33870571851730347
b'5971377496_abc7d794c7_z.jpg',aggregated,person,0.8613211512565613
b'5971377496_abc7d794c7_z.jpg',aggregated,bicycle,0.44164222478866577
b'5971377496_abc7d794c7_z.jpg',aggregated,person,0.8719666600227356
b'5971377496_abc7d794c7_z.jpg',aggregated,bicycle,0.7804310321807861
b'5971377496_abc7d794c7_z.jpg',yolov5n,person,0.8613211512565613
b'5971377496_abc7d794c7_z.jpg',yolov5n,bicycle,0.44164222478866577
b'5971377496_abc7d794c7_z.jpg',yolov8n,person,0.8719666600227356
b'5971377496_abc7d794c7_z.jpg',yolov8n,bicycle,0.7804310321807861
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.508530855178833
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.5065290331840515
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.49552246928215027
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.4677642583847046
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.44892582297325134
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.4117414653301239
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.30027148127555847
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.28990453481674194
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.2686290442943573
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.5040523409843445
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.44601181149482727
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.39935174584388733
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.31480973958969116
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.29585158824920654
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.2773355543613434
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.27040231227874756
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.26769840717315674
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.2560262382030487
b'16679943419_b0fd9b6858_z.jpg',aggregated,bicycle,0.25275400280952454
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.508530855178833
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.5065290331840515
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.49552246928215027
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.4677642583847046
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.44892582297325134
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.4117414653301239
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.30027148127555847
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.28990453481674194
b'16679943419_b0fd9b6858_z.jpg',yolov5n,bicycle,0.2686290442943573
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.5040523409843445
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.44601181149482727
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.39935174584388733
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.31480973958969116
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.29585158824920654
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.2773355543613434
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.27040231227874756
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.26769840717315674
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.2560262382030487
b'16679943419_b0fd9b6858_z.jpg',yolov8n,bicycle,0.25275400280952454
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7587596774101257
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7481757402420044
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7617680430412292
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7666528224945068
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7229145765304565
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.5996543169021606
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.5767537951469421
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.5719910264015198
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.6203535795211792
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.3923143744468689
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.3916690945625305
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7858464121818542
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.729430079460144
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7228851318359375
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.7085446119308472
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.6930915117263794
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.6276843547821045
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.5998989939689636
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.5938272476196289
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.5138111710548401
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.4796132743358612
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.4488951563835144
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.36788856983184814
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.3407271206378937
b'5425389979_390e3f3881_z.jpg',aggregated,person,0.2765140235424042
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.7587596774101257
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.7481757402420044
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.6807554364204407
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.6710460186004639
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.6107209920883179
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.5996543169021606
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.5767537951469421
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.5719910264015198
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.4775451123714447
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.3923143744468689
b'5425389979_390e3f3881_z.jpg',yolov5n,person,0.3916690945625305
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7858464121818542
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7666528224945068
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7617680430412292
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.729430079460144
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7255793213844299
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7229145765304565
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7228851318359375
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.7085446119308472
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.6930915117263794
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.6276843547821045
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.6203535795211792
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.5998989939689636
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.5938272476196289
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.5138111710548401
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.4796132743358612
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.4488951563835144
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.36788856983184814
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.3407271206378937
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.31551554799079895
b'5425389979_390e3f3881_z.jpg',yolov8n,person,0.2765140235424042
b'5093076088_7bc77ec199_z.jpg',aggregated,person,0.9136537909507751
b'5093076088_7bc77ec199_z.jpg',aggregated,dog,0.9195900559425354
b'5093076088_7bc77ec199_z.jpg',aggregated,person,0.641956627368927
b'5093076088_7bc77ec199_z.jpg',aggregated,person,0.9137921333312988
b'5093076088_7bc77ec199_z.jpg',aggregated,dog,0.8157268762588501
b'5093076088_7bc77ec199_z.jpg',yolov5n,person,0.8594743609428406
b'5093076088_7bc77ec199_z.jpg',yolov5n,dog,0.7030528783798218
b'5093076088_7bc77ec199_z.jpg',yolov5n,person,0.641956627368927
b'5093076088_7bc77ec199_z.jpg',yolov8n,dog,0.9195900559425354
b'5093076088_7bc77ec199_z.jpg',yolov8n,person,0.9137921333312988
b'5093076088_7bc77ec199_z.jpg',yolov8n,person,0.9136537909507751
b'5093076088_7bc77ec199_z.jpg',yolov8n,dog,0.8157268762588501
b'8289650934_506c73242a_z.jpg',aggregated,bicycle,0.9028626680374146
b'8289650934_506c73242a_z.jpg',yolov8n,bicycle,0.9028626680374146
b'3442716929_7a26250063_z.jpg',aggregated,person,0.44031867384910583
b'3442716929_7a26250063_z.jpg',aggregated,person,0.9175756573677063
b'3442716929_7a26250063_z.jpg',yolov5n,person,0.44031867384910583
b'3442716929_7a26250063_z.jpg',yolov8n,person,0.9175756573677063
b'2277306387_af18b2096e_z.jpg',aggregated,sports ball,0.27161315083503723
b'2277306387_af18b2096e_z.jpg',aggregated,frisbee,0.7392330765724182
